,title,company,rating,search_city,location,salary,age,summary
16,Graduate Innovation Scheme,Pattonair,2.7,Nottingham,Derby,,30+ days ago,Our projects range from developing cloud based digital platforms to harnessing the power of AI and data science in our supply chain functions.
17,Software Developer,UK Government - Driver and Vehicle Standards Agenc...,3.6,Nottingham,Nottingham NG1,"£37,803 - £41,585 a year",25 days ago,Role responsibilities include (but not limited to):Building digital services and software solutions to serve a variety of user needs.
18,Software Development Technician Apprentice,Sportsdirect Com Retail Limited,,Nottingham,Mansfield NG20,,17 days ago,"Willingness to learn new technology such as Artificial Intelligence, automation or robotics.We are currently searching for a dot.net Developer to join us in…"
19,Business Analyst,MHR,3.6,Nottingham,Ruddington,,29 days ago,"Understanding of data, analytics and artificial intelligence technologies.Due to continued growth, MHR Analytics are recruiting for a Business Analyst to…"
20,Research Associate/Fellow (fixed term),University of Nottingham,4.2,Nottingham,Nottingham,"£27,511 - £40,322 a year",18 days ago,Applications are invited for a Computer Science and/or Engineering based Research Associate/Fellow within The Smart Products Beacon.
21,"Software Engineer (CUDA, C++,Algorithms, AI, 3D, machine vis...",Taraz Metrology Ltd,,Nottingham,,,30+ days ago,"We work with the leaders in Additive Manufacturing (or 3D Printing) to develop quality control, manufacturing and inspection systems for next-generation digital…"
22,"Senior C# Developer (C#, WebAPI, WCF, WPF, SQL, TFS)",Ampersand Consulting,3.7,Nottingham,Nottingham,£350 - £500 a day,30+ days ago,"Willingness to learn new technology such as Artificial Intelligence, automation or robotics.We are currently searching for a Senior C# Developer (C#, WebAPI,…"
23,IT Security Manager,UK Government - Driver and Vehicle Standards Agenc...,3.6,Nottingham,Nottingham,"£30,131 - £32,691 a year",25 days ago,Role responsibilities include (but not limited to):Reviewing requests for change for DVSA’s security policy.Identifying and reporting systematic weaknesses in…
24,C# Unity Developer,Holovis,4.0,Nottingham,Leicestershire,,30+ days ago,"Develop algorithms and artificial intelligence to enhance gameplay.Mere Lane, LE17 4JH, Lutterworth, England.Ensure all software is tested before release."
25,IT Technology Apprentice,Primary Goal,,Nottingham,Leicester,£180 a week,30+ days ago,"At the same time, you will gain amazing industry recognised Microsoft qualifications without the need of going to college: -.What you will be doing!*."
26,Senior Data Engineer,Boots,3.7,Nottingham,Nottingham,,29 days ago,"People who are innovative problem solvers, are comfortable working both independently and within a team, willing to take on a high level of ownership and who…"
27,AI Research Engineer KTP Associate,Loughborough University,4.3,Nottingham,Loughborough,,30+ days ago,Project Title: To deliver an Artificial Intelligence based capability to automate the extraction of data points from a wide range of document types processed by…
28,Senior .NET Developer,Talent International,4.4,Nottingham,Nottingham,"£55,000 - £60,000 a year",Today,"Willingness to learn new technology such as Artificial Intelligence, automation or robotics.On this occasion, a Senior .Key Aspects of the Role:"
29,Lead Sales Specialist - Calibration Solutions,Baker Hughes,4.0,Nottingham,Leicester,,30+ days ago,"A good understanding of modern software technology i.e. cloud computing, IIoT, Artificial Intelligence, Machine Learning."
30,C# Unity Software Developer,Holovis,4.0,Nottingham,Leicestershire,,30+ days ago,"To help develop artificial intelligence programmes, to write algorithms.Mere Lane, LE17 4JH, Lutterworth, England.NET programming skills and experience."
31,PhD Studentship: A New FinTech Strategy for Credit Risk Mana...,University of Nottingham,4.2,Nottingham,Nottingham,"£15,009 a year",7 days ago,"Credit risk management and scoring: use of Machine Learning (ML), Artificial Intelligence (AI), Big Data and Behavioural Drivers."
32,Senior Software Engineer,Tracsis Rail Technology & Services,,Nottingham,Derby DE24,"£34,000 - £40,000 a year",4 days ago,"£34,000 - £40,000 per annum dependent on qualifications and experience.Based at Pride Park in Derby.The Centrix RCM platform processes billions of data…"
33,Autonomous Systems Engineer,Electus Recruitment Solutions Ltd,,Nottingham,Burton-On-Trent,,6 days ago,"Experience in the application of Artificial Intelligence / Machine Learning.Key Skills: Autonomous, Robotics, Artificial intelligence, Software, C++, Python,…"
34,Autonomous Systems Engineer,Project Start Recruitment Solutions,,Nottingham,Burton-On-Trent,"£32,000 - £55,000 a year",28 days ago,"Artificial intelligence and autonomy frameworks (e.g. Tensorflow, ROS).Experience in the application of Artificial Intelligence / Machine Learning."
35,Software Architect,Taylorollinson,,Nottingham,Leicester,"£75,000 a year",30+ days ago,"Location: Office based from one of 4 locations: Oxfordshire, Hertfordshire, Leicestershire, Cheshire.Sector: IT / Science / Engineering / Mathematics."
36,Autonomous Systems Engineer,Frazer-Nash Consultancy,3.2,Nottingham,Burton-On-Trent,"£32,000 - £55,000 a year",28 days ago,"Artificial intelligence and autonomy frameworks (e.g. Tensorflow, ROS).Experience in the application of Artificial Intelligence / Machine Learning."
37,"Software Engineer (CUDA, C++,Algorithms, AI, 3D, machine vis...",Taraz Metrology Ltd,,Nottingham,,,30+ days ago,"We work with the leaders in Additive Manufacturing (or 3D Printing) to develop quality control, manufacturing and inspection systems for next-generation digital…"
38,Business Data Analyst,Muscle Food Limited,,Nottingham,,,5 days ago,Job Title: Business Data Analyst*.We are seeking a talented and highly-motivated marketing insight analyst to join our Data Analytics team.
39,Marketing Insight Data Analyst,Muscle Food Limited,,Nottingham,,,18 days ago,We are seeking a talented and highly-motivated marketing insight analyst to join our Data Analytics team.Job Title: Marketing Insight Analyst*.
40,Data Analyst and Administrator,Express Recruitment,,Nottingham,,"£18,000 - £21,000 a year",30+ days ago,"Analysing data on a variety of metrics including Sales Data, KPIs and Client.Designing and implementing novel ways of gleaning insight from data."
41,Data Governance Analyst,E.ON UK,3.6,Nottingham,Nottingham,"£49,048 - £65,980 a year",5 days ago,"Strong grounding in data tools (cleansing, master data management, meta data) and knowledge of industry data standards and trends.Here's what you'll be doing."
42,Data Analyst,Boots,3.7,Nottingham,Nottingham,,21 days ago,"Excellent analytical, numerical and problem solving skills, with focus on data analysis.Skilled in the following, with focus in data manipulation/analysis:SQL,…"
43,"Data Analyst Higher Apprenticeship, IT",National Grid,3.8,Nottingham,Castle Donington,"£24,017 a year",30+ days ago,"Undertake data modelling and data mining.Integrate data from various sources.In addition to the potential for a role in Business Intelligence, completing this…"
44,Master Data Analyst,Boots,3.7,Nottingham,Nottingham,,6 days ago,"The Article Data Analyst role focuses on creating and maintaining product’s master data for sales in our stores and online, without it products wouldn’t be…"
45,Data Analyst,E.ON UK,3.6,Nottingham,Nottingham NG15,"£49,048 - £65,980 a year",6 days ago,We are looking for a permanent Data Analyst to be based at our Nottingham office.You’ll do this by providing specialist expertise and consultancy on business…
46,Data Analyst,Showsec,3.5,Nottingham,Leicester,"£25,716 a year",Today,"Showsec has a fantastic opportunity for a Data Analyst to play a key part in supporting our operational activities, working with key stakeholders to meet the…"
47,Data Analyst,SF Group,2.2,Nottingham,Nottingham,"£20,000 - £22,000 a year",11 days ago,SF Recruitment are currently recruiting for a Data Analyst o join a well established business based in Mansfield.Monitoring and maintain healthy cash flow.
48,Data Analyst,Thermo Fisher Scientific,3.5,Nottingham,Loughborough,,13 days ago,Service teams to provide required data for their analysis.Demonstrated experience in analyzing significant amounts of data and turning it into actionable…
49,IT Business Data Analyst,Bright Purple Resourcing,,Nottingham,Nottingham,£400 a day,14 days ago,My client is seeking an experienced IT Business Data Analyst for a 3-month initial contract in Nottingham.You will be working on site with a leading retailer…
50,Business Data Analyst,Muscle Food Limited,,Nottingham,,,5 days ago,Job Title: Business Data Analyst*.We are seeking a talented and highly-motivated marketing insight analyst to join our Data Analytics team.
51,Marketing Insight Data Analyst,Muscle Food Limited,,Nottingham,,,18 days ago,We are seeking a talented and highly-motivated marketing insight analyst to join our Data Analytics team.Job Title: Marketing Insight Analyst*.
52,IT Business Data Analyst,Bright Purple Resourcing,,Nottingham,Nottingham,£400 a day,14 days ago,My client is seeking an experienced IT Business Data Analyst for a 3-month initial contract in Nottingham.You will be working on site with a leading retailer…
53,Data Analyst,Carbon60,2.8,Nottingham,Leicestershire,"£20,000 - £26,000 a year",Today,Our client is looking for a data analyst to ensure that all data within the company is accurately inputted and maintained so that it is useful data to multiple…
54,Data Analyst,EarthSense Systems,,Nottingham,Leicester LE4,"£22,500 - £27,000 a year",6 days ago,"Monitor and feedback on KPI's relating to data services to the Senior Data Scientist.Data input into our databases.Location: Dock, Leicester LE4 5NU, UK."
55,Data Analyst,TurnerFox Recruitment,,Nottingham,Nottingham,,11 days ago,The Data Analyst roles involve: *.Interested in the Data Analyst vacancy?Similar roles would be: Analyst / Data analyst / Excel / SQL / Pivot Tales / V Look…
56,Pricing and Data Analyst,Perrys,2.7,Nottingham,Mansfield,,5 days ago,"Joining our team as a Pricing and Data Analyst, you will be responsible for analysing data and trends to help develop the business plan for Perrys Leasing."
57,Data Analytics & CRO Specialist,Hallam,,Nottingham,Nottingham,,30+ days ago,Prioritise recommendations based on data insights.Experience of analysing data to spot trends.Experience of conducting and working with qualitative research…
58,Senior Business Analytics Analyst,GoDaddy,3.6,Nottingham,Nottingham,,14 days ago,"Extensive experience as a business analyst, data analyst, or in a similar data-focused capacity.Use data to tell a story.Build dynamic and rich dashboards."
59,Data Analyst,Diverse Talent Solutions,,Nottingham,Coalville,"£22,000 - £26,000 a year",Today,"Interpreting, manipulating and analysing a variety of business data.Understand what data may be of use to the business and present in a user-friendly format."
60,Client Data Analyst,V Selective Ltd,,Nottingham,Derby,"£22,000 - £25,000 a year",13 days ago,Data Analysis and report writing experience.Data analysis and reporting of findings to customer.Our Derby based client is a well-established technical company…
61,Data Analyst and Administrator,Express Recruitment,,Nottingham,,"£18,000 - £21,000 a year",30+ days ago,"Analysing data on a variety of metrics including Sales Data, KPIs and Client.Designing and implementing novel ways of gleaning insight from data."
62,Business Data Analyst,Muscle Food Limited,,Nottingham,,,5 days ago,Job Title: Business Data Analyst*.We are seeking a talented and highly-motivated marketing insight analyst to join our Data Analytics team.
63,Marketing Insight Data Analyst,Muscle Food Limited,,Nottingham,,,18 days ago,We are seeking a talented and highly-motivated marketing insight analyst to join our Data Analytics team.Job Title: Marketing Insight Analyst*.
64,Data Analyst and Administrator,Express Recruitment,,Nottingham,,"£18,000 - £21,000 a year",30+ days ago,"Analysing data on a variety of metrics including Sales Data, KPIs and Client.Designing and implementing novel ways of gleaning insight from data."
65,Customer Marketing Manager,Online Mortgage Advisor,,Nottingham,,"£35,000 a year",30+ days ago,Work with the marketing data analyst to identify and test both one-off and recurring X-sell and upsell opportunities.Accuracy and strong attention to detail.
66,Data Analyst,Digital Gurus,,Nottingham,Leicester,"£28,000 - £32,000 a year",30+ days ago,"Data Analyst / Senior Data Analyst – SQL – £28-32k / £32-40k + bonus + benefits – Leicester, East Midlands (commutable from Loughbrough, Rugby, Hinckley,…"
67,Data Analyst - Python,Assystem,3.3,Nottingham,Derby,,30+ days ago,Assystem are recruiting for a Data Analyst to join on a contract basis to support the development of our new Analytics team.Hours: 40 hours per week.
68,Fraud Data Analyst,Harnham,,Nottingham,Leicester,£300 - £350 a day,7 days ago,"They are seeking a Fraud Analyst to temporarily join their fraud team.£300-£350 Day Rate, 3 Months.Providing fraud matter expertise on new initiatives and…"
69,Data Analyst (Inside IR35),Public Sector Resourcing,2.8,Nottingham,Leicester,,30+ days ago,"As Data Analyst, you will: *.Experienced assembling data sets, data cleansing and enhancement, analysis, reporting.Provide supporting leadership to the team."
70,Commercial Data Analyst,Chase & Holland Recruitment,,Nottingham,Mansfield,"£22,000 - £25,000 a year",19 days ago,"Commercial Data Analyst – Mansfield – £22,000 - £25,000 (6 Month Contract)*.Using Excel to collate data for reporting.Salary: £22,000.00 to £25,000.00 /year."
71,CRM Manager,Buzz Bingo,2.8,Nottingham,Nottingham,,30+ days ago,"You don’t need to be a data analyst, but you’ll ideally have some experience in reporting on campaigns and conversion rate optimisation."
72,Data Analyst Programmer,J&C Associates Ltd,,Nottingham,Leicester,"£35,000 - £45,000 a year",6 days ago,"DATA ANALYST PROGRAMMER - LEICESTER - £45,000 + BENEFITS.DATA ANALYST PROGRAMMER - LEICESTER - £45,000 + BENEFITS..NET 4.5 using C# & VB.Net."
73,Graduate Data Analyst - Maths Graduates,Kybotech,3.7,Nottingham,Worksop,,30+ days ago,Interpreting Customer Data to improve Quality and Service.A number of individuals placed in our senior management team have been promoted internally.
74,O&M Green Team Technician,PSH Operations,,Nottingham,,,4 days ago,Reference ID: PSH Data Analyst.Please follow the link to see what we do with the data you provide when you apply for this vacancy: www.pushenergy.co.uk/job…
75,Business Data Analyst,Muscle Food Limited,,Nottingham,,,5 days ago,Job Title: Business Data Analyst*.We are seeking a talented and highly-motivated marketing insight analyst to join our Data Analytics team.
76,Marketing Insight Data Analyst,Muscle Food Limited,,Nottingham,,,18 days ago,We are seeking a talented and highly-motivated marketing insight analyst to join our Data Analytics team.Job Title: Marketing Insight Analyst*.
77,Data Analyst and Administrator,Express Recruitment,,Nottingham,,"£18,000 - £21,000 a year",30+ days ago,"Analysing data on a variety of metrics including Sales Data, KPIs and Client.Designing and implementing novel ways of gleaning insight from data."
78,O&M Green Team Technician,PSH Operations,,Nottingham,,,4 days ago,Reference ID: PSH Data Analyst.Please follow the link to see what we do with the data you provide when you apply for this vacancy: www.pushenergy.co.uk/job…
79,Customer Marketing Manager,Online Mortgage Advisor,,Nottingham,,"£35,000 a year",30+ days ago,Work with the marketing data analyst to identify and test both one-off and recurring X-sell and upsell opportunities.Accuracy and strong attention to detail.
80,Purchasing Manager,Miriad Products Ltd,,Nottingham,,"£30,000 - £40,000 a year",13 days ago,"Ability to review sales data and make commercial decision/recommendations.The motivation and development of direct reports – Expeditor, Merchandising/Data…"
81,Data Analyst Team Lead,Digital Gurus,,Nottingham,Leicester,"£36,000 - £46,000 a year",30+ days ago,Considerable experience as a Marketing or Data Analyst.This is an opportunity to join a fantastic marketing agency as a Data Analyst Team Lead.
82,Marketing Manager - Building Products,Eurocell,2.7,Nottingham,Alfreton DE55,,30+ days ago,"Work with the Marketing Data Analyst to utilise and develop analytics tools and processes to measure, monitor and improve marketing effectiveness on an ongoing…"
83,CRM Manager,Distinct Recruitment,,Nottingham,Derby,"£30,000 - £35,000 a year",12 days ago,You’ll report to and work with the Marketing Director whilst having support from a Marketing Data Analyst who will be delving into the data if that’s not your…
84,Database Administrator,Brewster Partners,,Nottingham,Worksop,"£18,000 a year",30+ days ago,Inputting data and amending data on in-house and external software systems.Brewster Partners are working with our client to recruit a skilled Database…
85,Category Manager,Catman Jobs,,Nottingham,,"£50,000 a year",6 days ago,"Provide business intelligence to senior Management team and Managing Director.Prepare and present internally and externally market dynamic, category reviews…"
86,Business Intelligence Analyst,Alliance Healthcare,3.3,Nottingham,Nottingham,,30+ days ago,"The reporting solutions you create will be used across the business, for strategic & operational decision making and will also provide key metrics for…"
87,Business Intelligence Developer,Chesterfield Royal Hospital NHS Foundation Trust,3.3,Nottingham,Chesterfield S44,"£30,401 a year",1 day ago,Chesterfield Royal Hospital is looking to recruit two Business Intelligence (BI) Developers to be part of the BI team in the Information Department.
88,Senior Business Analytics Analyst,GoDaddy,3.6,Nottingham,Nottingham,,14 days ago,"Experience with data visualization and business intelligence tools like Tableau, Google Analytics, or other programs.Use data to tell a story."
89,Business Intelligence Developer,Catch Resource Management Ltd,,Nottingham,Leicestershire,"£45,000 - £55,000 a year",30+ days ago,Develop blended Business Intelligence reports using data from our major business systems.Our leading end user client is currently looking for a Business…
90,Cognos Business Intelligence Developer,Catch Resource Management Ltd,,Nottingham,Leicestershire,"£40,000 - £50,000 a year",30+ days ago,Seeking a Cognos Business Intelligence Developer for our high-profile Manufacturing client.The role will develop and support both Operational and Business…
91,Data Governance Analyst,E.ON UK,3.6,Nottingham,Nottingham,"£49,048 - £65,980 a year",5 days ago,"Good knowledge of Data analytics and Business Intelligence.Finally, on a technical level, you’ll be experienced in Governance; ensuring technical Data…"
92,"Data Analyst Higher Apprenticeship, IT",National Grid,3.8,Nottingham,Castle Donington,"£24,017 a year",30+ days ago,This role is focused around data analysis of business information and the insights this can provide to the business to support decision-making and boost…
93,Information Analyst,University Hospitals of Leicester NHS Trust,3.3,Nottingham,Leicester LE3,"£24,214 - £30,112 a year",6 days ago,The successful candidate will support the current Business Intelligence Specialist within the CMG to provide effective support across a range of tasks.
94,BI Developer,Browne Jacobson,3.4,Nottingham,Nottingham,,30+ days ago,Here at Browne Jacobson we recently completed a very large programme of change which included the replacement of the firms finance solution and a new BI…
95,Business Analyst,Amazon UK Services Ltd.,3.6,Nottingham,Chesterfield,,14 days ago,"You will drive business improvements, while recommending cost reductions,.Highly analytical and detail-oriented, you possess a strong business sense,."
96,Category Manager,Catman Jobs,,Nottingham,,"£50,000 a year",6 days ago,"Provide business intelligence to senior Management team and Managing Director.Prepare and present internally and externally market dynamic, category reviews…"
97,Business Data Analyst,Pendragon,2.7,Nottingham,Nottingham NG15,,13 days ago,"Deploying robust business analysis techniques to ensure business value in the work undertaken, ensuring alignment with company direction and strategy."
98,Senior Business Systems and Reporting Developer,Chesterfield College,3.7,Nottingham,Chesterfield S41,"£32,634 - £35,651 a year",3 days ago,"Experience of developing ETL, Data Warehouse and Business Intelligence solutions would be an advantage.The main responsibility will be developing, implementing…"
99,Business Analyst - Data Science,Dunelm,3.0,Nottingham,Syston,,8 days ago,"This role is to work closely with our Data Insight and Business Intelligence team, so we are ideally after someone with a solid background in this area."
100,Senior Oracle DBA,Ampersand Consulting,3.7,Nottingham,Mansfield,"£50,000 - £58,000 a year",30+ days ago,Experience with Business Intelligence platforms and alternative DB technologies (eg NoSQL) is an advantage.Reviewing and tuning SQL and PL/SQL code.
101,Group Finance Systems Accountant,Quotient Sciences,,Nottingham,Nottingham,,30+ days ago,Working with business intelligence software.Collaborating with IT and financial staff to meet business requirements.May involve travel (UK/US etc.).
102,Business Analyst,Michael Page UK,3.3,Nottingham,Derby,"£38,000 - £41,000 a year",30+ days ago,"Inform and influence Business Intelligence strategy, including the development of Key Performance Indicators across the organisation.You will be tasked with:"
103,Business Intelligence Application Support Analysts (3rd line...,Context Recruitment,,Nottingham,Leicester,"£35,000 - £45,000 a year",30+ days ago,Demonstrable experience of data focused application or Business Intelligence related support.Experience of working in a data-driven business intelligence role…
104,Business Objects Developer,Royal Mail Group,3.9,Nottingham,Chesterfield,,7 days ago,"As Business Objects developer, you will be working with key stakeholders across the wider business to develop SAP Business Objects web reports, working as part…"
105,Senior Finance Business Partner,Amazon UK Services Ltd.,3.6,Nottingham,Chesterfield,,30+ days ago,"You’ll drive business improvements, while recommending cost reductions,.We need you to function as the go-to source of business intelligence, as you help our…"
106,"Business Intelligence Developer (SSRS, SSIS) | Leicester, £4...",myfuturerole.com,,Nottingham,Leicester,"£35,000 - £40,000 a year",8 days ago,"You'll be able to write up technical documentation and work with your Business Intelligence colleagues to monitor, maintain and govern SQL Server databases, as…"
107,Category Manager,Catman Jobs,,Nottingham,,"£50,000 a year",6 days ago,"Provide business intelligence to senior Management team and Managing Director.Prepare and present internally and externally market dynamic, category reviews…"
108,Business Intelligence Consultant,Catch Resource Management Ltd,,Nottingham,Derbyshire,"£50,000 - £60,000 a year",30+ days ago,Seeking a Business Intelligence Consultant for our high-profile consultancy based client.The role will develop and support both Operational and Business…
109,Solutions Integration and Development Manager,Malcolm Hollis LLP,,Nottingham,Nottingham,,30+ days ago,Reporting and business intelligence including PowerBI.Business application workflow and customisations.Responsible for all core business software systems…
110,Sourcing Manager,Thermo Fisher Scientific,3.5,Nottingham,Loughborough,,28 days ago,Ability to quickly gain command of internal business systems; identify patterns and trends within data to assist with product cost analysis that will demand…
111,CF-Programme Manager EfS,QuEST Global,3.4,Nottingham,Derby,,30+ days ago,"With Sales Account managers, develop business intelligence and create & strengthen differentiators to maximize outsourcing business share."
112,BI Analyst - Cognos Essential,Michael Page UK,3.3,Nottingham,Leicester,"£35,000 - £45,000 a year",30+ days ago,Develop blended Business Intelligence reports using data from major business systems.You will manage the integration of data from several different business…
113,BI Consultant,MHR,3.6,Nottingham,Ruddington,,29 days ago,"Provide high quality, professional business intelligence consultancy services to customers and prospects.ITrent and/ or Business Objects experience vital."
114,BI / Data Warehouse,Syntax Consultancy Limited,,Nottingham,Nottingham,£140 a day,30+ days ago,Business Intelligence (BI) / Data Warehousing.Data Warehouse / BI Developer needed for a 6-month contract in Nottingham with potential for a position longer…
115,Junior Demand Planner,Cromwell Group,2.2,Nottingham,Leicester,,11 days ago,Communicate with stakeholders to understand their requirements then feed into the system with business intelligence.The role will be responsible for:
116,Product Owner,Catch Resource Management Ltd,,Nottingham,Leicestershire,"£60,000 - £65,000 a year",30+ days ago,"Our high profile and award winning end-user client require a Product Owner to manage several IS streams, including ERP support, Business Intelligence and…"
117,"BI Developer (SQL, ETL, SSIS, SSRS, SSAS)",Ampersand Consulting,3.7,Nottingham,Leicester,"£30,000 - £45,000 a year",30+ days ago,You will have strong experience working within Business Intelligence solutions.You will be confident in providing technical advice and support within your team…
118,Junior/Graduate Developer,Syntax Consultancy Limited,,Nottingham,Derby,"£20,000 - £28,000 a year",30+ days ago,Business Intelligence (BI) / Data Warehousing.Junior/ Graduate Software Developer needed to join an established Development Team in Derby.
119,IT Systems Engineer (Nottingham),Syntax Consultancy Limited,,Nottingham,Nottingham,"£30,000 - £32,000 a year",30+ days ago,"Technical Environment: SAP (ERP), Warehouse Management Systems (WMS), SQL Server, Office 365, MS Exchange, Windows AD, Group Policies, DNS/DHCP, CRM, EPOS,…"
120,Data Scientist,Lockwood Publishing,,Nottingham,Nottingham,,30+ days ago,"Researching and implementing machine learning algorithms that contribute to improved business intelligence,.You will be working, alongside data scientists and…"
121,Assistant Financial Controller,Timico Ltd,3.5,Nottingham,Newark-on-Trent NG24,,30+ days ago,Experience of Business Intelligence applications advantageous but not essential.To manage the treasury function of the Group.Completing the EC Sales Report.
122,Project Admin Support - AFC Band 4,Brook Street,3.1,Nottingham,Mansfield,£9.28 an hour,28 days ago,"Working knowledge and experience of Oracle ESR system, and ESR Business Intelligence Reporting - experience of working in a customer focussed environment -…"
123,Digital Merchandiser (Content Editor),Cromwell Group,2.2,Nottingham,Leicester,,8 days ago,Experience of business intelligence/data visualisation software such as Qlik.Promoting the merchandising strategy to suppliers and throughout the business.
124,IT Application Support Analyst,Syntax Consultancy Limited,,Nottingham,Derby,"£25,000 - £32,000 a year",30+ days ago,Business Intelligence (BI) / Data Warehousing.Application Support Analyst needed for a permanent position based in either Derby or Bristol.
125,Developer IA,Office Depot,,Nottingham,Leicester,,30+ days ago,"Demonstrable experience/ knowledge of using one or more of the established business intelligence software platforms such as SAS Visual Analytics, Microsoft…"
126,front end developer,Syntax Consultancy Limited,,Nottingham,Derby,"£20,000 - £28,000 a year",30+ days ago,Business Intelligence (BI) / Data Warehousing.Junior / Graduate Software Developer needed to join an established Development Team in Derby.
127,Category Manager,Catman Jobs,,Nottingham,,"£50,000 a year",6 days ago,"Provide business intelligence to senior Management team and Managing Director.Prepare and present internally and externally market dynamic, category reviews…"
128,Category Manager,Catman Jobs,,Nottingham,,"£50,000 a year",6 days ago,"Provide business intelligence to senior Management team and Managing Director.Prepare and present internally and externally market dynamic, category reviews…"
129,Data Architect,BJSS,4.0,Nottingham,Nottingham,,30+ days ago,"These can manifest both on-premise or in cloud-native ways, often driving business intelligence and machine learning capabilities."
130,AZURE ROLES,Opus Recruitment Solutions,4.6,Nottingham,Leicester,£280 a day,17 days ago,You will be bringing the gap between their applications and business intelligence teams.Business Analyst – 6 Month Contract – Midlands – £280 per day.
131,Graduate Software Developer,Syntax Consultancy Limited,,Nottingham,Derby,"£20,000 - £28,000 a year",30+ days ago,Business Intelligence (BI) / Data Warehousing.Graduate Software Developer needed to join an established Development Team in Derby.
132,IT Support Engineer,Syntax Consultancy Limited,,Nottingham,Derby,,30+ days ago,Business Intelligence (BI) / Data Warehousing.Providing 2nd Line Technical Support to NHS sector customers.Remote management and maintenance of client network…
133,Network / WiFi Tecnician,Syntax Consultancy Limited,,Nottingham,Chesterfield,£120 - £140 a day,30+ days ago,"Business Intelligence (BI) / Data Warehousing.Syntax Consultancy is looking for an experienced network / Wi-Fi technician with a positive attitude, ability to…"
