,title,company,rating,search_city,location,salary,age,summary
11,AI Developer/ Engineer Institute for Ethical Artificial Inte...,Oxford Brookes University,4.2,Reading,,"£35,845 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Ethical Artificial Intelligence…"
12,"Social Science Consultant Researcher, Institute for Ethical...",Oxford Brookes University,4.2,Reading,,"£31,866 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Institute for Ethical Artificial…"
13,AI Developer/ Engineer Institute for Ethical Artificial Inte...,Oxford Brookes University,4.2,Reading,,"£35,845 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Ethical Artificial Intelligence…"
14,Software Developer/ Engineer Institute for Ethical Artificia...,Oxford Brookes University,4.2,Reading,,"£35,845 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Ethical Artificial Intelligence…"
15,"Validation and Regulatory Affairs Consultant, Institute for...",Oxford Brookes University,4.2,Reading,,"£31,866 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Institute for Ethical Artificial…"
16,"Section Leader Validation and Regulatory Affairs, Institute...",Oxford Brookes University,4.2,Reading,,"£41,526 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University institute for Ethical Artificial…"
17,"Senior Sales Architect, Azure",Ensono,3.1,Reading,,,30+ days ago,"You’ll be able to discuss and describe options that will enable clients to attain the full value of cloud, from automation through to use of IoT, Data Platform,…"
18,"Placement- Human Resources (July 2020, 12 month placement)",Oracle,3.8,Reading,Reading,,30+ days ago,"Placement- Human Resources (July 2020, 12 month placement)-19001AA7.Placement- Human Resources (July 2020, 12 month placement).Working as part of a team."
19,"Placement- Legal (July 2020, 12 month placement)",Oracle,3.8,Reading,Reading,,30+ days ago,"Placement- Legal (July 2020, 12 month placement)-19001AA8.Placement- Legal (July 2020, 12 month placement).Oracle is one of the few bucking this trend."
20,Alliance Manager Developer Relations - Healthcare,NVIDIA,4.2,Reading,Reading,,30+ days ago,"Working knowledge with machine learning, deep learning, artificial intelligence platforms.This role requires an experienced technical business manager who…"
21,Graduate Software Developer - 2020 Intake,Ericsson,4.1,Reading,Reading,,30+ days ago,"Knowledge of Automation / Artificial Intelligence / Machine Learning.Technical skill requirements will vary depending on the solutions areas, so you will be…"
22,Fraud & Security Intelligence Solution Expert Public Sector,SAS Institute Inc,,Reading,Marlow,,13 days ago,"Deliver training on SAS Fraud technology solutions to regional teams including positioning, capabilities and benefits, POV best practice, competitive…"
23,Junior IBM Integration Specialist,Responsiv Solutions,,Reading,Bracknell RG12,"£28,000 - £40,000 a year",30+ days ago,Responsiv is looking for Junior developers with 2 years of experience to support our project portfolio.To apply you will need to have experience with Linux and…
24,Business Operations Analyst - Sales,NVIDIA,4.2,Reading,Reading,,30+ days ago,"Artificial intelligence is no longer science fiction.Today, NVIDIA’s GPU simulates human intelligence, running deep learning algorithms and acting as the brain…"
25,IBM BPM Specialist,Responsiv Solutions,,Reading,Bracknell RG12,"£65,000 a year",30+ days ago,"Package: £65K depending on experience and breadth of knowledge.Includes 24 days holiday, Private Medical, Pension, Profit Share, and personal contribution…"
26,Research Associate on Enabling Rapid Adoption of Artificial...,University of Oxford,4.3,Reading,Oxford,,30+ days ago,"The Department of Computer Science has a vacancy for a Research Associate on the ""Enabling Rapid Adoption of Artificial Intelligence through an Anonymised Data…"
27,"Social Science Consultant Researcher, Institute for Ethical...",Oxford Brookes University,4.2,Reading,,"£31,866 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Institute for Ethical Artificial…"
28,AI Developer/ Engineer Institute for Ethical Artificial Inte...,Oxford Brookes University,4.2,Reading,,"£35,845 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Ethical Artificial Intelligence…"
29,Software Developer/ Engineer Institute for Ethical Artificia...,Oxford Brookes University,4.2,Reading,,"£35,845 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Ethical Artificial Intelligence…"
30,"Validation and Regulatory Affairs Consultant, Institute for...",Oxford Brookes University,4.2,Reading,,"£31,866 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Institute for Ethical Artificial…"
31,"Section Leader Validation and Regulatory Affairs, Institute...",Oxford Brookes University,4.2,Reading,,"£41,526 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University institute for Ethical Artificial…"
32,Product Owner (AI),Volume Ltd,,Reading,,,30+ days ago,"Customers using these products already are Accenture, American Red Cross, Banco de Galicia, epam, Finastra, Hulu, HSBC, NetApp, Sky and Vodafone Group."
33,EMEA Developer Relations Manager - Financial Technology,NVIDIA,4.2,Reading,Reading,,30+ days ago,"You should have a strong working knowledge of one or more aspects of GPU-accelerated computing, including artificial intelligence, deep learning, data analytics…"
34,Agile Business Analyst,Atos,3.6,Reading,Winnersh,,11 days ago,The purpose of Atos is to help design the future of the information technology space.Atos is growing the capabilities of its UK Public Sector Centre of…
35,Senior Research Associate in Artificial Intelligence and Sem...,University of Oxford,4.3,Reading,Oxford,"£32,817 - £40,322 a year",30+ days ago,Senior Research Associate in Artificial Intelligence and Semantic Technology - 2 posts.We are pleased to announce the availability of a full-time Senior…
36,Junior Agile Business Analyst,Atos,3.6,Reading,Winnersh,,11 days ago,The purpose of Atos is to help design the future of the information technology space.Atos is growing the capabilities of its UK Public Sector Centre of…
37,Senior Research Associate in Artificial Intelligence and Sem...,University of Oxford,4.3,Reading,Oxford,"£32,236 - £39,609 a year",30+ days ago,Senior Research Associate in Artificial Intelligence and Semantic Technology.We are pleased to announce the availability of a full-time Senior Research…
38,Software Engineer Intern,Oracle,3.8,Reading,Reading,,30+ days ago,"These applications use data from Oracle’s Data Cloud, social media and other sources to produce automated insights using artificial intelligence."
39,Research Associate in Artificial Intelligence and Semantic T...,University of Oxford,4.3,Reading,Oxford,"£32,236 - £39,609 a year",30+ days ago,Research Associate in Artificial Intelligence and Semantic Technology.We are pleased to announce the availability of a full-time Research Associate position in…
40,In vitro Pharmacologist/Enzymologist,Exscientia,,Reading,Oxford,,30+ days ago,"The Discovery Biology team in Exscientia is responsible for enabling small-molecule therapeutic projects by providing GPCR biology, protein production,…"
41,Software Engineer,FISCAL Technologies,,Reading,Reading,,30+ days ago,Exposure to Artificial Intelligence or Machine Learning technologies.Developing new features to enhance our new SaaS product using an up-to-date Microsoft…
42,"Placement- Business Operations (July 2020, 12 month placemen...",Oracle,3.8,Reading,Reading,,30+ days ago,"Placement- Business Operations (July 2020, 12 month placement)-19001A9A.Placement- Business Operations (July 2020, 12 month placement)."
43,AI Developer/ Engineer Institute for Ethical Artificial Inte...,Oxford Brookes University,4.2,Reading,,"£35,845 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Ethical Artificial Intelligence…"
44,"Social Science Consultant Researcher, Institute for Ethical...",Oxford Brookes University,4.2,Reading,,"£31,866 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Institute for Ethical Artificial…"
45,Software Developer/ Engineer Institute for Ethical Artificia...,Oxford Brookes University,4.2,Reading,,"£35,845 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Ethical Artificial Intelligence…"
46,"Validation and Regulatory Affairs Consultant, Institute for...",Oxford Brookes University,4.2,Reading,,"£31,866 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Institute for Ethical Artificial…"
47,"Section Leader Validation and Regulatory Affairs, Institute...",Oxford Brookes University,4.2,Reading,,"£41,526 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University institute for Ethical Artificial…"
48,Data Solution Architect,Microsoft,4.2,Reading,Reading,,30+ days ago,"The nature of the solutions we provide are varied and ever evolving, from high-level KPIs and trend monitoring, through to low level diagnostic analytics and…"
49,Senior Business Analyst,Virgin Media,3.7,Reading,Reading RG2,"£50,000 - £55,000 a year",30+ days ago,"This role sits within our Delivery function and has two main focus areas – Digital Retail, ensuring that we are constantly giving the best service to our…"
50,Configuration and Release Manager,Atos,3.6,Reading,Winnersh,,30+ days ago,"You will work alongside Senior DevOps engineers, application architects and lead developers to work within project teams delivering to clients."
51,Partner Development Manager - ISV Recruit,Microsoft,4.2,Reading,Reading,,30+ days ago,"Cloud and Artificial Intelligence experience is preferable.Business Orchestration: Ensure that you are leveraging the wider Microsoft ecosystem, our Market…"
52,DBA,Atos,3.6,Reading,Winnersh,,30+ days ago,"You'll work alongside DevOps engineers, cloud engineers, testers and developers with to understand client requirements, propose solutions, implement databases…"
53,UKAEA Advanced Computing Talent Pool,CCFE,3.6,Reading,Culham,,30+ days ago,"This is driving rapid growth at UKAEA to exploit new capabilities, creating exciting opportunities for talented, driven individuals to be part of a highly…"
54,StoryFutures Accounts Assistant,Royal Holloway University of London,4.1,Reading,Egham,"£26,595 a year",12 days ago,We have been awarded a grant from AHRC to bring academics together with companies working in emerging immersive technologies such as Virtual Reality and…
55,Business Intelligence Manager,Vodafone,3.9,Reading,Newbury,,6 days ago,"Join Vodafone UK Big Data and work with sophisticated technologies, turning unstructured data into something pragmatic, to solve real-world problems."
56,"Placement- Creative Campaign Support (July 2020, 12 month pl...",Oracle,3.8,Reading,Reading,,30+ days ago,"Placement- Creative Campaign Support (July 2020, 12 month placement)-19001AA5.Placement- Creative Campaign Support (July 2020, 12 month placement)."
57,SDN Software Engineer,University of Surrey,4.1,Reading,Guildford,"£40,792 - £48,677 a year",Just posted,"This exciting opportunity will contribute to the 5G and future network projects of research and development including ""Artificial Intelligence for future.""."
58,Product Owner (AI),Volume Ltd,,Reading,,,30+ days ago,"Customers using these products already are Accenture, American Red Cross, Banco de Galicia, epam, Finastra, Hulu, HSBC, NetApp, Sky and Vodafone Group."
59,UI Developer,Volume Ltd,,Reading,,,30+ days ago,"Customers using these products already are Accenture, American Red Cross, Banco de Galicia, epam, Finastra, Hulu, HSBC, NetApp, Sky and Vodafone Group."
60,Project Manager (SaaS),Volume Ltd,,Reading,,"£40,000 - £50,000 a year",30+ days ago,"Customers using these products already are Accenture, American Red Cross, Banco de Galicia, epam, Finastra, Hulu, HSBC, NetApp, Sky and Vodafone Group."
61,"Senior Sales Architect, Azure",Ensono,3.1,Reading,,,30+ days ago,"You’ll be able to discuss and describe options that will enable clients to attain the full value of cloud, from automation through to use of IoT, Data Platform,…"
62,"Social Science Consultant Researcher, Institute for Ethical...",Oxford Brookes University,4.2,Reading,,"£31,866 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Institute for Ethical Artificial…"
63,AI Developer/ Engineer Institute for Ethical Artificial Inte...,Oxford Brookes University,4.2,Reading,,"£35,845 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Ethical Artificial Intelligence…"
64,Software Developer/ Engineer Institute for Ethical Artificia...,Oxford Brookes University,4.2,Reading,,"£35,845 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Ethical Artificial Intelligence…"
65,"Validation and Regulatory Affairs Consultant, Institute for...",Oxford Brookes University,4.2,Reading,,"£31,866 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Institute for Ethical Artificial…"
66,AI Industrialization Manager,Ericsson,4.1,Reading,Reading,,7 days ago,The Industrialization Manager will lead a program to take AI (Artificial Intelligence) use cases from POC (proof of concept) to industrialized package for CoE …
67,Computer Vision Research Engineer,Riverbright Recruitment,,Reading,Uxbridge,"£60,000 - £120,000 a year",1 day ago,"Computer Vision / Machine Learning / Artificial Intelligence technologies.Advanced video analytics and processing, facial recognition and object detection."
68,Molecular Biologist / Protein Scientist,Exscientia,,Reading,Oxford,,30+ days ago,"The Discovery Biology team in Exscientia is responsible for enabling small-molecule therapeutic projects by providing GPCR biology, protein production,…"
69,"Placement- Corporate Citizenship Intern (July 2020, 12 month...",Oracle,3.8,Reading,Reading,,30+ days ago,"Placement- Corporate Citizenship Intern (July 2020, 12 month placement)-19001AA4.Placement- Corporate Citizenship Intern (July 2020, 12 month placement)."
70,"Placement- Consulting Support (July 2020, 12 month placement...",Oracle,3.8,Reading,Reading,,30+ days ago,"Placement- Consulting Support (July 2020, 12 month placement)-19001AA2.Placement- Consulting Support (July 2020, 12 month placement)."
71,Protein Scientist / Crystallographer,Exscientia,,Reading,Oxford,,30+ days ago,"The Discovery Biology team in Exscientia is responsible for enabling small-molecule therapeutic projects by providing GPCR biology, protein production,…"
72,Junior Full Stack Developer,Atos,3.6,Reading,Winnersh,,11 days ago,The purpose of Atos is to help design the future of the information technology space.The role will work as part of a multiple disciplinary teams ensuring the…
73,Data Scientist,O2,3.9,Reading,Slough,,14 days ago,"Collaborating as required with equivalent data scientists in Group to build next generation models to power Aura in the UK, our artificial intelligence system,…"
74,Placement- Commercial Industries - Technology Sales Intern (...,Oracle,3.8,Reading,Reading,,30+ days ago,"Working with data to understand business opportunities for emerging technology such as Machine learning, Artificial Intelligence, Internet of Things, Blockchain…"
75,IT Apprentice (Data Analyst),Costain House,,Reading,Maidenhead SL6,,21 days ago,"Costain’s customers need to increase capacity, increase resilience and enhance customer experience associated with complex assets and it is critical for us to…"
76,"Section Leader Validation and Regulatory Affairs, Institute...",Oxford Brookes University,4.2,Reading,,"£41,526 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University institute for Ethical Artificial…"
77,Senior Quality Systems Specialist,Ultromics,,Reading,,"£40,000 - £50,000 a year",30+ days ago,"The Senior Quality Systems Specialist will implement and maintain the quality program and associated procedures to ensure overall compliance with ISO 13485, FDA…"
78,Product Owner (AI),Volume Ltd,,Reading,,,30+ days ago,"Customers using these products already are Accenture, American Red Cross, Banco de Galicia, epam, Finastra, Hulu, HSBC, NetApp, Sky and Vodafone Group."
79,UI Developer,Volume Ltd,,Reading,,,30+ days ago,"Customers using these products already are Accenture, American Red Cross, Banco de Galicia, epam, Finastra, Hulu, HSBC, NetApp, Sky and Vodafone Group."
80,"Senior Sales Architect, Azure",Ensono,3.1,Reading,,,30+ days ago,"You’ll be able to discuss and describe options that will enable clients to attain the full value of cloud, from automation through to use of IoT, Data Platform,…"
81,AI Developer/ Engineer Institute for Ethical Artificial Inte...,Oxford Brookes University,4.2,Reading,,"£35,845 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Ethical Artificial Intelligence…"
82,"Social Science Consultant Researcher, Institute for Ethical...",Oxford Brookes University,4.2,Reading,,"£31,866 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Institute for Ethical Artificial…"
83,"Section Leader Validation and Regulatory Affairs, Institute...",Oxford Brookes University,4.2,Reading,,"£41,526 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University institute for Ethical Artificial…"
84,Software Developer/ Engineer Institute for Ethical Artificia...,Oxford Brookes University,4.2,Reading,,"£35,845 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Ethical Artificial Intelligence…"
85,"Validation and Regulatory Affairs Consultant, Institute for...",Oxford Brookes University,4.2,Reading,,"£31,866 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Institute for Ethical Artificial…"
86,Partner Solutions Architect - AI,NVIDIA,4.2,Reading,Reading,,30+ days ago,"We are now looking for a dynamic, customer-minded Partner Solutions Architect who is passionate about AI (artificial intelligence) areas such as machine…"
87,Business Intelligence Data Warehouse Architect - some home w...,Nuance,3.3,Reading,Marlow,,22 days ago,"Technical authority of solution designs for Nuance Business Intelligence systems.Responsible for optimizing, maintaining and supporting the Data Warehouse and…"
88,Full Stack Developer,Atos,3.6,Reading,Winnersh,,11 days ago,The purpose of Atos is to help design the future of the information technology space.The role will work as part of a multiple disciplinary teams ensuring the…
89,Cloud Solution Architect (ISV),Microsoft,4.2,Reading,Reading,,30+ days ago,"Knowledge and experience of data, analytics, DevOps, infrastructure, functional programming, machine learning or artificial intelligence."
90,Head of IT,Exscientia,,Reading,Oxford,,29 days ago,Who are we and what is the role?Exscientia offers an intellectually stimulating and fast paced work environment.What will you be doing in this role.
91,Azure Customer Engineer (Flexible location - UK),Microsoft,4.2,Reading,Reading,,30+ days ago,"Artificial Intelligence, preferably using Azure Cognitive Services and the Microsoft Bot Framework.Azure Customer Engineers are senior individual contributors…"
92,Electron Microscopy Development S...,The Rosalind Franklin Institute,,Reading,Harwell,"£36,000 - £43,000 a year",30+ days ago,"Knowledge of artificial Intelligence / machine learning as applied to EM data.Within the Correlated Imaging theme, a key aim is to increase the time resolution…"
93,"Placement – Pre-Sales Support (July 2020, 12 month placement...",Oracle,3.8,Reading,Reading,,30+ days ago,"Placement – Pre-Sales Support (July 2020, 12 month placement)-19001AAI.Placement – Pre-Sales Support (July 2020, 12 month placement)."
94,Chatbot Data Analyst,Volume Ltd,,Reading,Wokingham,,30+ days ago,"We are now on the lookout for a Chatbot Data Analyst, who possesses strong analytical skills and is self-directed and forward-thinking."
95,Mid-level Developer,Searchability,4.3,Reading,Wokingham,"£50,000 a year",12 days ago,"My client specialises in Cognitive Computing, Artificial Intelligence and Machine Learning.It is not everyday you walk into an office to be greeted by a robot!"
96,"Senior Sales Architect, Azure",Ensono,3.1,Reading,,,30+ days ago,"You’ll be able to discuss and describe options that will enable clients to attain the full value of cloud, from automation through to use of IoT, Data Platform,…"
97,Senior Quality Systems Specialist,Ultromics,,Reading,,"£40,000 - £50,000 a year",30+ days ago,"The Senior Quality Systems Specialist will implement and maintain the quality program and associated procedures to ensure overall compliance with ISO 13485, FDA…"
98,Product Owner (AI),Volume Ltd,,Reading,,,30+ days ago,"Customers using these products already are Accenture, American Red Cross, Banco de Galicia, epam, Finastra, Hulu, HSBC, NetApp, Sky and Vodafone Group."
99,UI Developer,Volume Ltd,,Reading,,,30+ days ago,"Customers using these products already are Accenture, American Red Cross, Banco de Galicia, epam, Finastra, Hulu, HSBC, NetApp, Sky and Vodafone Group."
100,Software Developer/ Engineer Institute for Ethical Artificia...,Oxford Brookes University,4.2,Reading,,"£35,845 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Ethical Artificial Intelligence…"
101,"Validation and Regulatory Affairs Consultant, Institute for...",Oxford Brookes University,4.2,Reading,,"£31,866 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Institute for Ethical Artificial…"
102,"Social Science Consultant Researcher, Institute for Ethical...",Oxford Brookes University,4.2,Reading,,"£31,866 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Institute for Ethical Artificial…"
103,AI Developer/ Engineer Institute for Ethical Artificial Inte...,Oxford Brookes University,4.2,Reading,,"£35,845 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Ethical Artificial Intelligence…"
104,"Section Leader Validation and Regulatory Affairs, Institute...",Oxford Brookes University,4.2,Reading,,"£41,526 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University institute for Ethical Artificial…"
105,"Senior Sales Architect, Azure",Ensono,3.1,Reading,,,30+ days ago,"You’ll be able to discuss and describe options that will enable clients to attain the full value of cloud, from automation through to use of IoT, Data Platform,…"
106,Lead Application Architect,Atos,3.6,Reading,Winnersh,,30+ days ago,The purpose of Atos is to help design the future of the information technology space.The Application Architect will be a part of a multiple disciplinary team…
107,Placement- Partner Sales Support,Oracle,3.8,Reading,Reading,,30+ days ago,"Placement- Partner Sales Support (July 2020, 12 month placement).Not all of the leaders of the previous generation have or will make the required shift."
108,In vitro pharmacologist/screening specialist,Exscientia,,Reading,Oxford,,30+ days ago,"Exscientia is at the forefront of Artificial Intelligence (AI)-driven drug discovery and design.By applying a rapid design-make-test cycle, the Exscientia AI…"
109,Product Manager – PCM,Bottomline Technologies,3.2,Reading,Theale,,30+ days ago,"""Great products require an intense collaboration of product management, design and engineering to solve real problems for our users and customers and to meet…"
110,Data Analyst,Wade Macdonald,,Reading,Wokingham,"£30,000 - £40,000 a year",17 days ago,"The ability to understand the relationship between natural language (NLU) and artificial intelligence.Data Analyst - 30k - 40k - Bracknell, Berkshire."
111,Head of Molecular Structure Eluci...,The Rosalind Franklin Institute,,Reading,Harwell,"£60,000 - £100,000 a year",30+ days ago,Collaborate with national and international theoretical chemistry experts regarding DFT-based algorithms and their combination with artificial intelligence/deep…
112,SuccessFactors Account Executive,SAP,4.3,Reading,Feltham,,30+ days ago,"It can help streamline global HR processes, win at the recruitment and retention game, train and re-skill your workforce, take advantage of technologies such as…"
113,Senior Front End Engineer,Riverbright Recruitment,,Reading,Uxbridge,"£60,000 - £85,000 a year",1 day ago,This innovative company uses the latest advancements in machine learning and artificial intelligence to create cyber security solutions which fix data and…
114,Front End Software Engineer,Riverbright Recruitment,,Reading,Uxbridge,"£40,000 - £60,000 a year",1 day ago,This innovative company uses the latest advancements in machine learning and artificial intelligence to create cyber security solutions which fix data and…
115,Senior Quality Systems Specialist,Ultromics,,Reading,,"£40,000 - £50,000 a year",30+ days ago,"The Senior Quality Systems Specialist will implement and maintain the quality program and associated procedures to ensure overall compliance with ISO 13485, FDA…"
116,Product Owner (AI),Volume Ltd,,Reading,,,30+ days ago,"Customers using these products already are Accenture, American Red Cross, Banco de Galicia, epam, Finastra, Hulu, HSBC, NetApp, Sky and Vodafone Group."
117,UI Developer,Volume Ltd,,Reading,,,30+ days ago,"Customers using these products already are Accenture, American Red Cross, Banco de Galicia, epam, Finastra, Hulu, HSBC, NetApp, Sky and Vodafone Group."
118,"Social Science Consultant Researcher, Institute for Ethical...",Oxford Brookes University,4.2,Reading,,"£31,866 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Institute for Ethical Artificial…"
119,AI Developer/ Engineer Institute for Ethical Artificial Inte...,Oxford Brookes University,4.2,Reading,,"£35,845 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Ethical Artificial Intelligence…"
120,"Senior Sales Architect, Azure",Ensono,3.1,Reading,,,30+ days ago,"You’ll be able to discuss and describe options that will enable clients to attain the full value of cloud, from automation through to use of IoT, Data Platform,…"
121,Software Developer/ Engineer Institute for Ethical Artificia...,Oxford Brookes University,4.2,Reading,,"£35,845 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Ethical Artificial Intelligence…"
122,"Section Leader Validation and Regulatory Affairs, Institute...",Oxford Brookes University,4.2,Reading,,"£41,526 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University institute for Ethical Artificial…"
123,"Validation and Regulatory Affairs Consultant, Institute for...",Oxford Brookes University,4.2,Reading,,"£31,866 a year",30+ days ago,"Please see the attached Job Description, Person Specification and project information document about Oxford Brookes University Institute for Ethical Artificial…"
124,Security Architect,Atos,3.6,Reading,Winnersh,,30+ days ago,The purpose of Atos is to help design the future of the information technology space.Atos is growing the capabilities of its UK Public Sector Centre of…
125,DevOps Engineer,Atos,3.6,Reading,Winnersh,,11 days ago,The purpose of Atos is to help design the future of the information technology space.The DevOps Engineer will work as part of a multiple disciplinary team…
126,AppD - Consultant - UK,Cisco Systems,4.1,Reading,Feltham,,15 days ago,"We are looking for a senior consultant to join our rapidly growing team of technical consultants.In this role, you will be implementing AppDynamics' solution…"
127,Clinical Research Scientist,Ultromics,,Reading,Oxford,,18 days ago,The Clinical Research Scientist has a background in clinical or biomedical research.They are responsible for the design and management of clinical research…
128,Research Software Engineer - Swar...,The Rosalind Franklin Institute,,Reading,Harwell,"£36,000 - £43,000 a year",6 days ago,"The Rosalind Franklin Institute is currently expanding and looking to recruit a Research Software Engineers (RSE) as part of its Artificial Intelligence theme,…"
129,Research Director,Forrester Research,,Reading,Staines-upon-Thames,,21 days ago,"Experience with evaluation, implementation, and utilization of marketing technology tools and services, including marketing automation, artificial intelligence…"
130,Client Services Manager,Synchro Recruitment,,Reading,Didcot,"£35,000 - £42,500 a year",30+ days ago,You will work closely within the service delivery team and liaise closely with the professional services and project management function during go lives of the…
131,EMEA Data and AI Cloud Solution Architect,Microsoft,4.2,Reading,Reading,,30+ days ago,"Artificial Intelligence including BOT framework, Cognitive Services.We are looking for a highly motivated and passionate Data Platform & Advanced Analytics…"
132,Product Owner,La Fosse Associates,4.7,Reading,Wokingham,"£45,000 - £50,000 a year",30+ days ago,"Rate: Up to £50,000 per annum (depending on experience).The successful candidate will analyse client requirements, identify and implement suitable…"
133,Field Marketing Executive,BMS Performance,3.8,Reading,Maidenhead,"£35,000 - £39,000 a year",Just posted,Assist in executing a brand-new ABM strategy.Dynamic and ground-breaking AI based technology.Join an ambitious software company at the start of a period of…
134,Senior Quality Systems Specialist,Ultromics,,Reading,,"£40,000 - £50,000 a year",30+ days ago,"The Senior Quality Systems Specialist will implement and maintain the quality program and associated procedures to ensure overall compliance with ISO 13485, FDA…"
135,Product Owner (AI),Volume Ltd,,Reading,,,30+ days ago,"Customers using these products already are Accenture, American Red Cross, Banco de Galicia, epam, Finastra, Hulu, HSBC, NetApp, Sky and Vodafone Group."
136,UI Developer,Volume Ltd,,Reading,,,30+ days ago,"Customers using these products already are Accenture, American Red Cross, Banco de Galicia, epam, Finastra, Hulu, HSBC, NetApp, Sky and Vodafone Group."
