,title,company,rating,search_city,location,salary,age,summary
11,SW Engineering Intern,Intel,4.1,Portland,"Hillsboro, OR 97124",,11 days ago,"Intern this summer with Intel's Connectivity Group, working on high-speed wired networking products!Aid in both SW development and SW validation tasks."
12,Postdoctoral Research Fellow,Portland State University,4.2,Portland,"Portland, OR",,5 days ago,For more information please CLICK HERE.The current postdoc position is part of an effort to expand the smart-city paradigm to monitor and improve cities’ non…
13,Machine Learning / Data Scientist Engineer,Ampere Computing,,Portland,"Portland, OR",,30+ days ago,"Like the scientist behind its name, Ampere employees are innovators.We understand the needs of cloud computing and different software requirements."
14,DPG Windows Apps Development Intern,Intel,4.1,Portland,"Hillsboro, OR 97124",,9 days ago,"Come intern with Intel's DPG (data platform group)!Aid in SW development tasks.Write, test and deliver functioning code for use by teams in delivering their…"
15,"Yield Analysis Engineer, Senior Staff",Ampere Computing,,Portland,"Portland, OR",,4 days ago,"Like the scientist behind its name, Ampere employees are innovators.We understand the needs of cloud computing and different software requirements."
16,ND SW Core Performance Undergrad Intern,Intel,4.1,Portland,"Hillsboro, OR 97124",,30+ days ago,Come intern with Core Performance Team in Intel's Networking Group (ND)!Learn how we measure Performance of our Networking Products and aid in both SW…
17,Director Engineering AI & ML Platforms,Nike,4.2,Portland,"Portland, OR",,30+ days ago,"Stays current with industry trends and recommends relevant technologies & products in the areas of Advanced Analytics & Machine Learning, Artificial…"
18,Data Center Marketing Intern,Intel,4.1,Portland,"Hillsboro, OR 97124",,30+ days ago,The Initiative marketing team within the Data Center Group (DCG) is looking for an intern to help execute on various marketing vehicles and content pieces…
19,"Intern, Logic and Microarchitecture (2020)",Ampere Computing,,Portland,"Portland, OR",,30+ days ago,"Like the scientist behind its name, Ampere employees are innovators.We understand the needs of cloud computing and different software requirements."
20,OpenBMC Firmware Engineer,Intel,4.1,Portland,"Hillsboro, OR 97124",,30+ days ago,Intel is seeking highly qualified candidates to join our Data Center Group (DCG) as an OpenBMC Firmware Engineer!6 months of experience with OpenBMC.
21,Research Architect - Program Analysis,"Cylance, Inc.",3.5,Portland,"Portland, OR 97204",,19 days ago,"As an architect, your main responsibilities will be to create and maintain Cylance’s proprietary binary analysis tools and platform to further improve our…"
22,Platform Validation Undergrad Intern,Intel,4.1,Portland,"Hillsboro, OR 97124",,30+ days ago,"3+ months experience with: Server Architecture, Datacenter storage, compute, network; Artificial Intelligence, Programming Skills, Platform Validation."
23,Software Engineer,"Cylance, Inc.",3.5,Portland,"Portland, OR 97204",,19 days ago,At the heart of BlackBerry Cylance Product Development is an artificial intelligence-based threat detection system.WHO WE ARE LOOKING FOR.
24,5G Protocol Stack SW Developer,Intel,4.1,Portland,"Hillsboro, OR 97124",,17 days ago,The Intel Next Generation and Standards NGS division is chartered with developing advanced prototypes of various technologies including next generation cellular…
25,Sr. Technical Writer,NWEA,3.7,Portland,"Portland, OR 97209 (Pearl District area)",,30+ days ago,"Preference given to candidates with experience documenting computer adaptive tests, artificial intelligence, machine learning, or similar technologies."
26,Software Engineer intern,Intel,4.1,Portland,"Hillsboro, OR 97124",,30+ days ago,"The Intel Visual Cloud Team is working on a set of emerging workloads in the data center that provides compelling, immersive visual experiences for end users."
27,Software Validation Undergrad Intern,Intel,4.1,Portland,"Hillsboro, OR 97124",,20 days ago,"Aid in both SW development and SW validation tasks.Write, test and deliver scripts for automated test cases for use by software validation teams."
28,Manageability Architect,Intel,4.1,Portland,"Hillsboro, OR 97124",,30+ days ago,"You will work on OpenBMC - a Linux based open source solution for manageability of Datacenters.You will work closely with other platform technology architects,…"
29,Manager Quality Assurance & Reporting - The Regence Group,"Cambia Health Solutions, Inc.",3.6,Portland,"Portland, OR 97201 (Homestead area)",,7 days ago,"Identifies opportunities to leverage technology to improve audit efficiency and effectiveness such as artificial intelligence and productivity monitoring tools,…"
30,Full-Stack Engineer,U.Group,,Portland,"Portland, OR",,30+ days ago,"U.Group was recently awarded a project to provide development, security, and operations (DevSecOps) services that include artificial intelligence / machine…"
31,Research Architect - Program Analysis,"Cylance, Inc.",3.5,Portland,"Portland, OR 97204",,19 days ago,"As an architect, your main responsibilities will be to create and maintain Cylance’s proprietary binary analysis tools and platform to further improve our…"
32,Postdoctoral Scholar,Oregon Health & Science University,4.0,Portland,"Portland, OR 97239 (Homestead area)",,27 days ago,"The Postdoctoral Scholar will be in charge of developing computer vision (image processing, deep learning, features extraction) pipeline for the segmentation…"
33,"Mechanical Engineer, Principal",Ampere Computing,,Portland,"Portland, OR",,5 days ago,"Like the scientist behind its name, Ampere employees are innovators.We understand the needs of cloud computing and different software requirements."
34,Manageability Architect,Intel,4.1,Portland,"Hillsboro, OR 97124",,30+ days ago,"You will work on OpenBMC - a Linux based open source solution for manageability of Datacenters.You will work closely with other platform technology architects,…"
35,Solutions Director (Platform),Ampere Computing,,Portland,"Portland, OR",,30+ days ago,"Like the scientist behind its name, Ampere employees are innovators.We understand the needs of cloud computing and different software requirements."
36,Platform and Solutions Validation Intern,Intel,4.1,Portland,"Hillsboro, OR 97124",,12 days ago,Intel FPGA based platforms and solutions are powering applications and network infrastructure in Data center.Modify FW to develop custom debug FW's.
37,Undergrad Intern Technical,Intel,4.1,Portland,"Hillsboro, OR 97124",,30+ days ago,Intel's AI Product Group is currently hiring Deep Learning Software Engineers.Responsibilities include but may not be limited to the following:
38,Intern (Technical-Engineering),Synopsys,4.1,Portland,"Hillsboro, OR 97124",,30+ days ago,"These IP blocks are used in digital signal processing, image processing, artificial intelligence, and general processing units."
39,RF/Analog Circuit Design,Intel,4.1,Portland,"Hillsboro, OR 97124",,20 days ago,"We are looking for a RF/Analog Circuit Design Engineer!In this role your responsibilities will include, although not limited to:Cadence and ADS design tools."
40,SAP FI-CA Specialist - West Region,Accenture,4.0,Portland,"Portland, OR",,6 days ago,"Do you want to revolutionize the future of business?SAP professionals design, implement and deploy SAP solutions to achieve defined business goals."
41,Sr. Director of Cloud Marketing,Intel,4.1,Portland,"Hillsboro, OR 97124",,12 days ago,The Senior Director of Cloud Marketing will drive a holistic cloud marketing strategy and go-to market execution to support Intel's business in the cloud -…
42,"CPU Logic Design, Engineer II",Ampere Computing,,Portland,"Portland, OR",,11 days ago,"Like the scientist behind its name, Ampere employees are innovators.We understand the needs of cloud computing and different software requirements."
43,"CPU Design Verification Engineer, Staff to Senior Staff",Ampere Computing,,Portland,"Portland, OR",,6 days ago,"Like the scientist behind its name, Ampere employees are innovators.We understand the needs of cloud computing and different software requirements."
44,Software Engineer - Undergrad Intern,Intel,4.1,Portland,"Hillsboro, OR 97124",,20 days ago,You will be directly responsible for building key components of our variety of software tools offerings that enables unparalleled productivity and capabilities…
45,Analytic Consultant 4 - Compliance and Operational Risk Arti...,Wells Fargo,3.7,Portland,"Portland, OR",,6 days ago,Establishing and executing a framework for problems to be solved using artificial intelligence techniques that includes:Experience with bias and variance.
46,"LEAD DATA ENG, CONSUMER DATA PROCESSING",Nike,4.2,Portland,"Beaverton, OR",,30+ days ago,An interest in artificial intelligence and machine learning.Here are just a few examples of the kinds of projects a Data Engineer might take on:
47,Audit Senior - Portland,Deloitte,4.0,Portland,"Portland, OR 97204",,30+ days ago,"Leveraging artificial intelligence, advanced analytics, data visualizations.As an Audit Senior, you will interact with clients directly to discuss field audit…"
48,Software Engineer - Graduate Intern,Intel,4.1,Portland,"Hillsboro, OR 97124",,20 days ago,You will be directly responsible for building key components of our variety of software tools offerings that enables unparalleled productivity and capabilities…
49,Computer Vision SW Engineer,Intel,4.1,Portland,"Hillsboro, OR 97124",,30+ days ago,"The Next Generation and Standards (NGS) group in Technology, Systems Architecture & Client Group is looking for a Computer Vision SW Engineer for AI/AR/VR…"
50,Analytic Consultant 4 - Compliance and Operational Risk Arti...,Wells Fargo,3.7,Portland,"Portland, OR",,6 days ago,Establishing and executing a framework for problems to be solved using artificial intelligence techniques that includes:Experience with bias and variance.
51,Intel MKL Software developer,Intel,4.1,Portland,"Hillsboro, OR 97124",,30+ days ago,"The Intel Math Kernel Library (Intel MKL) team is looking for a software development engineer to work in the exciting areas of Sparse Linear Algebra, Fast…"
52,"Mask Layout Design Engineer, Senior Staff",Ampere Computing,,Portland,"Portland, OR",,30+ days ago,"Like the scientist behind its name, Ampere employees are innovators.We understand the needs of cloud computing and different software requirements."
53,Software Engineer - Graduate Intern,Intel,4.1,Portland,"Hillsboro, OR 97124",,20 days ago,You will be directly responsible for building key components of our variety of software tools offerings that enables unparalleled productivity and capabilities…
54,Computer Vision SW Engineer,Intel,4.1,Portland,"Hillsboro, OR 97124",,30+ days ago,"The Next Generation and Standards (NGS) group in Technology, Systems Architecture & Client Group is looking for a Computer Vision SW Engineer for AI/AR/VR…"
55,Software Engineer - Undergrad Intern,Intel,4.1,Portland,"Hillsboro, OR 97124",,20 days ago,You will be directly responsible for building key components of our variety of software tools offerings that enables unparalleled productivity and capabilities…
56,Audit Senior Assistant - Portland,Deloitte,4.0,Portland,"Portland, OR 97204 (Downtown area)",,30+ days ago,"Do you have the forward-looking view to match ours?Audit client financials, transactions and internal control processes.The external audit services include:"
57,Senior Software Engineer,"Cylance, Inc.",3.5,Portland,"Portland, OR 97204 (Downtown area)",,19 days ago,At the heart of BlackBerry Cylance Product Development is an artificial intelligence-based threat detection system.WHO WE ARE LOOKING FOR.
58,"Staff Software Engineer, Kernel",Google,4.3,Portland,"Portland, OR",,10 days ago,"We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking…"
59,SoC Design Emulation Engineer,Intel,4.1,Portland,"Hillsboro, OR 97124",,4 days ago,"You will also be responsible for model bring-up, debug and support validation users.Part of your job will include interacting with various suppliers such as…"
60,Audit Senior Assistant - Portland,Deloitte,4.0,Portland,"Portland, OR 97204 (Downtown area)",,30+ days ago,"Do you have the forward-looking view to match ours?Audit client financials, transactions and internal control processes.The external audit services include:CPAA license for accounting professionals offered by a state’s board of accountancy. Requirements generally include completing a bachelor’s degree with a curriculum in accounting and passing the CPA (Certified Public Accountant) exam.Master's DegreeDegree awarded to students by universities or colleges at the completion of a post-bachelor's degree course of study. A Master's Degree is considered more advanced than a bachelor's degree. May be awarded as part of a PhD.Leadership ExperienceExperience providing direction to individuals in any environment.SOXKnowledge of federal accounting compliance requirements and standards established by the Sarbanes-Oxley Act (SOX).TravelA job that requires travel.Communication SkillsExperience or skill effectively exchanging and understanding information, verbally or in writing.+3 moreBachelor's DegreeDegree awarded to students by universities or colleges at the completion of an undergraduate, post-high school course of study.Accounting DegreePostsecondary degree in accounting.AIExperience with artificial intelligence, or the use of machines which can learn and adapt as they perform computing tasks."
61,Audit Manager - Multiple Locations,Deloitte,4.0,Portland,"Portland, OR 97204 (Downtown area)",,30+ days ago,"Leveraging artificial intelligence, advanced analytics, and data visualizations.As an Audit Manager, you'll assist in the delivery of quality services that aim…CPAA license for accounting professionals offered by a state’s board of accountancy. Requirements generally include completing a bachelor’s degree with a curriculum in accounting and passing the CPA (Certified Public Accountant) exam.AccountingExperience in, or knowledge of, accounting principles, including the recording and measurement of business and financial transactions in any field of practice.Leadership ExperienceExperience providing direction to individuals in any environment.Communication SkillsExperience or skill effectively exchanging and understanding information, verbally or in writing.Bachelor's DegreeDegree awarded to students by universities or colleges at the completion of an undergraduate, post-high school course of study.Accounting DegreePostsecondary degree in accounting.+1 moreAIExperience with artificial intelligence, or the use of machines which can learn and adapt as they perform computing tasks."
62,"CPU Design Engineer, Senior Principal",Ampere Computing,,Portland,"Portland, OR",,30+ days ago,"Like the scientist behind its name, Ampere employees are innovators.We understand the needs of cloud computing and different software requirements.AIExperience with artificial intelligence, or the use of machines which can learn and adapt as they perform computing tasks. Electrical Engineering DegreePostsecondary degree in electrical engineering.Analysis SkillsSkill at using mental reasoning or research to gain insight into or solve problems."
63,Design Engineer,Intel,4.1,Portland,"Hillsboro, OR 97124",,30+ days ago,"Intel is seeking highly qualified candidates to join our Data Center Group (DCG) as a Design Engineer!The IP team is responsible for providing next generation…Master's DegreeDegree awarded to students by universities or colleges at the completion of a post-bachelor's degree course of study. A Master's Degree is considered more advanced than a bachelor's degree. May be awarded as part of a PhD.Intellectual Property LawKnowledge and experience working with laws related to protecting the rights of creators of original works of the mind such as inventions, literary and artistic works. Specific areas of focus include copyrights, trademarks, and patents.Disability FriendlyIndividuals with disabilities are encouraged to apply.DebuggingSkill or experience in the process of finding and fixing bugs, errors, and problems in code, computer software, or computer hardware.Bachelor's DegreeDegree awarded to students by universities or colleges at the completion of an undergraduate, post-high school course of study.Electrical Engineering DegreePostsecondary degree in electrical engineering.+4 moreCommunication SkillsExperience or skill effectively exchanging and understanding information, verbally or in writing.PCIKnowledge of credit card security standards established by the Payment Card Industry Data Security Standard (PCI DSS) published by the Payment Card Industry Security Standards Council (PCI SSC).System ArchitectureKnowledge of or experience with the structural design or representation of a computer system.VirtualizationSkill or experience creating a virtual version of computer hardware programs, applications, computer network resources, or storage devices."
64,"CPU Logic Design, Sr Staff Engineer",Ampere Computing,,Portland,"Portland, OR",,30+ days ago,"Like the scientist behind its name, Ampere employees are innovators.We understand the needs of cloud computing and different software requirements.PythonAn interpreted, open-source programming language.C/C++Generic programming language developed by Bjarne Stroustrup. C is standardized by the ISO (International Standards Organization) and ANSI (American National Standards Institute). C++ is standardized by the ISO.AIExperience with artificial intelligence, or the use of machines which can learn and adapt as they perform computing tasks. PerlA general-purpose programming language often used for developing web applications and scripting.Electrical Engineering DegreePostsecondary degree in electrical engineering."
65,Graduate Intern Network Software Engineer,Intel,4.1,Portland,"Hillsboro, OR 97124",,25 days ago,"We are looking for strong team players to joint Intel Networking Division.You will perform network product design, development, testing, documentation, and…Shell ScriptingScripts that run in a Unix or Windows shell.Disability FriendlyIndividuals with disabilities are encouraged to apply.Computer Engineering DegreePostsecondary degree in computer engineering, including degrees in hardware engineering and software engineering. A degree in computer engineering focuses on hardware and software development.PythonAn interpreted, open-source programming language.PerlA general-purpose programming language often used for developing web applications and scripting.PowerShellA command-line shell and scripting language developed by Microsoft, used mainly on Windows systems.+8 moreComputer Science DegreePostsecondary degree in computer science, including degrees in information technology. A degree in computer engineering focuses on programming, data architecture, algorithms, and theory.Network ProtocolsKnowledge of computer network protocols.VMWareA virtualization software suite owned by Dell Technologies.VirtualizationSkill or experience creating a virtual version of computer hardware programs, applications, computer network resources, or storage devices.Intellectual Property LawKnowledge and experience working with laws related to protecting the rights of creators of original works of the mind such as inventions, literary and artistic works. Specific areas of focus include copyrights, trademarks, and patents.Research ExperienceExperience or skill conducting research.GitA version-control system for source code management.OS KernelsKnowledge of or experience working with kernels. A kernel is a fundamental component of an operating system."
66,Associate Rotation Engineer - Tessent (DFT) - SISW - Mentor...,Siemens,4.0,Portland,"Wilsonville, OR 97070",,30+ days ago,"Title: Associate Rotation Engineer – Tessent (Design for Test).In-system testing is required for these systems and Mentor is leading the way.Vision InsuranceHealth insurance specifically for vision which may cover eye exams and eyewear.Paid Time OffPaid time off from work.Dental InsuranceHealth insurance specifically for dental which may cover teeth cleanings and cavity fillings.Full-timeAn employee will work full time.Master's DegreeDegree awarded to students by universities or colleges at the completion of a post-bachelor's degree course of study. A Master's Degree is considered more advanced than a bachelor's degree. May be awarded as part of a PhD.LinuxOpen-source kernel for a family of operating systems.+15 moreC/C++Generic programming language developed by Bjarne Stroustrup. C is standardized by the ISO (International Standards Organization) and ANSI (American National Standards Institute). C++ is standardized by the ISO.Disability FriendlyIndividuals with disabilities are encouraged to apply.AIExperience with artificial intelligence, or the use of machines which can learn and adapt as they perform computing tasks. Disability InsuranceA type of insurance that guarantees a sum of money upon the disability of an insured individual.Health InsuranceA type of insurance that covers the whole or part of an insured person's medical expenses.PerlA general-purpose programming language often used for developing web applications and scripting.401(k) MatchingAn employer-sponsored retirement savings plan, with pre-tax or tax-deferred benefits, where employers match employee contributions.Tuition ReimbursementMoney offered to help pay for an employee's tuition based on stipulations outlined in a contractual arrangement.Computer Engineering DegreePostsecondary degree in computer engineering, including degrees in hardware engineering and software engineering. A degree in computer engineering focuses on hardware and software development.Bachelor's DegreeDegree awarded to students by universities or colleges at the completion of an undergraduate, post-high school course of study.401(k)A retirement savings plan sponsored by an employer which allows employees to invest tax-deferred, pre-tax or post-tax contributions. Employers may offer matching or non-elective contributions on behalf of employees as an additional benefit. Communication SkillsExperience or skill effectively exchanging and understanding information, verbally or in writing.Yearly BonusA monetary bonus compensating an employee beyond normal wages given once during the work year.Operating SystemsExperience with the system-level software that manages the hardware and software for a computer or other electronic device.SolarisUnix-based operating system distributed by Oracle."
67,"Mechanical Engineer, Senior Principal",Ampere Computing,,Portland,"Portland, OR",,30+ days ago,"Like the scientist behind its name, Ampere employees are innovators.We understand the needs of cloud computing and different software requirements.Doctoral DegreeTerminal degree awarded by universities or colleges at the completion of an advanced, research-focused course of study. A Doctoral Degree enables the holder to teach at high levels in universities or colleges, or to work in other specialized professional roles. SolidWorksSolid modeling software used to create 3D solid models for design applications. Runs on Microsoft Windows.Master's DegreeDegree awarded to students by universities or colleges at the completion of a post-bachelor's degree course of study. A Master's Degree is considered more advanced than a bachelor's degree. May be awarded as part of a PhD.Mechanical DesignKnowledge of or experience designing mechanical components and systems.Mechanical KnowledgeKnowledge of or experience working with mechanical systems, tools, or machines.Manufacturing ExperienceExperience in or knowledge of working with manufacturing processes, production, and administration.+4 moreBachelor's DegreeDegree awarded to students by universities or colleges at the completion of an undergraduate, post-high school course of study.Mechanical Engineering DegreePostsecondary degree in mechanical engineering.Data Center ExperienceKnowledge of or experience with data center operations, including maintenance, planning, and development.AIExperience with artificial intelligence, or the use of machines which can learn and adapt as they perform computing tasks."
68,"Systems Software Engineer, Principal",Ampere Computing,,Portland,"Portland, OR",,30+ days ago,"Like the scientist behind its name, Ampere employees are innovators.We understand the needs of cloud computing and different software requirements.TravelA job that requires travel.ARMExperience or skill with ARM, previously known as Advanced RISC Machine, the family of reduced instruction set computer (RISC) architectures for processors typically used in consumer electronic devices.Master's DegreeDegree awarded to students by universities or colleges at the completion of a post-bachelor's degree course of study. A Master's Degree is considered more advanced than a bachelor's degree. May be awarded as part of a PhD.Bachelor's DegreeDegree awarded to students by universities or colleges at the completion of an undergraduate, post-high school course of study.C/C++Generic programming language developed by Bjarne Stroustrup. C is standardized by the ISO (International Standards Organization) and ANSI (American National Standards Institute). C++ is standardized by the ISO.Computer Science DegreePostsecondary degree in computer science, including degrees in information technology. A degree in computer engineering focuses on programming, data architecture, algorithms, and theory.+7 moreAssemblySkill or experience with low-level programming languages designed to communicate with a computer's processor.SoCAn integrated circuit that contains all of the circuitry and components of an electronic system in one chip.VirtualizationSkill or experience creating a virtual version of computer hardware programs, applications, computer network resources, or storage devices.Computer ScienceSkill or experience in computers and computer concepts such as software, hardware, networking, and the Internet.Leadership ExperienceExperience providing direction to individuals in any environment.Operating SystemsExperience with the system-level software that manages the hardware and software for a computer or other electronic device.AIExperience with artificial intelligence, or the use of machines which can learn and adapt as they perform computing tasks."
69,Staff Software Engineer - Bioinformatics Algorithms & Machin...,BD,3.8,Portland,"Portland, OR",,30+ days ago,"Demonstrable expertise in artificial intelligence and machine learning.Preferably a Ph.D. in Computer Science, Artificial Intelligence, Machine Learning or…Doctoral DegreeTerminal degree awarded by universities or colleges at the completion of an advanced, research-focused course of study. A Doctoral Degree enables the holder to teach at high levels in universities or colleges, or to work in other specialized professional roles. BioinformaticsKnowledge of or experience with methods and software tools for understanding biological data.C/C++Generic programming language developed by Bjarne Stroustrup. C is standardized by the ISO (International Standards Organization) and ANSI (American National Standards Institute). C++ is standardized by the ISO.Machine LearningKnowledge of or experience with machine learning. Machine learning may incorporate algorithm development, training algorithms with sample sets, or using machine learning results for data analysis.Computer Science DegreePostsecondary degree in computer science, including degrees in information technology. A degree in computer engineering focuses on programming, data architecture, algorithms, and theory.RA software environment and language for statistical computing.+19 morePythonAn interpreted, open-source programming language.Communication SkillsExperience or skill effectively exchanging and understanding information, verbally or in writing.Master's DegreeDegree awarded to students by universities or colleges at the completion of a post-bachelor's degree course of study. A Master's Degree is considered more advanced than a bachelor's degree. May be awarded as part of a PhD.Design ControlsExperience working with regulatory ISO 14644 Medical Devices requirements, usually used in engineering and manufacturing roles, to ensure safety and quality of medical device products.StatisticsKnowledge or experience in the field of statistics, from basic to advanced.HadoopA framework that allows for the distributed processing of large data sets across clusters of computers using simple programming models.AWSExperience with Amazon Web Services, a platform which provides a wide array of information technology services to individuals or organizations. Services include but are not limited to cloud computing, data storage, database services, business applications, and content delivery. SparkAn open-source data processing engine for running analytics.Computer ScienceSkill or experience in computers and computer concepts such as software, hardware, networking, and the Internet.MATLABA programming language and environment used for numerical and technical computation.ScalaA functional programming language that runs on the JVM (Java Virtual Machine).Flow CytometryExperience with flow cytometry, a technique to measure the physical and chemical properties of cells.Natural Language ProcessingExperience with Natural Language Processing, a process that focuses on interaction between computers and human languages.HiveData warehouse software.TensorFlowAn open-source software library used for numerical computation for building machine learning applications.DatabasesExperience or skill working with databases.Algorithm DesignKnowledge of or experience with designing algorithms.Big DataExperience using large amounts of data to extract and analyze insights about products, populations, or services. AIExperience with artificial intelligence, or the use of machines which can learn and adapt as they perform computing tasks."
70,Associate Rotation Engineer - Tessent (DFT) - SISW - Mentor...,Siemens,4.0,Portland,"Wilsonville, OR 97070",,30+ days ago,Title: Associate Rotation Engineer – Tessent (Design for Test).In-system testing is required for these systems and Mentor is leading the way.
71,"Intern, Design Automation Engineer",Ampere Computing,,Portland,"Portland, OR",,30+ days ago,"Like the scientist behind its name, Ampere employees are innovators.We understand the needs of cloud computing and different software requirements."
72,"Senior Design Engineer, ASIC - CPU",NVIDIA,4.2,Portland,"Hillsboro, OR",,7 days ago,"We are now looking for a Senior ASIC Hardware Design Engineer.The NVIDIA CPU group is looking for smart, motivated engineers with experience to build bleeding…"
73,"CPU Memory Subsystem Design Engineer, Principal to Senior Pr...",Ampere Computing,,Portland,"Portland, OR",,30+ days ago,"Like the scientist behind its name, Ampere employees are innovators.We understand the needs of cloud computing and different software requirements."
74,Solution Validation Intern Engineer,Intel,4.1,Portland,"Hillsboro, OR 97124",,30+ days ago,Intel FPGA based platforms and solutions are powering applications and network infrastructure in Data center.An FPGA platform covers all the hardware that goes…
75,"IC Package Design Engineer, Principal",Ampere Computing,,Portland,"Portland, OR",,30+ days ago,"Like the scientist behind its name, Ampere employees are innovators.We understand the needs of cloud computing and different software requirements."
76,Workday Adaptive Insights – Senior Consultant,Deloitte,4.0,Portland,"Portland, OR 97204",,30+ days ago,"Demonstrated knowledge or interest in emerging digital technologies shown through either knowledge, experience or academic exposure, including Cognitive,…"
77,Workday Adaptive Insights – Manager,Deloitte,4.0,Portland,"Portland, OR 97204 (Downtown area)",,30+ days ago,"Demonstrated knowledge or interest in emerging digital technologies shown through either knowledge, experience or academic exposure, including Cognitive,…"
78,SAP BRIM/Hybris Billing Manager - West Region,Accenture,4.0,Portland,"Portland, OR",,30+ days ago,"**These roles are West Coast only.If not currently located in one of those cities, must relocate to be considered.***.**These roles are West Coast only."
79,SaaS Implementer,Agiloft,,Portland,"Portland, OR",,22 days ago,"We hire based on intelligence and aptitude; software development experience is not required – in fact, if you want to write code this is not the right job for…"
80,Sales Representative,Dama Financial,,Portland,"Portland, OR",,5 days ago,"An overview of the problem we’re tackling.*.With limited access to financial services, about 70 percent of all cannabis-related businesses (CRBs) use cash for…NegotiationSkill or experience with negotiation, typically in a business, financial, or legal context.Work From HomeA policy which allows employees to work from home.MarketingExperience with strategies aimed at communicating with a target audience for the purpose of promoting a client or product.Bachelor's DegreeDegree awarded to students by universities or colleges at the completion of an undergraduate, post-high school course of study.Outside SalesExperience related to in-person field sales.TravelA job that requires travel.+12 moreSales ManagementExperience with the practical application of sales techniques and the management of an organization's sales operations.Sales ExperienceSkill or experience with sales.Time ManagementExperience or skill managing time in order to complete tasks quickly and efficiently. Management ExperienceExperience managing personnel in a professional setting.Customer ServiceSkill or experience assisting customers before, during, and after purchases to satisfy customer needs.Vision InsuranceHealth insurance specifically for vision which may cover eye exams and eyewear.Paid Time OffPaid time off from work.Full-timeAn employee will work full time.Dental InsuranceHealth insurance specifically for dental which may cover teeth cleanings and cavity fillings.401(k)A retirement savings plan sponsored by an employer which allows employees to invest tax-deferred, pre-tax or post-tax contributions. Employers may offer matching or non-elective contributions on behalf of employees as an additional benefit. Health InsuranceA type of insurance that covers the whole or part of an insured person's medical expenses.Communication SkillsExperience or skill effectively exchanging and understanding information, verbally or in writing."
