,title,company,rating,search_city,location,salary,age,summary
10,Research Intern- Hybrid AI for Intelligent Assistance,Bosch Group,4.1,Pittsburgh,"Pittsburgh, PA 15222 (Strip District area)",,13 days ago,"Regardless of the method(s), the intern must understand the relevant challenges of developing a hybrid architecture that leverages symbolic and sub-symbolic…"
11,Siri - Client Engineer,Apple,4.2,Pittsburgh,"Pittsburgh, PA",,30+ days ago,"You will implement groundbreaking user interactions, building on revolutionary artificial intelligence and machine learning techniques."
12,RPA Developer - Blue Prism,Highmark Inc,3.2,Pittsburgh,"Pittsburgh, PA 15222 (Strip District area)",,18 days ago,Bachelor's degree in Computer and Information Science or Artificial Intelligence and Robotics.This job works with the the Organization's robotic process…
13,"3M HIS Advance Support Engineer (Pittsburgh, PA)",3M,4.0,Pittsburgh,"Pittsburgh, PA",,30+ days ago,"Advance Support Engineer Job Summary : We are looking for talented, highly motivated, and technically excellent people to join our Level 3 Engineer team to…"
14,Application Support Analyst,True Image Interactive,4.0,Pittsburgh,"Pittsburgh, PA",,26 days ago,True Image Interactive is looking for an Application Support Analyst to join our team that delivers and supports custom Intelligent Virtual Assistant (IVA)…
15,Front End Software Engineer,Google,4.3,Pittsburgh,"Pittsburgh, PA 15206 (Larimer area)",,30+ days ago,"We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking…"
16,2020 Summer Internship: Lidar Processing,Argo AI,3.7,Pittsburgh,"Pittsburgh, PA",,30+ days ago,"Argo AI was founded to tackle one of the most challenging applications in computer science, robotics and artificial intelligence with self-driving vehicles."
17,Software Engineer,True Image Interactive,4.0,Pittsburgh,"Pittsburgh, PA",,26 days ago,"Designing, coding, and testing technical solutions.Identifying system deficiencies and recommending solutions.Creating prototypes for business user approval."
18,Roboticist,Berkshire Grey,,Pittsburgh,"Pittsburgh, PA",,30+ days ago,"We are seeking a Roboticist.The candidate would be responsible for designing, implementing and researching robotics topics to solve, machine learning, computer…"
19,Robotics Technician,Berkshire Grey,,Pittsburgh,"Pittsburgh, PA",,30+ days ago,"The Technician will work directly as a member of our product development team, applying their mechanical and electrical expertise to implement truly novel…"
20,Software Engineer,True Image Interactive,4.0,Pittsburgh,"Pittsburgh, PA",,26 days ago,"Designing, coding, and testing technical solutions.Identifying system deficiencies and recommending solutions.Creating prototypes for business user approval."
21,Sales Development Representative,CallerReady,,Pittsburgh,"Pittsburgh, PA",,30+ days ago,"Our lead-to-call automation platform uses artificial intelligence (AI) software to replace manual.Founded in 2010, headquartered in Pittsburgh, Pennsylvania."
22,2020 Summer Internship: Lidar Processing,Argo AI,3.7,Pittsburgh,"Pittsburgh, PA",,30+ days ago,"Argo AI was founded to tackle one of the most challenging applications in computer science, robotics and artificial intelligence with self-driving vehicles."
23,Machine Learning Research Scientist,Bosch Group,4.1,Pittsburgh,"Pittsburgh, PA 15222 (Strip District area)",,30+ days ago,"Your results will be published at leading AI conferences, and ultimately shape the future of Bosch products and services.AWIM (A World In Motion)."
24,P2FG Digital Factory Expert,Philips,4.0,Pittsburgh,"Murrysville, PA 15668",,10 days ago,"Preferable Manufacturing experience in Artificial Intelligence, Digital Twin, Augmented Reality, Smart devices, Prescriptive analysis, Industrial IOT, Robotics,…"
25,Software Engineer,Google,4.3,Pittsburgh,"Pittsburgh, PA 15206 (Larimer area)",,30+ days ago,"We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking…"
26,Sales Operations Manager,Edgeworth Security,2.3,Pittsburgh,"Pittsburgh, PA",,30+ days ago,"The Sales Operations Manager is responsible for leading the planning, ongoing administration, training, and oversight of Edgeworth Securities back office sales…"
27,Sales Manager - North America (Pittsburgh),Echobox,,Pittsburgh,"Pittsburgh, PA",,30+ days ago,You will work closely with our VP Sales to acquire and build successful customer relationships in your region.Minimum 2.1 degree from a top tier university.
28,Accenture Consulting Digital Summer Analyst,Accenture,4.0,Pittsburgh,"Pittsburgh, PA 15220",,30+ days ago,"Learn the basics of business marketing digital strategies including:Synthesizing client needs into clear requirements – e.g., business goals, pain points and…"
29,"Conversational Artificial Intelligence Designer, Manager - A...",Deloitte,4.0,Pittsburgh,"Pittsburgh, PA 15222 (Strip District area)",,30+ days ago,"Architect, Position, Design, Develop and Deploy enterprise solutions which include components across the Artificial Intelligence spectrum such as Chatbots,…"
30,High Performance Computing - Systems Engineer,Aptiv,4.1,Pittsburgh,"Pittsburgh, PA 15238",,5 days ago,The Vehicle Systems team is responsible for the integration of Aptiv's self driving vehicle software with the self driving hardware platform.
31,Sales Solutions Representative,"Insight Enterprises, Inc.",3.6,Pittsburgh,"Pittsburgh, PA",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
32,Data Science Specialist,Management Science Associates Inc.,2.5,Pittsburgh,"Pittsburgh, PA 15206 (Larimer area)",,30+ days ago,"Ability to take direction and specifications and create machine learning or artificial intelligence (AI) applications quickly, efficiently."
33,University Graduate Hire - Software & QA Engineer,NetApp,4.1,Pittsburgh,"Cranberry Township, PA 16066",,30+ days ago,"Organizations count on NetApp for cutting-edge ways to store, manage, move and protect their data.Fully enabling that opportunity requires the ability to…"
34,Information Scientist,Thermo Fisher Scientific,3.5,Pittsburgh,"Pittsburgh, PA 15122",,28 days ago,You will be part of a new Information Architecture group that will define the vision and build solutions for global data management at ThermoFisher using the…
35,"Command Center, Junior IT Application Specialist",Edgeworth Security,2.3,Pittsburgh,"Pittsburgh, PA",,30+ days ago,"Edgeworth Security is seeking an entrepreneurial, driven individual to join our team as the Command Center IT Application Specialist."
36,Field Services Engineer,Berkshire Grey,,Pittsburgh,"Pittsburgh, PA",,30+ days ago,"The candidate would be responsible for supporting production sites and implementing retrofits.Responsibilities include providing service support, interfacing…"
37,DIGITAL TRANSFORMATION SENIOR CONSULTANT,Aspirant,3.3,Pittsburgh,"Pittsburgh, PA 15212",,30+ days ago,"2 + years’ experience with applying digital technology, such as Artificial Intelligence (AI)/Machine Learning (ML), Internet of Things (IoT), Cloud solutions,…"
38,Electrical Technician,Berkshire Grey,,Pittsburgh,"Pittsburgh, PA",,30+ days ago,Berkshire Grey's Electrical Technicians provide field integration of pre-built industrial cabinets and various distributed senors in support of the engineering…
39,"2020 Summer Internship: Software Engineering Intern, Autonom...",Argo AI,3.7,Pittsburgh,"Pittsburgh, PA 15222 (Strip District area)",,30+ days ago,"Argo AI was founded to tackle one of the most challenging applications in computer science, robotics and artificial intelligence with self-driving vehicles."
40,"Command Center, Junior IT Application Specialist",Edgeworth Security,2.3,Pittsburgh,"Pittsburgh, PA",,30+ days ago,"Edgeworth Security is seeking an entrepreneurial, driven individual to join our team as the Command Center IT Application Specialist."
41,"Artificial Intelligence, Senior Manager - Applied Artificial...",Deloitte,4.0,Pittsburgh,"Pittsburgh, PA 15222 (Central Business District area)",,30+ days ago,"A Senior Manager at Deloitte is expected to contribute to the firm's growth and development in a variety of ways, including:Eagerness to mentor junior staff."
42,Software Engineer - Autonomous Driving - Controls,Aptiv,4.1,Pittsburgh,"Pittsburgh, PA 15238",,30+ days ago,"Develop clean software for the controls modules that sit at the core of autonomous driving systems and interface with all other key modules such localization,…"
43,Software Engineer,3M,4.0,Pittsburgh,"Pittsburgh, PA",,7 days ago,"By being an active member of an agile team by participating in all phases of SDLC, including design, software development, automation testing, and code reviews."
44,"2020 Summer Internship: Software Engineering Intern, Autonom...",Argo AI,3.7,Pittsburgh,"Pittsburgh, PA 15222",,30+ days ago,"Argo AI was founded to tackle one of the most challenging applications in computer science, robotics and artificial intelligence with self-driving vehicles."
45,"Business Development Manager, Application Development",Bosch Group,4.1,Pittsburgh,"Pittsburgh, PA 15222 (Strip District area)",,30+ days ago,A key value proposition of this IoT platform is the Android Open Source Project (AOSP) based operating system for security cameras that we have created.
46,"Technical Project Manager, National Robotics Engineering Cen...",Carnegie Mellon University,4.3,Pittsburgh,"Pittsburgh, PA 15213 (Squirrel Hill North area)",,30+ days ago,The National Robotics Engineering Center (NREC) is recruiting a Technical Project Manager to work in the Artificial Intelligence Hub (AI Hub) with a multi…
47,Advanced Windows/Linux System Administrator,"General Dynamics Mission Systems, Inc",,Pittsburgh,"Pittsburgh, PA 15203 (Southside Flats area)",,22 days ago,"Bachelor’s degree in Computer Science, a related field or equivalent experience is required plus a minimum of 5 years of relevant experience; or Master's degree…"
48,Electrical Technician,Berkshire Grey,,Pittsburgh,"Pittsburgh, PA",,30+ days ago,Berkshire Grey's Electrical Technicians provide field integration of pre-built industrial cabinets and various distributed senors in support of the engineering…
49,Robotic Perception Engineer,Berkshire Grey,,Pittsburgh,"Pittsburgh, PA",,30+ days ago,We are looking for an individual with in-depth knowledge and demonstrated experience in robotic perception.Background equivalent to M.S. degree.
50,Robotic Perception Engineer,Berkshire Grey,,Pittsburgh,"Pittsburgh, PA",,30+ days ago,We are looking for an individual with in-depth knowledge and demonstrated experience in robotic perception.Background equivalent to M.S. degree.
51,Software Developer,PNC Financial Services Group,3.6,Pittsburgh,"Pittsburgh, PA 15289",,30+ days ago,"Primary job responsibilities: • Provide technical solution for the team's proofs-of-concept, prototypes and eventual end products or solutions."
52,Big Data Engineer,"CGI Group, Inc.",3.7,Pittsburgh,"Pittsburgh, PA 15201",,30+ days ago,The Big Data Engineer will also be providing statistical trend analysis on large structured and unstructured data sets and analysis of advanced algorithms…
53,"Artificial Intelligence, Senior Manager - Applied Artificial...",Deloitte,4.0,Pittsburgh,"Pittsburgh, PA 15222 (Central Business District area)",,30+ days ago,"A Senior Manager at Deloitte is expected to contribute to the firm's growth and development in a variety of ways, including:Eagerness to mentor junior staff."
54,"Senior Computational Science Consultant, Pittsburgh Supercom...",Carnegie Mellon University,4.3,Pittsburgh,"Pittsburgh, PA 15213 (Squirrel Hill North area)",,30+ days ago,"You will thrive on collaboration with the PSC Artificial Intelligence & Big Data, Biomedical Applications, Allocations, Facilities Technology, and Network teams…"
55,Entry Level Accenture Technology Advanced Application Engine...,Accenture,4.0,Pittsburgh,"Pittsburgh, PA 15220",,30+ days ago,Have a concentration in Artificial Intelligence and/or Machine Learning.Visit us here to find out more about Accenture Technology.
56,"3M HIS M*Modal Software Quality Engineer (Pittsburgh, PA)",3M,4.0,Pittsburgh,"Pittsburgh, PA",,30+ days ago,You will be working on an application that utilizes raw Artificial Intelligence results and applies them to solving real-world issues in health care.
57,Machine Learning Engineer,Apple,4.2,Pittsburgh,"Pittsburgh, PA",,30+ days ago,The goal of Siri’s Natural Language team is to take Apple’s voice assistant to the next level of intelligence and accuracy using advanced statistical techniques…
58,Head of Applied AI,Carnegie Mellon University,4.3,Pittsburgh,"Pittsburgh, PA 15213 (Squirrel Hill North area)",,30+ days ago,"Job Function: Artifical Intelligence / Machine Learning.Deep technical knowledge: You have performed and led extensive work in applied machine learning,…"
59,Technical Support Engineer-Pittsburgh,Afiniti,3.5,Pittsburgh,"Pittsburgh, PA",,30+ days ago,We are looking for Technical Support Engineers (TSEs) to be based in our Global HQ in Washington DC. Relocation assistance will be provided.
60,"3M HIS M*Modal Software Quality Engineer (Pittsburgh, PA)",3M,4.0,Pittsburgh,"Pittsburgh, PA",,30+ days ago,You will be working on an application that utilizes raw Artificial Intelligence results and applies them to solving real-world issues in health care.
61,Sales Operations Manager,CallerReady,,Pittsburgh,"Pittsburgh, PA",,30+ days ago,"Our lead-to-call automation platform uses artificial intelligence (AI) software to replace manual.Founded in 2010, headquartered in Pittsburgh, Pennsylvania."
62,"Software Engineer, Machine Learning",Google,4.3,Pittsburgh,"Pittsburgh, PA 15206",,30+ days ago,Participate in cutting edge research in artificial intelligence and machine learning applications.2 years of work or educational experience in Machine Learning…
63,Systems Engineer - Autonomous Driving Compute,Aptiv,4.1,Pittsburgh,"Pittsburgh, PA 15238",,30+ days ago,The Vehicle Systems team is responsible for the integration of Aptiv's self driving vehicle software with the self driving hardware platform.
64,Chief Scientist - Emerging Technology Center,Carnegie Mellon University,4.3,Pittsburgh,"Pittsburgh, PA 15213 (Squirrel Hill North area)",,30+ days ago,"Deep technical knowledge: You have performed and led extensive work in machine learning, artificial intelligence, advanced computing, human-computer interaction…"
65,Business Analytics Associate III (Healthcare),Management Science Associates Inc.,2.5,Pittsburgh,"Pittsburgh, PA 15206",,30+ days ago,"Create artificial intelligence model prototypes using sample datasets for potential new product offerings.Use statistical techniques create new client models,…"
66,"Assistant Director, Career Services - Masters of Science in...",Carnegie Mellon University,4.3,Pittsburgh,"Pittsburgh, PA 15213 (Squirrel Hill North area)",,14 days ago,"Carnegie Mellon is a private, global research university, internationally known in artificial intelligence, the performing arts, business administration,…"
67,Machine Learning Engineer,Apple,4.2,Pittsburgh,"Pittsburgh, PA",,30+ days ago,The goal of Siri’s Natural Language team is to take Apple’s voice assistant to the next level of intelligence and accuracy using advanced statistical techniques…
68,Applied Artificial Intelligence - Artificial Intelligence -...,Deloitte,4.0,Pittsburgh,"Pittsburgh, PA 15222 (Central Business District area)",,30+ days ago,"Architect, Position, Design, Develop and Deploy enterprise solutions which include components across the Artificial Intelligence spectrum such as Chatbots,…"
69,Technical Recruiter - Autonomous Driving,Aptiv,4.1,Pittsburgh,"Pittsburgh, PA 15238",,30+ days ago,Aptiv Pittsburgh Technology Center (PTC) is currently seeking a Senior Technical Recruiter to support their hiring initiatives and team development.
70,"Siri - Senior Quality Engineer, Full Stack",Apple,4.2,Pittsburgh,"Pittsburgh, PA",,17 days ago,You will work with tools and automation as well as drive testing for the qualification of Siri features.This is a fast-paced role with high visibility and…
71,Principal RF Engineer,Verizon,3.9,Pittsburgh,"Warrendale, PA 15086",,7 days ago,"Drive requirements, develop process flows, develop priorities and work with NS, HQ, and regions to develop Fuze Planning.Participate in the Submarket reviews."
72,Product Owner,TeleTracking Technologies,4.0,Pittsburgh,"Pittsburgh, PA",,30+ days ago,"“TO ENSURE THAT NO ONE WILL EVER WAIT FOR CARE”.Our mission is simple, to ensure no one waits for the care they need.The PO is co-located with the Agile team."
73,Autonomous Vehicle - Software Engineer - Planning,Aptiv,4.1,Pittsburgh,"Pittsburgh, PA 15238",,30+ days ago,Develop clean software for the motion planning and decision-making modules that sit at the core of autonomous driving systems and interface with all other key…
74,"Software Engineer, Machine Learning",Google,4.3,Pittsburgh,"Pittsburgh, PA 15206 (Larimer area)",,30+ days ago,Participate in cutting edge research in artificial intelligence and machine learning applications.2 years of work or educational experience in Machine Learning…
75,Senior Software Engineer,True Image Interactive,4.0,Pittsburgh,"Pittsburgh, PA",,30+ days ago,"Designing, coding, and testing technical solutions.Identifying system deficiencies and recommending solutions.Creating prototypes for business user approval."
76,"3M HIS M*Modal Software Engineer (Pittsburgh, PA)",3M,4.0,Pittsburgh,"Pittsburgh, PA",,30+ days ago,You will be working on an application that utilizes raw Artificial Intelligence results and applies them to solving real-world issues in health care.
77,Software Configuration and Quality Assurance Specialist,CallerReady,,Pittsburgh,"Pittsburgh, PA",,30+ days ago,Our lead-to-call automation platform uses artificial intelligence (AI) software to replace manual.Software Configuration and Quality Assurance Specialist.
78,C++ Software Engineer - Self Driving Car,Aptiv,4.1,Pittsburgh,"Pittsburgh, PA 15238",,30+ days ago,Use your top-notch software development expertise to inspire others to develop better software practices and principles.Python/Matlab experience is a plus.
79,SAP FI-CA Specialist - West Region,Accenture,4.0,Pittsburgh,"Pittsburgh, PA 15220",,6 days ago,"Do you want to revolutionize the future of business?SAP professionals design, implement and deploy SAP solutions to achieve defined business goals."
80,Motion Planning Robotics Engineer,Berkshire Grey,,Pittsburgh,"Pittsburgh, PA",,30+ days ago,The Engineer in this role will be responsible for designing and implementing motion planning for manipulation challenges involving commercial robots.
81,Technology Engineer Sr,PNC Financial Services Group,3.6,Pittsburgh,"Pittsburgh, PA 15233 (Allegheny West area)",,7 days ago,"§ Support the multi-disciplinary, Technology Innovation development teams as they explore new technologies and business opportunities for the Bank."
82,"Digital Business Development, Sr. Principal",BNY Mellon,3.5,Pittsburgh,"Pittsburgh, PA 15238",,30+ days ago,"The Digital team drives BNY Mellon’s core digitization strategy and is responsible for mapping our digital future, investing in digital client and internal…"
83,Software Architect,PNC Financial Services Group,3.6,Pittsburgh,"Pittsburgh, PA 15233 (Allegheny West area)",,30+ days ago,"Provide technical solution for the team's proofs-of-concept, prototypes and eventual end products or solutions.Specific certifications are often required."
84,Technical Recruiter - Autonomous Driving,Aptiv,4.1,Pittsburgh,"Pittsburgh, PA 15238",,30+ days ago,Aptiv Pittsburgh Technology Center (PTC) is currently seeking a Senior Technical Recruiter to support their hiring initiatives and team development.
85,Staff Software Engineer,Google,4.3,Pittsburgh,"Pittsburgh, PA 15206 (Larimer area)",,30+ days ago,"We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking…"
86,C++ Software Engineer - Autonomous Vehicle - Motion Planning,Aptiv,4.1,Pittsburgh,"Pittsburgh, PA 15238",,30+ days ago,Develop clean software for the motion planning and decision-making modules that sit at the core of autonomous driving systems and interface with all other key…
87,Senior C++ Software Engineer - Autonomous Vehicle,Aptiv,4.1,Pittsburgh,"Pittsburgh, PA 15238",,30+ days ago,Use your top-notch software development expertise to inspire others to develop better software practices and principles.Python/Matlab experience is a plus.
