,title,company,rating,search_city,location,salary,age,summary
13,Summer 360 Internship - Returns (RMA),"Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
14,Credit Analyst,"Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
15,Claims Experience Advocate (Liability),Lemonade Insurance Company,,Phoenix,"Scottsdale, AZ",,30+ days ago,"Scottsdale, Arizona | Claims Experience | Full-time.We’re on the search for a highly-motivated Liability Claims Adjuster with tons of positive energy and a…"
16,Project Manager,"Insight Enterprises, Inc.",3.6,Phoenix,"Phoenix, AZ",,13 days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
17,Summer 360 Internship - Events & Social Media,"Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
18,Delivery Manager,"Insight Enterprises, Inc.",3.6,Phoenix,"Phoenix, AZ",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
19,Senior Project Coordinator,"Insight Enterprises, Inc.",3.6,Phoenix,"Phoenix, AZ",,12 days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
20,Project Manager,"Insight Enterprises, Inc.",3.6,Phoenix,"Phoenix, AZ",,13 days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
21,Credit Analyst,"Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
22,Senior Project Coordinator,"Insight Enterprises, Inc.",3.6,Phoenix,"Phoenix, AZ",,12 days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
23,Applications Architect,State of Arizona,3.6,Phoenix,"Phoenix, AZ 85007 (Central City area)","$77,112 - $120,000 a year",30+ days ago,"Knowledge of middleware, Artificial Intelligence, and RPA technologies.Your Partner For A Stronger Arizona.Paid Vacation and Sick time off - start earning it…"
24,Delivery Manager,"Insight Enterprises, Inc.",3.6,Phoenix,"Phoenix, AZ",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
25,Night Owl Customer Experience Specialist,Lemonade Insurance Company,,Phoenix,"Scottsdale, AZ",,30+ days ago,"Scottsdale, Arizona | Customer Experience | Full-time.Patience, good writing skills, and a great sense of humor required."
26,Summer 360 Internship - Robotic Process Automation,"Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
27,Sr. Consultant,"Insight Enterprises, Inc.",3.6,Phoenix,"Phoenix, AZ",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
28,Summer 360 Internship - Operations,"Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
29,Summer 360 Internship - Web Optimization,"Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
30,Summer 360 Internship - Robotic Process Automation,"Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year.Public SpeakingSkill or experience speaking in front of an audience.C/C++Generic programming language developed by Bjarne Stroustrup. C is standardized by the ISO (International Standards Organization) and ANSI (American National Standards Institute). C++ is standardized by the ISO.Disability FriendlyIndividuals with disabilities are encouraged to apply.+4 moreC#Object-oriented programming language developed by Microsoft as part of the .NET framework infrastructure.AIExperience with artificial intelligence, or the use of machines which can learn and adapt as they perform computing tasks. JavaA compiled programming language and computing platform. Runs mainly on servers.Computer SkillsKnowledge of or experience with computers."
31,Entry Level Accenture Consulting Digital Analyst,Accenture,4.0,Phoenix,"Phoenix, AZ 85016 (Camelback East area)",,30+ days ago,"Learn the basics of business marketing digital strategies including:Synthesizing client needs into clear requirements – e.g., business goals, pain points and…Bachelor's DegreeDegree awarded to students by universities or colleges at the completion of an undergraduate, post-high school course of study.Online ApplicationPotential candidates may apply by completing a standardized online form.Disability FriendlyIndividuals with disabilities are encouraged to apply.+5 moreMaster's DegreeDegree awarded to students by universities or colleges at the completion of a post-bachelor's degree course of study. A Master's Degree is considered more advanced than a bachelor's degree. May be awarded as part of a PhD.AIExperience with artificial intelligence, or the use of machines which can learn and adapt as they perform computing tasks. Mobile ApplicationsSkill or experience with software applications designed for mobile devices.Adobe CampaignCross-channel marketing campaign management software.Salesforce Marketing CloudA customer relationship management system used by marketers. It was previously known as ExactTarget before being acquired by Salesforce."
32,Talent Acquisition Specialist,Lemonade Insurance Company,,Phoenix,"Scottsdale, AZ",,30+ days ago,"Scottsdale, Arizona | Talent Acquisition | Full-time.We’re looking for a Talent Acquisition Specialist to join our recruiting team.DatabasesExperience or skill working with databases.Full-timeAn employee will work full time.Human Resources DegreePostsecondary degree in human resources.+4 moreCommunication SkillsExperience or skill effectively exchanging and understanding information, verbally or in writing.Bachelor's DegreeDegree awarded to students by universities or colleges at the completion of an undergraduate, post-high school course of study.Talent AcquisitionExperience planning for future hiring needs by developing relationships with potential skilled candidates.Machine LearningKnowledge of or experience with machine learning. Machine learning may incorporate algorithm development, training algorithms with sample sets, or using machine learning results for data analysis."
33,Claims Experience Champion,Lemonade Insurance Company,,Phoenix,"Scottsdale, AZ",,30+ days ago,"Scottsdale, Arizona | Claims Experience | Full-time.We’re looking for a Claims Experience Champion to join our team.Communication SkillsExperience or skill effectively exchanging and understanding information, verbally or in writing.Writing SkillsSkills, knowledge, and experience with creating written content through any medium.Full-timeAn employee will work full time.+2 moreCustomer ServiceSkill or experience assisting customers before, during, and after purchases to satisfy customer needs.Machine LearningKnowledge of or experience with machine learning. Machine learning may incorporate algorithm development, training algorithms with sample sets, or using machine learning results for data analysis."
34,Summer 360 Internship - Partner Marketing,"Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year.Affiliate MarketingExperience facilitating and coordinating programs where a company or brand pays a third party to recommend or market the company's or brand's products and services.Public SpeakingSkill or experience speaking in front of an audience.Disability FriendlyIndividuals with disabilities are encouraged to apply.+2 moreAIExperience with artificial intelligence, or the use of machines which can learn and adapt as they perform computing tasks. Microsoft OfficeSuite of software including Powerpoint, Word, Excel, and Outlook."
35,"Account Manager, Artificial Intelligence",TransPerfect,3.0,Phoenix,"Phoenix, AZ",,30+ days ago,"In this role you will have the opportunity to shadow and work alongside the Senior Director for Artificial Intelligence in our Tempe office.Leadership ExperienceExperience providing direction to individuals in any environment.Project ManagementSkills or experience related to project management. Project management includes planning, executing, and monitoring projects in order to meet requirements while controlling budget, scope, and timeline.AIExperience with artificial intelligence, or the use of machines which can learn and adapt as they perform computing tasks. +16 moreTravelA job that requires travel.Microsoft OutlookEmail and calendar software developed by Microsoft. Microsoft WordWord processing software.Analysis SkillsSkill at using mental reasoning or research to gain insight into or solve problems.Bachelor's DegreeDegree awarded to students by universities or colleges at the completion of an undergraduate, post-high school course of study.Microsoft OfficeSuite of software including Powerpoint, Word, Excel, and Outlook.Microsoft PowerpointPresentation software.ExcelSpreadsheet software developed by Microsoft.Outside SalesExperience related to in-person field sales.Sales ExperienceSkill or experience with sales.Software DevelopmentExperience in or knowledge of software development.ScriptingExperience writing computer scripts, typically to automate tasks. Common scripting languages include Python, Perl, and Java.Project Management MethodologyFamiliarity with one or more project management methodologies like Lean, Agile, Six Sigma, or Kanban.Computer ScienceSkill or experience in computers and computer concepts such as software, hardware, networking, and the Internet.Data AnalyticsKnowledge of methods to perform quantitative or statistical analyses of data sets in a business environment, typically using specialized software or programming languages.AgileKnowledge of or experience managing projects in incremental iterations to continually maximize flexibility and efficiency of a process."
36,Summer 360 Internship - Organic & Paid Social Media,"Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year.Microsoft WordWord processing software.Analysis SkillsSkill at using mental reasoning or research to gain insight into or solve problems.MarketingExperience with strategies aimed at communicating with a target audience for the purpose of promoting a client or product.+7 moreMicrosoft PowerpointPresentation software.Disability FriendlyIndividuals with disabilities are encouraged to apply.ExcelSpreadsheet software developed by Microsoft.Communication SkillsExperience or skill effectively exchanging and understanding information, verbally or in writing.Public SpeakingSkill or experience speaking in front of an audience.Marketing AutomationExperience with software that automates repetitive marketing tasks and allows marketers to manage and measure their campaigns.AIExperience with artificial intelligence, or the use of machines which can learn and adapt as they perform computing tasks."
37,IT Help Desk Support - Level 1,"Insight Enterprises, Inc.",3.6,Phoenix,"Phoenix, AZ",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year.MTACertification awarded by Microsoft to individuals who pass certifying examinations covering a specific information technology topic at a basic level.Help DeskExperience providing user support for hardware or software products. Disability FriendlyIndividuals with disabilities are encouraged to apply.+6 moreCustomer ServiceSkill or experience assisting customers before, during, and after purchases to satisfy customer needs.CompTIA A+An IT operational roles and technical support certification awarded by the CompTIA (Computing Technology Industry Association) upon passing the CompTIA A+ exam.Associate's DegreeDegree awarded to students by universities or colleges at the completion of an undergraduate, post-high school course of study. An Associate's Degree is considered more advanced than a High School Diploma or GED, but not as advanced as a Bachelor's Degree. Typically requires 2 years of study, and often has a technical focus.  Communication SkillsExperience or skill effectively exchanging and understanding information, verbally or in writing.CompTIA Network+A computer networks certification awarded by CompTIA (Computing Technology Industry Association) upon passing the CompTIA Network+ exam.AIExperience with artificial intelligence, or the use of machines which can learn and adapt as they perform computing tasks."
38,Summer 360 Internship - Partner Accounting,"Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year.Disability FriendlyIndividuals with disabilities are encouraged to apply.ExcelSpreadsheet software developed by Microsoft.Microsoft OfficeSuite of software including Powerpoint, Word, Excel, and Outlook.+2 morePublic SpeakingSkill or experience speaking in front of an audience.AIExperience with artificial intelligence, or the use of machines which can learn and adapt as they perform computing tasks."
39,2019 New Graduate! Engineer - Network Modernization (Java/Do...,American Express,4.1,Phoenix,"Phoenix, AZ",,30+ days ago,"You will gain exposure to predictive analytics, machine learning and artificial intelligence.Here are some examples of what you’ll be doing:Part-timeAn employee will work less than full time.JavaA compiled programming language and computing platform. Runs mainly on servers.APIsSkill or experience with programming interfaces that allow communication between products or services.+16 moreBachelor's DegreeDegree awarded to students by universities or colleges at the completion of an undergraduate, post-high school course of study.Full-timeAn employee will work full time.KubernetesA system for automating the management of containerized applications.HiveData warehouse software.HadoopA framework that allows for the distributed processing of large data sets across clusters of computers using simple programming models.MicroservicesExperience with the architectural approach to building applications by breaking them down into their smallest components.TensorFlowAn open-source software library used for numerical computation for building machine learning applications.SpringA framework for developing Java platform applications.MavenBuild automation tool from Apache.RESTExperience with REST (Representational State Transfer). REST is a protocol for accessing Web services. REST-compliant systems are often called RESTful systems.GradleAn open-source build automation tool.DockerContainer management software. Allows software to be run in the cloud across machines.PuppetOpen-source configuration management software.AIExperience with artificial intelligence, or the use of machines which can learn and adapt as they perform computing tasks. AgileKnowledge of or experience managing projects in incremental iterations to continually maximize flexibility and efficiency of a process.Machine LearningKnowledge of or experience with machine learning. Machine learning may incorporate algorithm development, training algorithms with sample sets, or using machine learning results for data analysis."
40,Claims Team Lead (SIU),Lemonade Insurance Company,,Phoenix,"Scottsdale, AZ",,30+ days ago,"Scottsdale, Arizona | Claims Experience | Full-time.We’re looking for a Claims Team Lead, who can manage our Special Investigations Unit, for our Personal…"
41,Summer 360 Internship - Partner Marketing,"Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
42,Field Product Director,Aspect Software Inc,3.8,Phoenix,"Phoenix, AZ 85016 (Camelback East area)",,7 days ago,Works with product marketing management to identify and execute on lead generation / sales support activities for specific product(s) or product line(s) to fuel…
43,Sr. Consultant - Collaboration,"Insight Enterprises, Inc.",3.6,Phoenix,"Phoenix, AZ",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
44,Summer 360 Internship - Organic & Paid Social Media,"Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
45,Claims Experience Advocate (Property),Lemonade Insurance Company,,Phoenix,"Scottsdale, AZ",,30+ days ago,"Scottsdale, Arizona | Claims Experience | Full-time.This means zero conflict of interest, and a customer-first mindset."
46,Technical Project Manager,American Express,4.1,Phoenix,"Phoenix, AZ",,6 days ago,"Our teams build solutions by harnessing the power of Data, Machine Learning, and Artificial Intelligence to offer powerful selling and re-selling engines to…"
47,Program Finance Specialist,"General Dynamics Mission Systems, Inc",,Phoenix,"Scottsdale, AZ 85257 (South Scottsdale area)",,4 days ago,"Bachelor's degree in Accounting, Finance or Business equivalent is required.Due to the nature of work performed within our facilities, U.S. citizenship is…"
48,Senior Accountant,"Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
49,Summer 360 Internship - Internal Audit,"Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
50,Claims Experience Advocate (Property),Lemonade Insurance Company,,Phoenix,"Scottsdale, AZ",,30+ days ago,"Scottsdale, Arizona | Claims Experience | Full-time.This means zero conflict of interest, and a customer-first mindset."
51,Summer 360 Internship - Marketing Analytics,"Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
52,Java API Engineer,American Express,4.1,Phoenix,"Phoenix, AZ",,Today,"Our teams create solutions on Enterprise platforms by harnessing the power of Integration, Data, Machine Learning, and Artificial Intelligence to offer powerful…"
53,Technical Project Manager,American Express,4.1,Phoenix,"Phoenix, AZ",,6 days ago,"Our teams build solutions by harnessing the power of Data, Machine Learning, and Artificial Intelligence to offer powerful selling and re-selling engines to…"
54,Summer 360 Internship - Procurement,"Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
55,Summer 360 Internship - CRM,"Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
56,"Senior Partner Champion, Samsung Desktop Monitors","Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,10 days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
57,Product Marketing Specialist,Aspect Software Inc,3.8,Phoenix,"Phoenix, AZ 85016 (Camelback East area)",,7 days ago,Works with product marketing management to identify and execute on lead generation / sales support activities for specific product(s) or product line(s) to fuel…
58,Program Finance Specialist,"General Dynamics Mission Systems, Inc",,Phoenix,"Scottsdale, AZ 85257 (South Scottsdale area)",,4 days ago,"Bachelor's degree in Accounting, Finance or Business equivalent is required.Due to the nature of work performed within our facilities, U.S. citizenship is…"
59,IT Services Technician,"Insight Enterprises, Inc.",3.6,Phoenix,"Phoenix, AZ",,7 days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
60,IT Services Technician,"Insight Enterprises, Inc.",3.6,Phoenix,"Phoenix, AZ",,7 days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
61,"Marketing Coordinator, Public Sector","Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,11 days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
62,Claims Team Lead (Liability),Lemonade Insurance Company,,Phoenix,"Scottsdale, AZ",,30+ days ago,"Scottsdale, Arizona | Claims Experience | Full-time.The right candidate is a smart problem solver with litigation management experience who can oversee large…"
63,"Partner Champion, NEC","Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
64,"Partner Champion, Symantec","Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
65,"Partner Champion, Zebra","Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
66,Video Marketing Specialist,"Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,10 days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
67,"Partner Champion, Targus","Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,10 days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
68,Director of Investor Relations,"Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,12 days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
69,"Partner Champion, Citrix","Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
70,Summer 360 Internship - Web Design,"Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
71,Senior Accountant,"Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
72,Video Marketing Intern,"Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,11 days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
73,Summer 360 Internship - Business Analyst,"Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
74,Account Executive (Luminate),JDA Software,3.8,Phoenix,"Scottsdale, AZ",,30+ days ago,"Account Executive (Luminate Portfolio) - Multiple Positions.Maximize, advance and close new sales opportunities across our JDA Luminate suite of solutions…"
75,Technical Solution Executive,"Insight Enterprises, Inc.",3.6,Phoenix,"Phoenix, AZ",,25 days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
76,Dotmatics Developer,Accenture,4.0,Phoenix,"Phoenix, AZ 85016 (Camelback East area)",,30+ days ago,As an Accenture Scientific Informatics Services Specialist you will be exposed to the technologies and processes that many leading US companies and government…
77,ASE 6 - Change Manager,Wells Fargo,3.7,Phoenix,"Phoenix, AZ",,4 days ago,"Bring in engineering, operational management and sustainment capabilities for horizontal systems in various domains like ECM, Robotics Process Automation,…"
78,Senior Brand Specialist Marketing,"Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
79,GPS – TM1 Specialist,Deloitte,4.0,Phoenix,"Phoenix, AZ",,8 days ago,"Deloitte Services LP includes internal support areas such as Marketing and Communications, Human Resources/Talent, Information Technology, Facilities Management…"
80,Scientific Informatics Consultant,Accenture,4.0,Phoenix,"Phoenix, AZ 85016 (Camelback East area)",,30+ days ago,As an Accenture Scientific Informatics Services Specialist you will be exposed to the technologies and processes that many leading U.S. companies and government…
81,Language Data Analyst,TransPerfect,3.0,Phoenix,"Tempe, AZ 85284",,30+ days ago,We are looking for speakers of several languages to join us on a new innovative and interesting job to improve Artificial Intelligence (i.e. as speech or text…
82,Summer 360 Internship - Marketing Communications & Sales Sup...,"Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
83,Computer Science Subject Matter Expert - Curriculum Creator,University of Advancing Technology,3.3,Phoenix,"Tempe, AZ 85283",,14 days ago,"Individuals successfully filling this position will be able to relate their computer knowledge and experiences with regard working with C#, C++, data structures…"
84,Senior Engineer Java API,American Express,4.1,Phoenix,"Phoenix, AZ",,6 days ago,"Our teams create solutions on Enterprise platforms by harnessing the power of Integration, Data, Machine Learning, and Artificial Intelligence to offer powerful…"
85,Account Executive - Intermediate (Luminate),JDA Software,3.8,Phoenix,"Scottsdale, AZ",,30+ days ago,"Account Executive (Luminate Portfolio) - Multiple Positions.Maximize, advance and close new sales opportunities across our JDA Luminate suite of solutions…"
86,Senior Legal Manager,"Insight Enterprises, Inc.",3.6,Phoenix,"Tempe, AZ 85284",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
