,title,company,rating,search_city,location,salary,age,summary
61,DevOps Engineering In Early Stage AI Startup,Linux Recruit,,Bristol,Bristol,"£60,000 - £90,000 a year",30+ days ago,If you wish to hear some more details then click apply now or give me a call on 07494421045.Please note that no terminology in this advert is intended to…
62,Band B2 Senior Project Manager,UK Government - Ministry of Defence,4.0,Bristol,Corsham SN13,"£51,913 a year",10 days ago,"This includes cyber defence, digital apps and services, Artificial Intelligence (AI), data protection and much more.Risk and Issues Management (Practitioner)."
63,Machine Learning Framework Developer,Graphcore,,Bristol,,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
64,LLVM Developer,Graphcore,,Bristol,,,5 days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
65,AI Engineer,Graphcore,,Bristol,,,30+ days ago,"Graphcore's Intelligence Processing Units, or IPUs, are specifically designed for artificial intelligence and compute-dense graph applications."
66,DFT Engineer,Graphcore,,Bristol,,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
67,ISS EPMO Senior Enterprise Portfolio Change Manager,UK Government - Ministry of Defence,4.0,Bristol,Corsham SN13,"£61,122 a year",11 days ago,"This includes cyber defence, digital apps and services, Artificial Intelligence (AI), data protection and much more.Things are changing rapidly in ISS."
68,Verification Engineer,Graphcore,,Bristol,Bristol,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
69,Logical/ RTL Design Engineer,Graphcore,,Bristol,Bristol,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
70,Defence Digital - Service Delivery Operations EPMO AA Projec...,UK Government - Ministry of Defence,4.0,Bristol,Corsham SN13,"£38,623 a year",Today,"This includes cyber defence, digital apps and services, Artificial Intelligence (AI), data protection and much more.Things are changing rapidly in SD&O."
71,Asset Management Information Systems (AMIS) Solution Archite...,Jacobs,3.9,Bristol,Bristol,,30+ days ago,"Knowledge in predictive and prescriptive analytics techniques, such as machine learning and artificial intelligence.Qualification in Cyber Security desired."
72,Software Engineer,ADLIB,,Bristol,Bath,"£30,000 - £35,000 a year",30+ days ago,"Passion for emerging industries - eg: machine learning, artificial intelligence, etc.Work on fresh, rewarding, and ethical tech.What experience you will need:"
73,Release Software Engineer,Graphcore,,Bristol,Bristol,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
74,Software Test Automation Lead,Graphcore,,Bristol,Bristol,,30+ days ago,"Graphcore has created a completely newprocessor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
75,Embedded Development Engineer,Graphcore,,Bristol,Bristol,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
76,Web Systems Software Developer,Expert Employment,,Bristol,Newport,,30+ days ago,Experience of artificial intelligence or machine learning systems.Software Engineer required to work on the development of cloud based software.
77,Analysis Tools Frontend Engineer,Graphcore,,Bristol,,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
78,Machine Learning Framework Developer,Graphcore,,Bristol,,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
79,LLVM Developer,Graphcore,,Bristol,,,5 days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
80,AI Engineer,Graphcore,,Bristol,,,30+ days ago,"Graphcore's Intelligence Processing Units, or IPUs, are specifically designed for artificial intelligence and compute-dense graph applications."
81,DFT Engineer,Graphcore,,Bristol,,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
82,Software Engineer,Envelop Risk Analytics,,Bristol,Bristol,,30+ days ago,We underwrite cyber reinsurance contracts and are building cyber insurance products that will be distributed globally.
83,Senior Verification Engineer,Graphcore,,Bristol,Bristol,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
84,Band B2 Senior Project Manager – Delivery Directorate Portfo...,UK Government - Ministry of Defence,4.0,Bristol,Corsham SN13,"£51,913 a year",7 days ago,"This includes cyber defence, digital apps and services, Artificial Intelligence (AI), data protection and much more.Risk and Issues Management (Practitioner)."
85,Finance Systems & Data Manager,Graphcore,,Bristol,Bristol,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
86,Senior Physical Design Engineer,IC Resources,4.7,Bristol,Bristol,,30+ days ago,An intriguing opportunity for a Senior / Principal level Physical Design Engineer to join one of the world's most promising and well-funded Artificial…
87,Senior/ Principal Safety Consultant - Systems Safety,Atkins,3.7,Bristol,Bristol,,30+ days ago,"The Safety Capability offer a range of independent and unbiased advice in engineering, technical and strategic advisory services to a wide breadth of markets…"
88,Software Engineer,Polecat Intelligence Ltd,,Bristol,Bristol,,30+ days ago,"Polecat is a small, growing SaaS company based in Bristol.What would I work on?Our team builds Polecat's products.Ideal skills, experience and behaviours."
89,Linux Engineer - Bath,IC Resources,4.7,Bristol,Bath,"£40,000 - £50,000 a year",30+ days ago,This role will be of great interest to anyone with an interest in Machine Learning and Artificial Intelligence.Superb opportunity with competitive salary.
90,Senior/Principal Maritime Safety Consultant,Atkins,3.7,Bristol,Bristol,,30+ days ago,"We require Senior/Principal Safety Management Consultants who have self-motivation and enthusiasm, a willingness to learn and develop new skills."
91,Front-End Developer,Ripjar,,Bristol,Bristol,"£30,000 - £65,000 a year",30+ days ago,"As a front-end developer at Ripjar you’ll work on our cutting-edge data analysis platform.We test with Jest, version with Git and deploy to Linux servers."
92,Analysis Tools Frontend Engineer,Graphcore,,Bristol,,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
93,Machine Learning Framework Developer,Graphcore,,Bristol,,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
94,LLVM Developer,Graphcore,,Bristol,,,5 days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
95,Analysis Tools Frontend Engineer,Graphcore,,Bristol,,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
96,AI Engineer,Graphcore,,Bristol,,,30+ days ago,"Graphcore's Intelligence Processing Units, or IPUs, are specifically designed for artificial intelligence and compute-dense graph applications."
97,DFT Engineer,Graphcore,,Bristol,,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
98,Performance Evaluation Engineer,Graphcore,,Bristol,,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
99,Commercial Property Solicitor,JMC Legal Recruitment,4.8,Bristol,Bristol,"£50,000 - £65,000 a year",30+ days ago,"Commercial property is in their DNA, and they are incredibly well regarded in this sphere.They are a multi-service firm, with Real Estate flavour throughout…"
100,Real Estate Lawyer,JMC Legal Recruitment,4.8,Bristol,Bristol,"£50,000 - £65,000 a year",30+ days ago,"Real Estate is in their DNA, and they are incredibly well regarded in this sphere.This leading firm is seeking a Real Estate Lawyer 1-4 PQE to be based in…"
101,Team Leader / Senior Software Engineer Python/ SQL / HTML,Venturi,5.0,Bristol,Bristol,"£70,000 - £120,000 a year",30+ days ago,A rapidly-growing underwriting agency combining world leaders in (re)insurance underwriting and artificial intelligence-based simulation modeling.
102,Verification Engineer,Graphcore,,Bristol,,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
103,Firmware Test Engineer,Graphcore,,Bristol,,,5 days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
104,Embedded Development Engineer,Graphcore,,Bristol,,,5 days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
105,Logical/ RTL Design Engineer,Graphcore,,Bristol,,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
106,Physical Design Engineer,Graphcore,,Bristol,,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
107,Senior Verification Engineer,Graphcore,,Bristol,,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
108,Associate Vice President,TalentPartners.js,,Bristol,,,20 days ago,"TalentPartners.js works closely with executives and investors at hypergrowth startups across Europe & Silicon Valley, and helps build leading executive,…"
109,Data Insight Analyst,Robert Half United Kingdom,3.9,Bristol,,"£25,000 - £35,000 a year",30+ days ago,Handling large data and making conclusions from the data.An Insight Data analyst is required to offer commercial and operational insight into a wide range of…
110,Modelling & Data Analyst,Cirrus Selection,5.0,Bristol,,"£45,000 a year",30+ days ago,"The Modelling & Data Analyst will help to deliver a range of modelling and data analysis tasks, potentially including trial / experiment design and trial…"
111,Senior Data Analyst,Michael Page UK,3.3,Bristol,,"£35,000 - £38,000 a year",3 days ago,"Effective line-management for an analyst, as required.Data processed and analysed accurately using robust methods.Opportunity to develop analytical skills."
112,Data Analyst - Data Desk,TSB Banking,3.3,Bristol,Bristol,"£25,000 - £34,999 a year",30+ days ago,"Job Role: Data Analyst - Data Desk.The Data Analyst for the Data Desk has three key accountabilities:So, we want our Data Analyst to:"
113,Data Analyst,Integral UK,3.1,Bristol,Bristol,,17 days ago,"There's an exciting opportunity to join our Data Team as a Data Analyst.Responsibility for the weekly data health check reports, consistently delivering data…"
114,Data Analyst,Osborne Clarke,4.4,Bristol,Bristol,,13 days ago,We have a fantastic opportunity for a Data Analyst to join our Finance team.We are looking for an experienced Data Analyst who can work proactively and…
115,Data Analyst,Pareto Law,3.5,Bristol,Bristol,"£28,000 - £39,000 a year",6 days ago,"The Role: Graduate Data Analyst.Responsibilities as a Graduate Data Analyst:As a Graduate Data Analyst, you will join the front line of this multi-national…"
116,Data Analyst,Willmott Dixon Group,2.1,Bristol,Bristol,,30+ days ago,Proven working experience as a data analyst or business data analyst.Acquire data from primary or secondary data sources and maintain databases/data systems.
117,Data Analyst - 6 month FTC (with opportunity to go perm),Ovo Energy Limited,1.8,Bristol,Bristol,,5 days ago,"Use your data skills to make data available to stakeholders who need it, and use these tasks as an opportunity to proactively identify use cases for self serve…"
118,Data Analyst,EasyWeb Agency,,Bristol,Bristol,"£26,000 - £28,000 a year",12 days ago,We would love to hear from you if you have previous experience in a similar data auditing or data analysis role.
119,Data Analyst,Oscar Technology,4.0,Bristol,Bristol,"£35,000 - £38,000 a year",3 days ago,"A UK Leading Tech 100 Company, that bases its data team in Bristol, is looking for a data analyst to join a growing department that prides itself on:"
120,Performance Analyst,Amazon UK Services Ltd.,3.6,Bristol,Avonmouth,,30+ days ago,"To help us maintain this, we’re seeking a savvy, motivated Data Analyst to join our world-class Fulfillment & Operations network.We are Amazon; we pioneer."
121,Data Analyst,Play Sports Network,,Bristol,Bath,,30+ days ago,"We’re looking for a Data Analyst to join PSN’s Audience Development Team.You’ll ideally come from a strong data driven background, and will have had exposure…"
122,Data Analyst,Evolution Recruitment Solutions,4.3,Bristol,,,7 days ago,"Ideally you'll have a strong data driven background, with good exposure to data analysis within social media platforms.What do you need to excel in this role?"
123,Data Analyst,Michael Page UK,3.3,Bristol,,"£25,000 - £30,000 a year",3 days ago,"Opportunity to work in a large firm, dealing with high volumes of data.At least a year's professional experience of: analysing data, computer programming,…"
124,Data Insight Analyst,Robert Half United Kingdom,3.9,Bristol,,"£25,000 - £35,000 a year",30+ days ago,Handling large data and making conclusions from the data.An Insight Data analyst is required to offer commercial and operational insight into a wide range of…
125,Data Analyst,Michael Page UK,3.3,Bristol,,"£25,000 - £30,000 a year",3 days ago,"Opportunity to work in a large firm, dealing with high volumes of data.At least a year's professional experience of: analysing data, computer programming,…"
126,Modelling & Data Analyst,Cirrus Selection,5.0,Bristol,,"£45,000 a year",30+ days ago,"The Modelling & Data Analyst will help to deliver a range of modelling and data analysis tasks, potentially including trial / experiment design and trial…"
127,Data Analyst,Evolution Recruitment Solutions,4.3,Bristol,,,7 days ago,"Ideally you'll have a strong data driven background, with good exposure to data analysis within social media platforms.What do you need to excel in this role?"
128,Senior Data Analyst,Michael Page UK,3.3,Bristol,,"£35,000 - £38,000 a year",3 days ago,"Effective line-management for an analyst, as required.Data processed and analysed accurately using robust methods.Opportunity to develop analytical skills."
129,Data Analyst,Willmott Dixon,4.1,Bristol,Bristol,,5 days ago,Proven working experience as a data analyst or business data analyst.Acquire data from primary or secondary data sources and maintain databases/data systems.
130,HR Data Analyst,Imperial Brands,4.1,Bristol,Bristol BS3,,30+ days ago,"Data pipeline / ETL development / Data cleansing.Data Extraction, Transformation and Loads (ETL).Core HR data input sources vary by system and scope, with…"
131,Customer Insight Analyst / Data Analyst,Henry Nicholas Associates,,Bristol,Bristol,£28 a day,5 days ago,We're looking for a Data Analyst / Customer Insight Analyst with a good grounding in SQL for database interrogation and campaign reporting.
132,Data Analyst (MADE),Dyson,3.5,Bristol,Malmesbury,,12 days ago,"An aptitude for dashboard creation, and pulling data from different data sources.To oversee the implementation of JavaScript tagging in support of optimal data…"
133,Data Analyst,Play Sports Group,,Bristol,Bath,,30+ days ago,"We're looking for a Data Analyst to join PSN's Audience Development Team.You'll ideally come from a strong data driven background, and will have had exposure…"
134,Data Analyst,myfuturerole.com,,Bristol,Bristol,,5 days ago,"Working as our Data Management Analyst, you'll be working as part of a divisional data office.Understanding of data governance and data quality management."
135,PMO Analyst,Dyson,3.5,Bristol,Malmesbury,,30+ days ago,"They will be also provide instrumental support to the delivery of change projects and programmes across Global IT Business Application Services, a key growth…"
136,Lead Data Analyst,Digital Gurus,,Bristol,Bristol,£250 - £300 a week,30+ days ago,Experience with Big Data and Data Migrations.Understanding of Data Governance and Data Quality.My client is looking for a contract Lead Data Analyst who has…
137,Data Insight Analyst,Robert Half United Kingdom,3.9,Bristol,,"£25,000 - £35,000 a year",30+ days ago,Handling large data and making conclusions from the data.An Insight Data analyst is required to offer commercial and operational insight into a wide range of…
138,Data Analyst,Michael Page UK,3.3,Bristol,,"£25,000 - £30,000 a year",3 days ago,"Opportunity to work in a large firm, dealing with high volumes of data.At least a year's professional experience of: analysing data, computer programming,…"
139,Modelling & Data Analyst,Cirrus Selection,5.0,Bristol,,"£45,000 a year",30+ days ago,"The Modelling & Data Analyst will help to deliver a range of modelling and data analysis tasks, potentially including trial / experiment design and trial…"
140,Senior Data Analyst,Michael Page UK,3.3,Bristol,,"£35,000 - £38,000 a year",3 days ago,"Effective line-management for an analyst, as required.Data processed and analysed accurately using robust methods.Opportunity to develop analytical skills."
141,Lead Data Analyst,Digital Gurus,,Bristol,Bristol,£250 - £300 a week,30+ days ago,Experience with Big Data and Data Migrations.Understanding of Data Governance and Data Quality.My client is looking for a contract Lead Data Analyst who has…
142,Reporting Analyst- Advisory,Turner & Townsend,3.7,Bristol,Bristol,,30+ days ago,Experience working as a Data Analyst or Reporting Analyst.Provide guidance and advice on data quality issues.
143,Data Analyst,IQE,2.7,Bristol,Newport,"£22,000 - £28,000 a year",30+ days ago,Familiarisation with 6sigma process control and data analysis systems.Data analysis to assist the Engineering teams with ongoing Process Improvement activities…
144,Data Analyst - NLP,Consortia,,Bristol,Malmesbury,£250 - £350 a day,30+ days ago,Role: Owner Voices Text Analyst.Experience in data mining & Datamodelling.Categorize a large volume of unstructured data (customer comments collected from…
145,Revenue Data Analyst,Celtic Manor Resort,3.3,Bristol,Newport,,30+ days ago,"Revenue Data Analyst - £9.20 per hour.Currently; 720 bedrooms across 6 properties, with 2 more properties being added in 2020."
146,Business Analyst Assistant,TVS Supply Chain Solutions,3.3,Bristol,Emersons Green,,4 days ago,Experience in supply chain data or Data visualisation.We are recruiting for a Data Analyst Assistant for the Business Analyst team of the Inventory & Equipment…
147,Senior Data Analyst,QUINTON DAVIES LIMITED,,Bristol,Bristol,"£55,000 a year",29 days ago,Quinton Davies are seeking a Senior Data Analyst for an extremely innovative corporation based in Bristol.Working closely with stakeholders you will establish…
148,Career Returner- Reporting Analyst- Technology- Advisory,Turner & Townsend,3.7,Bristol,Bristol,,30+ days ago,Experience working as a Data Analyst or Reporting Analyst.Provide guidance and advice on data quality issues.
