,title,company,rating,search_city,location,salary,age,summary
10,Director of Customer Care,"Serta Simmons Bedding, LLC",3.1,Atlanta,"Doraville, GA",,30+ days ago,"Implement artificial intelligence capabilities to talk to consumers and provide faster response times.SSB is actively pursuing a new Director, Customer Care."
11,Software Developer (Contract),Capgemini,3.8,Atlanta,"Atlanta, GA 30342 (North Buckhead area)",,Today,"4-6 yrs. total experience of which strong 2-3 yrs experience in with SW development for tuner (receiver) on AM, FM, Sirius XM (SXM), HD radio, DAB for car…"
12,Business Consultant - Adobe Campaign Operations Specialist (...,Capgemini,3.8,Atlanta,"Atlanta, GA 30342 (North Buckhead area)",,Today,Support Adobe Campaign operations and release Activities.Business requested Adobe Campaign v7 resources.The resources will work on v7 mostly on the operations…
13,Capability Network - CFO&EV - Treasury Consultant,Accenture,4.0,Atlanta,"Atlanta, GA",,Today,"Accenture Treasury Consultants focus on our global client Treasury Management System (TMS) or Enterprise Resource Management (ERP) evaluation, selection,…"
14,Entry Level Accenture Consulting Digital Analyst,Accenture,4.0,Atlanta,"Atlanta, GA",,30+ days ago,"Learn the basics of business marketing digital strategies including:Synthesizing client needs into clear requirements – e.g., business goals, pain points and…"
15,"Artificial Intelligence, Consultant - Applied Artificial Int...",Deloitte,4.0,Atlanta,"Atlanta, GA 30303 (Downtown area)",,30+ days ago,"Applied Artificial Intelligence - Artificial Intelligence – Consultant.AI Consultants will Architect, Position, Design, Develop and Deploy enterprise solutions…"
16,Graphic Developer/Designer L2 (Contract),Capgemini,3.8,Atlanta,"Atlanta, GA 30342 (North Buckhead area)",,Today,4 – 6 years’ experience in assisting clients to design and implement IT solution documentation platforms.Experience in this or similar documentation tools …
17,Principal Customer Care Engineer,Aspect Software Inc,3.8,Atlanta,"Duluth, GA 30096",,3 days ago,"Demonstrated analytical and statistical skills, including a detailed working knowledge of business intelligence systems and database tools (SQL; Oracle,…"
18,Artificial Intelligence Solution Architect (Atlanta),Avanade,3.7,Atlanta,"Atlanta, GA",,30+ days ago,"As a Senior AI Solution Architect, you bring expert-level knowledge in support of sales motions and project execution across Avanade's Data & AI portfolio, with…"
19,Scientific Informatics Consultant,Accenture,4.0,Atlanta,"Atlanta, GA",,30+ days ago,As an Accenture Scientific Informatics Services Specialist you will be exposed to the technologies and processes that many leading U.S. companies and government…
20,Portuguese Speakers! Technology Sales - Business Development,N3,3.0,Atlanta,"Atlanta, GA",,30+ days ago,"Competence in learning and discussing Artificial Intelligence, Virtual Reality, Internet of Things, Software as a Service, Enterprise Resource Planning and…"
21,Spanish Speakers! Technology Sales - Business Development,N3,3.0,Atlanta,"Atlanta, GA",,30+ days ago,"Competence in learning and discussing Artificial Intelligence, Virtual Reality, Internet of Things, Software as a Service, Enterprise Resource Planning and…"
22,Agile Coach,"Insight Enterprises, Inc.",3.6,Atlanta,"Atlanta, GA",,30+ days ago,"Continuous learning regarding Agile, Scrum, coaching, facilitating, emotional intelligence, team dynamics, listening, etc.What Our Agile Coaches Do."
23,Associate - Operational Finance (Zero Based Budgeting),McKinsey & Company,4.3,Atlanta,"Atlanta, GA 30318 (Home Park area)",,30+ days ago,"Experience with Zero Based Budgeting and/or 5+ years’ of extensive experience within sales or operational finance (e.g. revenue growth management, finance…"
24,"Health Statistician, Senior",Booz Allen Hamilton,3.9,Atlanta,"Atlanta, GA 30303 (Downtown area)",,30+ days ago,"Across private and public sectors — from fraud detection, to cancer research, to national intelligence — you know the answers are in the data."
25,Technology Sales-Full Cycle,N3,3.0,Atlanta,"Atlanta, GA",,10 days ago,"Competence in learning and discussing Artificial Intelligence, Virtual Reality, Internet of Things, Software as a Service, Enterprise Resource Planning and…"
26,GPS – TM1 Specialist,Deloitte,4.0,Atlanta,"Atlanta, GA 30303 (Downtown area)",,8 days ago,"Deloitte Services LP includes internal support areas such as Marketing and Communications, Human Resources/Talent, Information Technology, Facilities Management…"
27,Solution Architect (Contract),Capgemini,3.8,Atlanta,"Atlanta, GA 30342 (North Buckhead area)",,Today,At least 5+ years of experience in creating requirement specifications based on Architecture/Design /Detailing of Processes.
28,Application Consultant - SAP Analyst (Contract),Capgemini,3.8,Atlanta,"Atlanta, GA 30342 (North Buckhead area)",,Today,"This position is responsible for working closely on SAP IBP development, enhancements and fixing bugs.Supporting the IBP application technically."
29,GPS – TM1 Developer,Deloitte,4.0,Atlanta,"Atlanta, GA 30303 (Downtown area)",,8 days ago,"Deloitte Services LP includes internal support areas such as Marketing and Communications, Human Resources/Talent, Information Technology, Facilities Management…"
30,Mgr Programs,"Insight Enterprises, Inc.",3.6,Atlanta,"Atlanta, GA",,10 days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
31,Technology Sales- Business Development,N3,3.0,Atlanta,"Atlanta, GA",,10 days ago,"Competence in learning and discussing Artificial Intelligence, Virtual Reality, Internet of Things, Software as a Service, Enterprise Resource Planning and…"
32,Director Digital Transformation Emerging Technologies,WestRock,3.3,Atlanta,"Atlanta, GA 30328",,30+ days ago,"Director Digital Transformation Emerging Technologies.Working closely with stakeholders, business partners, domain product owners and development teams the…"
33,Project Manager,NICE inContact,,Atlanta,"Atlanta, GA",,4 days ago,"The role of the Project Manager (Services) is to manage all aspects of the project over the entire project life (initiate, plan, execute, control, close)…"
34,Sr Analytics Professional,Honeywell,3.8,Atlanta,"Atlanta, GA 30308 (Midtown area)",,30+ days ago,"1+ years’ experience in an Artificial Intelligence, Business Role, Analytics, Statistics or Data Mining.Masters degree in Business Analytics, Data Mining,…"
35,Executive - Emerging Payments Products Development,U.S. Bank,3.6,Atlanta,"Atlanta, GA",,30+ days ago,"Familiarity with use of Application Programing Interface (APIs), Artificial Intelligence (AI) and other emerging technology within Banks."
36,"Conversational Artificial Intelligence Architect, Manger - A...",Deloitte,4.0,Atlanta,"Atlanta, GA 30303 (Downtown area)",,30+ days ago,"Architect, Position, Design, Develop and Deploy enterprise solutions which include components across the Artificial Intelligence spectrum such as Chatbots,…"
37,"Artificial Intelligence, Senior Consultant - Applied Artific...",Deloitte,4.0,Atlanta,"Atlanta, GA 30303 (Downtown area)",,30+ days ago,"Artificial Intelligence, Senior Consultant – Applied Artificial Intelligence.AI Senior Consultants will Architect, Position, Design, Develop and Deploy…"
38,Head of IT Americas,UCB S.A.,3.7,Atlanta,"Atlanta, GA",,30+ days ago,"You will create the enviroment in which the power of data can really be leveraged, using Advance Analytics, Artificial Intelligence, RPA and chatbots."
39,"Senior Associate, Business Services",KPMG,4.0,Atlanta,"Atlanta, GA 30338",,12 days ago,"Assist clients with building capability centers to enable seamless internal and external customer experience, actionable insights from enterprise data through…"
40,"Senior Associate, Business Services",KPMG,4.0,Atlanta,"Atlanta, GA 30338",,12 days ago,"Assist clients with building capability centers to enable seamless internal and external customer experience, actionable insights from enterprise data through…"
41,SVP – Emerging Payment Products Experience Owner-,U.S. Bank,3.6,Atlanta,"Atlanta, GA",,30+ days ago,"Familiarity with use of Application Programing Interface (APIs), Artificial Intelligence (AI) and other emerging technology within Banks."
42,"Associate, AI Engineer",KPMG,4.0,Atlanta,"Atlanta, GA 30338",,18 days ago,Work in multi-disciplinary and cross-functional teams to translate business requirements into artificial intelligence goals and solution architecture; Rapidly…
43,Sr Analytics Professional,Honeywell,3.8,Atlanta,"Atlanta, GA 30308 (Midtown area)",,30+ days ago,"1+ years’ experience in an Artificial Intelligence, Business Role, Analytics, Statistics or Data Mining.Masters degree in Business Analytics, Data Mining,…"
44,Project Manager,NICE inContact,,Atlanta,"Atlanta, GA",,4 days ago,"The role of the Project Manager (Services) is to manage all aspects of the project over the entire project life (initiate, plan, execute, control, close)…"
45,"Agency Owner - Gwinnett County, GA",American Family Insurance,3.7,Atlanta,"Atlanta, GA",,30+ days ago,"Consider becoming an agency owner or a member of an agency team.R13995 Agency Owner - Gwinnett County, GA (Open)."
46,"Junior Data Engineer - Python, SQL, and Cloud Technologies",Capgemini,3.8,Atlanta,"Atlanta, GA 30342 (North Buckhead area)",,30+ days ago,"Junior Data Engineer - Python, SQL, and Cloud Technologies-046713.Welcome to AI Engineering @ Capgemini.You will work on bringing dataops, modern and cloud…"
47,Multi-INT Engineer - SEAL,Georgia Tech Research Institute,4.2,Atlanta,"Smyrna, GA",,30+ days ago,Experience with machine learning/artificial intelligence.Understand basic concepts of Artificial Intelligence/Machine Learning.
48,Data Scientist,Southern Company,4.1,Atlanta,"Atlanta, GA 30308 (Old Fourth Ward area)",,13 days ago,"Master’s Degree in Computer Science, Mathematics, Statistics (Theoretical/Computational), Machine Learning or Artificial Intelligence is required."
49,Advanced DevOps Engineer,Keysight Technologies,3.9,Atlanta,"Atlanta, GA 30308",,30+ days ago,"Keysight is launching a Software Development Center in Atlanta, chartered to create a new generation of software for electronic product design and test by…"
50,"Director, Intelligent Automation","Fiserv, Inc.",3.4,Atlanta,"Alpharetta, GA",,17 days ago,Intellectual curiosity to keep pace with technological advancements and tools in intelligent Automation and artificial intelligence.You will be working on:
51,"Head of WW Solutions Architecture, Transportation & Logistic...","Amazon Web Services, Inc.",3.6,Atlanta,"Atlanta, GA",,30+ days ago,"Strong understanding of advanced analytic techniques such as machine learning models, deep learning, artificial intelligence and the application of these…"
52,Accenture Consulting Digital Summer Analyst,Accenture,4.0,Atlanta,"Atlanta, GA",,30+ days ago,"Learn the basics of business marketing digital strategies including:Synthesizing client needs into clear requirements – e.g., business goals, pain points and…"
53,Principal Public Health,Mitre Corporation,4.0,Atlanta,"Atlanta, GA 30349",,30+ days ago,"Apply integrated clinical, operational, technical, and policy capabilities to solve complex problems.Improve efficiency and agility of public health solutions."
54,Advanced DevOps Engineer,Keysight Technologies,3.9,Atlanta,"Atlanta, GA 30308 (Old Fourth Ward area)",,30+ days ago,"Keysight is launching a Software Development Center in Atlanta, chartered to create a new generation of software for electronic product design and test by…"
55,Enterprise Account Executive (EAE),AppZen,,Atlanta,"Atlanta, GA",,14 days ago,"Our platform combines patented deep learning, computer vision, and semantic analysis with intelligence from thousands of online data sources to understand…"
56,AI Machine Learning - Engineer,Dematic,3.6,Atlanta,"Atlanta, GA 30308 (Midtown area)",,21 days ago,"The Center of Excellence for Artificial Intelligence and Intelligent Algorithms (CoE AI) at KION Group AG combines advances in Analytics, Artificial…"
57,French Speakers! Technology Sales - Business Development,N3,3.0,Atlanta,"Atlanta, GA",,30+ days ago,"Competence in learning and discussing Artificial Intelligence, Virtual Reality, Internet of Things, Software as a Service, Enterprise Resource Planning and…"
58,"Associate, AI Engineer",KPMG,4.0,Atlanta,"Atlanta, GA 30338",,18 days ago,Work in multi-disciplinary and cross-functional teams to translate business requirements into artificial intelligence goals and solution architecture; Rapidly…
59,"Head of WW Solutions Architecture, Process Manufacturing","Amazon Web Services, Inc.",3.6,Atlanta,"Atlanta, GA",,30+ days ago,"Strong understanding of advanced analytic techniques such as machine learning models, deep learning, artificial intelligence, computer vision and the…"
60,Applied Artificial Intelligence - Artificial Intelligence -...,Deloitte,4.0,Atlanta,"Atlanta, GA 30303 (Downtown area)",,30+ days ago,"Architect, Position, Design, Develop and Deploy enterprise solutions which include components across the Artificial Intelligence spectrum such as Chatbots,…"
61,"Conversational Artificial Intelligence Designer, Manager - A...",Deloitte,4.0,Atlanta,"Atlanta, GA 30303 (Downtown area)",,30+ days ago,"Architect, Position, Design, Develop and Deploy enterprise solutions which include components across the Artificial Intelligence spectrum such as Chatbots,…"
62,Manager - Core HR Workday,Kimberly-Clark,4.0,Atlanta,"Atlanta, GA",,30+ days ago,"Comprehensive understanding of UI design, APIs, RPA, ecosystems, Artificial Intelligence (preferred).As the leader of a functionally aligned product team, the…"
63,Multi-INT Engineer - SEAL,Georgia Tech Research Institute,4.2,Atlanta,"Smyrna, GA",,30+ days ago,Experience with machine learning/artificial intelligence.Understand basic concepts of Artificial Intelligence/Machine Learning.
64,"AI Data Engineer - Python, SQL, and Cloud Technologies",Capgemini,3.8,Atlanta,"Atlanta, GA 30342 (North Buckhead area)",,30+ days ago,"AI Data Engineer - Python, SQL, and Cloud Technologies-046719.Welcome to AI Engineering @ Capgemini.You will work on bringing dataops, modern and cloud-based…"
65,Regulatory Project Manager,Certara,3.6,Atlanta,"Atlanta, GA 30363 (Buckhead area)",,13 days ago,"Synchrogenix’s Office of Regulatory Intelligence, Policy and Strategy is comprised of proactive policy drivers focused on efficient planning who provide real…"
66,"Director, Business Intelligence and Analytics",Carrier,3.9,Atlanta,"Atlanta, GA",,30+ days ago,"CAG23: DLS VRF- Atlanta 3300 Riverwood Pkwy , Atlanta, GA, 30339 USADirector, Business Intelligence and Analytics Role Overview As part of Carrier’s Digital…"
67,D365 Dynamics CRM Engagement Manager,Alithya,,Atlanta,"Atlanta, GA",,30+ days ago,The purpose of the position:The CRM Engagement Manager must be able to simultaneously manage a number of implementations/initiatives.
68,Analytic Consultant 4 - Compliance and Operational Risk Arti...,Wells Fargo,3.7,Atlanta,"Atlanta, GA",,6 days ago,Establishing and executing a framework for problems to be solved using artificial intelligence techniques that includes:Experience with bias and variance.
69,Senior Commercial Analyst,Rubicon Global,3.3,Atlanta,"Atlanta, GA 30326 (Lenox area)",,25 days ago,"Develops a framework and process to collect, track and analyze business intelligence (BI), including competitive, market and customer data."
70,Quantum Systems Theorist - CIPHER,Georgia Tech Research Institute,4.2,Atlanta,"Atlanta, GA 30318",,30+ days ago,QS researchers frequently contribute to projects in other GTRI labs and CIPHER divisions involving research in other topics including artificial intelligence…
71,Director Data Informatics,Brightree,3.4,Atlanta,"Peachtree Corners, GA",,3 days ago,"Democratize Machine Learning and Artificial Intelligence innovation initiatives.Highly skilled in the Data Science continuum of analytic principles, data…"
72,Product Owner,Morneau Shepell,3.1,Atlanta,"Atlanta, GA 30346",,19 days ago,"Deployment of artificial intelligence and other advanced technology in customer-facing applications,.Sitting at the intersection of business, design and…"
73,AppD Sr. Technical Consultant - East,Cisco Systems,4.1,Atlanta,"Atlanta, GA",,15 days ago,"Senior Technical Consultant, Professional Services.You are a passionate technologist who loves connecting with customers and help them address their key…"
74,Senior Technical Analyst - Anaplan,"Carters, Inc",3.8,Atlanta,"Atlanta, GA 30326 (Buckhead area)",,30+ days ago,"Work on innovative initiatives to improve our decision support capabilities including building an analytics platform on AWS, ERP migration and Artificial…"
75,"Director, Safety & Innovation",Certara,3.6,Atlanta,"Atlanta, GA 30363 (Buckhead area)",,30+ days ago,"Synchrogenix’s Office of Regulatory Intelligence, Policy and Strategy is comprised of proactive policy drivers focused on efficient planning who provide real…"
76,Analytic Consultant 4 - Compliance and Operational Risk Arti...,Wells Fargo,3.7,Atlanta,"Atlanta, GA",,6 days ago,Establishing and executing a framework for problems to be solved using artificial intelligence techniques that includes:Experience with bias and variance.
77,"Artificial Intelligence, Senior Manager - Applied Artificial...",Deloitte,4.0,Atlanta,"Atlanta, GA 30303 (Five Points area)",,30+ days ago,"A Senior Manager at Deloitte is expected to contribute to the firm's growth and development in a variety of ways, including:Eagerness to mentor junior staff."
78,Quality Management Systems Business Analyst,Accenture,4.0,Atlanta,"Atlanta, GA",,30+ days ago,As a consultant with Accenture Scientific Informatics Services you will be exposed to the technologies and processes that many leading US companies and…
79,Quantum Systems Research Scientist - CIPHER,Georgia Tech Research Institute,4.2,Atlanta,"Atlanta, GA 30318",,30+ days ago,QS researchers frequently contribute to projects in other GTRI labs and CIPHER divisions involving research in other topics including artificial intelligence…
80,"Manager, Infrastructure Strategy",Veritiv,3.3,Atlanta,"Norcross, GA 30071",,25 days ago,"Research, advise, develop, communicate, and execute plans for the implementation of Artificial Intelligence and Machine Learning in support of Data and…"
81,"Director, Business Insights & Advanced Analytics",Veritiv,3.3,Atlanta,"Sandy Springs, GA",,22 days ago,"Lead the exploration and use of existing and emerging technologies, including artificial intelligence tools/techniques, while staying aligned with short- and…"
82,"Technology Camp Program Lead - Atlanta, GA (Team 1)",Summer Camp Advisory Team LLC,,Atlanta,"Atlanta, GA 30327 (Margaret Mitchell area)",,21 days ago,"2D or 3D Video Game Design • Mobile App Development for iPhone, iPad & Android • Programming in Java, Lua, Unity, Python, or C related languages • Game Modding …"
83,Quantitative Finance Analyst,Bank of America,3.8,Atlanta,"Atlanta, GA",,21 days ago,"Experience with machine learning and artificial intelligence techniques.Proven knowledge of predictive modeling, statistical sampling, optimization, machine…"
84,Senior Account Executive - Central,OutSystems,3.5,Atlanta,"Atlanta, GA 30319",,30+ days ago,The OutSystems low-code platform enables customers to facilitate digital transformation through massive efficiency gains in building and supporting enterprise…
85,Data Architect,"Insight Enterprises, Inc.",3.6,Atlanta,"Atlanta, GA",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
86,Cloud Engineer,Carrier,3.9,Atlanta,"Atlanta, GA",,30+ days ago,"Contribute to big data, advanced analytics, and artificial intelligence strategies and manage related projects.Expertise in AWS or Azure platforms."
87,Technology Advisory Consultant,Accenture,4.0,Atlanta,"Atlanta, GA",,30+ days ago,"Passion for technology trends e.g. Cloud, Big Data Analytics, IoT, Artificial Intelligence.Industry Applications-RESOURCES professionals design, implement and…"
88,Regional Sales Executive,DISCO,,Atlanta,"Atlanta, GA",,13 days ago,DISCO is hiring regional sales executives to close transactional eDiscovery deals at litigation boutiques and AmLaw 200 firms and grow our share of business…
89,SAP FI-CA Specialist - West Region,Accenture,4.0,Atlanta,"Atlanta, GA",,6 days ago,"Do you want to revolutionize the future of business?SAP professionals design, implement and deploy SAP solutions to achieve defined business goals."
90,Data Architect,"Insight Enterprises, Inc.",3.6,Atlanta,"Atlanta, GA",,30+ days ago,"2018 Dell EMC Server Partner of the Year, 2018 Intel Retail Solution Partner of the Year, 2018 Microsoft Worldwide Artificial Intelligence Partner of the Year."
91,Senior Analyst Applications,Hanesbrands,3.8,Atlanta,"Norcross, GA 30093",,30+ days ago,If this is you – come join our global team!We are seeking talented individuals who are ready to change the ordinary into the extraordinary!
92,Technology Advisory Consultant,Accenture,4.0,Atlanta,"Atlanta, GA",,30+ days ago,"Passion for technology trends e.g. Cloud, Big Data Analytics, IoT, Artificial Intelligence.Industry Applications-RESOURCES professionals design, implement and…"
93,"Manager, Infrastructure Strategy",Veritiv,3.3,Atlanta,"Norcross, GA 30071",,25 days ago,"Research, advise, develop, communicate, and execute plans for the implementation of Artificial Intelligence and Machine Learning in support of Data and…"
94,Regional Sales Executive,DISCO,,Atlanta,"Atlanta, GA",,13 days ago,DISCO is hiring regional sales executives to close transactional eDiscovery deals at litigation boutiques and AmLaw 200 firms and grow our share of business…
95,Cloud Engineer,Carrier,3.9,Atlanta,"Atlanta, GA",,30+ days ago,"Contribute to big data, advanced analytics, and artificial intelligence strategies and manage related projects.Expertise in AWS or Azure platforms."
96,Senior Analyst Applications - M3 Administrator,"Hanesbrands, Inc.",3.8,Atlanta,"Norcross, GA 30093",,22 days ago,If this is you – come join our global team!We are seeking talented individuals who are ready to change the ordinary into the extraordinary!
97,Junior Digital Connected Service Automation Engineer,NCR,3.6,Atlanta,"Atlanta, GA",,30+ days ago,You will partner with the Artificial Intelligence (AI) and Machine Learning (ML) center of excellence to conduct data evaluations and generate service…
98,Business Process Consultant S/4HANA Cloud,SAP,4.3,Atlanta,"Atlanta, GA 30301 (Buckhead area)",,30+ days ago,Work Area: Customer Service and Support.Employment Type: Regular Full Time.“SAP is not offering international relocation benefits for this role at this time.”…
99,Entry Level Accenture Technology Advanced Application Engine...,Accenture,4.0,Atlanta,"Atlanta, GA",,30+ days ago,Have a concentration in Artificial Intelligence and/or Machine Learning.Visit us here to find out more about Accenture Technology.
100,Audit Senior - Atlanta,Deloitte,4.0,Atlanta,"Atlanta, GA 30303",,30+ days ago,"Leveraging artificial intelligence, advanced analytics, data visualizations.As an Audit Senior, you will interact with clients directly to discuss field audit…"
101,AppD Professional Services Architect - East,Cisco Systems,4.1,Atlanta,"Atlanta, GA",,15 days ago,"You have the desire to intimately understand the customer business needs, you know the right questions to ask in a pre-sales setting to gain enough…"
102,Data Engineer,SolTech Inc.,,Atlanta,"Kennesaw, GA 30144",,22 days ago,"Experience in machine learning, artificial intelligence and/or artificial neural networks.Familiarity with Business Intelligence tools such as Domo, Tableau,…"
