,title,company,rating,search_city,location,salary,age,summary
38,Senior AI Research Engineer,Arm,4.1,Cambridge,Cambridge,,30+ days ago,The Lab seeks an experienced Researcher/Engineer to join the Intelligent Systems team working in the multi-disciplinary area of Artificial Intelligence and…
39,Full Stack Developer,IntelliSense.io,,Cambridge,Cambridge,"£30,000 - £45,000 a year",8 days ago,"IntelliSense.io, an innovative startup with offices worldwide, has a great opportunity for a Full-Stack Developer* to join our growing team."
40,Siri - Software Engineer,Apple,4.2,Cambridge,Cambridgeshire,,30+ days ago,"Object-oriented software design and programming.Coding skills: C++ or Java preferred; other languages (e.g. Python, Scala, Javascript) a plus."
41,Machine Learning Intern,Arm,4.1,Cambridge,Cambridge,,30+ days ago,You will work with Arm's partners as they build sector-leading products from our designs.You will have a certain amount of flexibility and freedom in how you…
42,Machine Learning Verification Engineer,PROWLER.io,,Cambridge,Cambridge,,30+ days ago,Through the application of these tools you will help ensure the quality of the probabilistic modelling and reinforcement learning algorithms and provide support…
43,Platform Operations Engineer,Linguamatics Ltd,,Cambridge,Cambridge CB4,,30+ days ago,This is a varied and demanding hands-on role covering a wide range of DevOps and systems operations functions.
44,Back End Software Engineer,Healx,,Cambridge,Cambridge,,4 days ago,"We are looking for an analytical, results-driven Back-End developer to join our Artificial Intelligence team to troubleshoot and improve current back-end…"
45,Senior Content Marketer,Arm,4.1,Cambridge,Cambridge,,30+ days ago,"Experience in Artificial Intelligence, Machine Learning and/or semiconductor industry is helpful but not required.What will I be accountable for?"
46,Principal Clinical Development Scientist,Healx,,Cambridge,Cambridge,,30+ days ago,"Healx ( https://healx.io ) is a fast-growing Cambridge, UK biotech combining artificial intelligence and deep pharmacology expertise to identify existing drugs…"
47,Administrator,Ajilon,,Cambridge,,,6 days ago,Duration: * Ajilon Consultant (See below).Salary: * £Strong PAYE salary plus extensive benefits (as below).A market leading client based in Cambridge require…
48,Application Specialist,IntelliSense.io,,Cambridge,,,1 day ago,"With offices worldwide, IntelliSense.io has a vacancy for a skilled Application Specialist to join our growing team.Overseeing UI Designs (w/ designers)."
49,Data Integration Developer,IntelliSense.io,,Cambridge,,,4 days ago,"We are looking for a Data Integration Developer to ingest, transform and integrate structured data and deliver data to our back end platform."
50,DevOps Engineer,IntelliSense.io,,Cambridge,,,5 days ago,IntelliSense.io* has a great opportunity for a skilled DevOps Engineer to join our busy team.Role & Responsibilities –* You will be working in our engineering…
51,Head of Artificial Intelligence & Machine Learning,Quanticate,,Cambridge,,,30+ days ago,"Apply your analytics, artificial intelligence, machine learning, big data and cloud technologies knowledge in building tools to improve the efficiency and…"
52,LLVM Developer,Graphcore,,Cambridge,,,5 days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
53,LLVM Developer,Graphcore,,Cambridge,Cambridge,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
54,Senior Full Stack Engineer,PROWLER.io,,Cambridge,Cambridge,,6 days ago,You’ll be working on data visualisation projects in Big Data; working with Platform Engineers to build dynamic web pages for orchestrating the execution of…
55,AI Software Engineer,Linux Recruit,,Cambridge,Cambridge,"£55,000 - £80,000 a year",30+ days ago,Joining an international team of engineers committed contributing to the aspirational lengths of Artificial Intelligence.
56,Staff Modelling Engineer,Arm,4.1,Cambridge,Cambridge,,30+ days ago,"We need you to develop a high-performance functional model of Arm's Neural Network Processor, to be used by platform software engineers before real silicon is…"
57,Principal Graph Data Engineer,AstraZeneca,4.1,Cambridge,Cambridge CB2,,30+ days ago,"We are assembling a new team committed to building and analysing disease knowledge graphs, comprising diverse skillsets: data scientists, bioinformaticians,…"
58,Research Assistant/Associate (Fixed Term) in Machine Learnin...,University of Cambridge,4.2,Cambridge,Cambridge,"£26,715 - £30,942 a year",30+ days ago,"The aim of the research is to develop biologically-inspired artificial systems for precision mental health by bringing together expertise in machine learning,…"
59,Senior Technical Program Manager,Evi Technologies Limited,3.6,Cambridge,Cambridge,,30+ days ago,"Bachelor of Science in Computer Science, or equivalent.Total 10+ years of industry experience in planning, tracking, and delivering software applications."
60,Executive Assistant,GSK,4.2,Cambridge,Stevenage SG1,,6 days ago,"We are seeking an experienced, energetic and open-minded individual to advance their career and fulfill the role of an Executive Assistant to the Artificial…"
61,Research Associate x 2 in Gender and Technology (Fixed Term),University of Cambridge,4.2,Cambridge,Cambridge,"£32,816 - £40,322 a year",4 days ago,"The University of Cambridge Centre for Gender Studies, in collaboration with the Leverhulme Centre for the Future of Intelligence, invite applications for two 2…"
62,Data Integration Developer,IntelliSense.io,,Cambridge,,,4 days ago,"We are looking for a Data Integration Developer to ingest, transform and integrate structured data and deliver data to our back end platform."
63,Administrator,Ajilon,,Cambridge,,,6 days ago,Duration: * Ajilon Consultant (See below).Salary: * £Strong PAYE salary plus extensive benefits (as below).A market leading client based in Cambridge require…
64,Head of Artificial Intelligence & Machine Learning,Quanticate,,Cambridge,,,30+ days ago,"Apply your analytics, artificial intelligence, machine learning, big data and cloud technologies knowledge in building tools to improve the efficiency and…"
65,LLVM Developer,Graphcore,,Cambridge,,,5 days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
66,Machine Learning Framework Developer,Graphcore,,Cambridge,,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
67,DevOps Engineer,IntelliSense.io,,Cambridge,,,5 days ago,IntelliSense.io* has a great opportunity for a skilled DevOps Engineer to join our busy team.Role & Responsibilities –* You will be working in our engineering…
68,(Snr) Industrial Engineer - Interoperability,FedEx Express EU,,Cambridge,Stansted,,1 day ago,The Program Management & Clearance Engineering team provides PMO and PM support to Clearance Engineering Organization.
69,Technical Architect,110 Talent,,Cambridge,Cambridge,,11 days ago,The role of a Technical Architect:Due to significant growth they are now looking for an experienced Technical Architect to join their engineering team.
70,Machine Learning Framework Developer,Graphcore,,Cambridge,Cambridge,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
71,C++ Developer,110 Talent,,Cambridge,Cambridge,,11 days ago,With ambitious plans ahead they are rapidly scaling their tech team and looking.You will also be involved with designing API’s and SDK’s.
72,Security Researcher,Microsoft,4.2,Cambridge,Cambridge,,30+ days ago,"PhD in Computer Science in the areas of security, privacy, verification, programming languages, compilers, operating systems, distributed systems, artificial…"
73,Data Integration Engineer,IntelliSense.io,,Cambridge,Cambridge,,8 days ago,"We are looking for a Data Integration Engineer to ingest, transform and integrate structured data and deliver data to our back end platform."
74,Digital Marketing Manager,Cambridge Spark,,Cambridge,Cambridge,,30+ days ago,"We are looking for an experienced B2B Digital Marketing Manager to develop, implement, track and optimize our digital marketing campaigns across all digital…"
75,Data Management Specialist,BenevolentAI,,Cambridge,Cambridge,,5 days ago,"Based at the Babraham Research Campus in Cambridge (UK), you will work closely with experts in artificial intelligence, informatics, biological and chemical…"
76,Project Manager / Business Development – Robotics and Automa...,Vector Recruitment Limited,,Cambridge,Cambridge,"£70,000 - £100,000 a year",4 days ago,"The company has applied combinations of artificial intelligence, computer vision and state-of-the-art electro-mechanical technology to provide seriously clever…"
77,Principal Deep Learning Engineer,AstraZeneca,4.1,Cambridge,Cambridge CB2,,30+ days ago,"Investigate innovative machine learning, artificial intelligence and statistic techniques for health data challenges."
78,Application Specialist,IntelliSense.io,,Cambridge,,,1 day ago,"With offices worldwide, IntelliSense.io has a vacancy for a skilled Application Specialist to join our growing team.Overseeing UI Designs (w/ designers)."
79,Administrator,Ajilon,,Cambridge,,,6 days ago,Duration: * Ajilon Consultant (See below).Salary: * £Strong PAYE salary plus extensive benefits (as below).A market leading client based in Cambridge require…
80,Data Integration Developer,IntelliSense.io,,Cambridge,,,4 days ago,"We are looking for a Data Integration Developer to ingest, transform and integrate structured data and deliver data to our back end platform."
81,DevOps Engineer,IntelliSense.io,,Cambridge,,,5 days ago,IntelliSense.io* has a great opportunity for a skilled DevOps Engineer to join our busy team.Role & Responsibilities –* You will be working in our engineering…
82,LLVM Developer,Graphcore,,Cambridge,,,5 days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
83,Head of Artificial Intelligence & Machine Learning,Quanticate,,Cambridge,,,30+ days ago,"Apply your analytics, artificial intelligence, machine learning, big data and cloud technologies knowledge in building tools to improve the efficiency and…"
84,Physical Design Team Lead/ Director,Graphcore,,Cambridge,Cambridge,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
85,Researcher - Programming language for machine learning,Microsoft,4.2,Cambridge,Cambridge,,30+ days ago,"Over the last few years, many different specialized hardware accelerators (especially with a focus on artificial intelligence/machine learning workloads) have…"
86,AI Engineer,Graphcore,,Cambridge,Cambridge,,30+ days ago,"Graphcore's Intelligence Processing Units, or IPUs, are specifically designed for artificial intelligence and compute-dense graph applications."
87,Physical Design Engineer,Graphcore,,Cambridge,Cambridge,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
88,"Data Scientist, Bioinformatics",Northpoint Recruitment,,Cambridge,Cambridge,,30+ days ago,"+ Lead the development of predictive models, using mathematical, machine learning/artificial intelligence and statistical approaches, for biomarker development…"
89,Platform Operations Engineer,Linux Recruit,,Cambridge,Cambridge,"£60,000 - £70,000 a year",30+ days ago,"So, you're interested in artificial intelligence, keen on working towards helping others, you live near Cambridge and you have an incredible understanding of…"
90,Lead Software Engineer,CGI,3.7,Cambridge,Cambridge,,1 day ago,"The project aims to provide technical support to the clients’ innovation and data science capability, as part of a growing programme of work relating to…"
91,Bioinformatics Data Scientist,BenevolentAI,,Cambridge,Cambridge,,28 days ago,BenevolentAI is HQ’d in London with a research facility in Cambridge (UK) and further offices in New York.We are keen to hear from experienced Bionformaticians…
92,Scientific Software Developer,Astex Pharmaceuticals,,Cambridge,Cambridge,"£35,000 - £60,000 a year",13 days ago,"The role offers a range of opportunities to develop scientific software in the structure-based drug design (SBDD) and cheminformatics areas, using state-of-the…"
93,Machine Learning,TTP,,Cambridge,Cambridge,,30+ days ago,Your role will be to apply the exploding range of machine learning and artificial intelligence techniques to make practical solutions.
94,Application Specialist,IntelliSense.io,,Cambridge,,,1 day ago,"With offices worldwide, IntelliSense.io has a vacancy for a skilled Application Specialist to join our growing team.Overseeing UI Designs (w/ designers)."
95,Administrator,Ajilon,,Cambridge,,,6 days ago,Duration: * Ajilon Consultant (See below).Salary: * £Strong PAYE salary plus extensive benefits (as below).A market leading client based in Cambridge require…
96,Data Integration Developer,IntelliSense.io,,Cambridge,,,4 days ago,"We are looking for a Data Integration Developer to ingest, transform and integrate structured data and deliver data to our back end platform."
97,DevOps Engineer,IntelliSense.io,,Cambridge,,,5 days ago,IntelliSense.io* has a great opportunity for a skilled DevOps Engineer to join our busy team.Role & Responsibilities –* You will be working in our engineering…
98,LLVM Developer,Graphcore,,Cambridge,,,5 days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
99,Head of Artificial Intelligence & Machine Learning,Quanticate,,Cambridge,,,30+ days ago,"Apply your analytics, artificial intelligence, machine learning, big data and cloud technologies knowledge in building tools to improve the efficiency and…"
100,Cryptography Engineer,110 Talent,,Cambridge,Cambridge,,30+ days ago,The Role of a Cryptographer:This role involves design and implementation of Cryptography programming that enables new types of smart contracts within…
101,Scientific Investigator: Scientific Computing Applications D...,GSK,4.2,Cambridge,Stevenage SG1,,30+ days ago,"Experience with the diverse pharmaceutical and computational chemistry software landscapes including software suites from Schrodinger, Chemical Computing Group,…"
102,Security Architect,Graphcore,,Cambridge,Cambridge,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
103,Network Team Lead,Excelerate Recruitment Partners,,Cambridge,Cambridge,"£50,000 a year",6 days ago,"Do you have experience in Network Support?Salary: Up to £50,000 dependant on experience.Due to this expansion we are now seeking a hire a Network Team Lead…"
104,Senior Synthetic / Medicinal Chemistry,BenevolentAI,,Cambridge,Cambridge,,4 days ago,BenevolentAI is HQ’d in London with a research facility in Cambridge (UK) and further offices in New York.We are looking for a lab-based synthetic / medicinal…
105,Machine Learning Research & Development Engineer - Python,RedTech Recruitment,,Cambridge,Cambridge,"£40,000 a year",19 days ago,Keywords- MSc / MA / Computer Vision / Augmented Reality / Deep learning / artificial intelligence / research / science / post-doc / post-doctorate / Ph.D.
106,Research Software Engineer,JD.com,,Cambridge,Cambridge,,30+ days ago,Exposure to machine learning or other areas of artificial intelligence;Work and collaborate closely with Research Scientists on cutting-edge research projects…
107,Project Rep and PK/PD modeller,BenevolentAI,,Cambridge,Cambridge,,30+ days ago,"Based at the Babraham Research Campus in Cambridge (UK), working with artificial intelligence, deep learning, informatics, biological sciences, drug discovery…"
108,Project Manager,Arm,4.1,Cambridge,Cambridge,,30+ days ago,"You will strive to build and evangelise lean and efficient practices across the delivery organisation and wider communities, with a passion for continual…"
109,Principal DSP Engineer,Vector Recruitment Limited,,Cambridge,Cambridge,"£50,000 - £70,000 a year",4 days ago, An inquisitive mind and true passion for developing your skills in new areas and technologies such as Machine Learning and Artificial Intelligence.
110,Application Specialist,IntelliSense.io,,Cambridge,,,1 day ago,"With offices worldwide, IntelliSense.io has a vacancy for a skilled Application Specialist to join our growing team.Overseeing UI Designs (w/ designers)."
111,Administrator,Ajilon,,Cambridge,,,6 days ago,Duration: * Ajilon Consultant (See below).Salary: * £Strong PAYE salary plus extensive benefits (as below).A market leading client based in Cambridge require…
112,Application Specialist,IntelliSense.io,,Cambridge,,,1 day ago,"With offices worldwide, IntelliSense.io has a vacancy for a skilled Application Specialist to join our growing team.Overseeing UI Designs (w/ designers)."
113,Data Integration Developer,IntelliSense.io,,Cambridge,,,4 days ago,"We are looking for a Data Integration Developer to ingest, transform and integrate structured data and deliver data to our back end platform."
114,DevOps Engineer,IntelliSense.io,,Cambridge,,,5 days ago,IntelliSense.io* has a great opportunity for a skilled DevOps Engineer to join our busy team.Role & Responsibilities –* You will be working in our engineering…
115,QA Engineer,Okra Technologies,,Cambridge,Cambridge,,30+ days ago,Location: Cambridge (UK) or Leiden (Netherlands).You will be working alongside the best.Define and run the test strategy for our core AI products that help…
116,Verification Engineer,Graphcore,,Cambridge,Cambridge,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
117,DevOps Engineering In Early Stage AI Startup,Linux Recruit,,Cambridge,Cambridge,"£70,000 - £90,000 a year",30+ days ago,If you wish to hear some more details then click apply now or give me a call on 07494421045.Please note that no terminology in this advert is intended to…
118,Lecturer/Senior Lecturer in Cyber Security and Computer Netw...,Anglia Ruskin University,4.3,Cambridge,Cambridge,"£40,322 - £49,553 a year",14 days ago,This is an exciting opportunity to join our dynamic and growing School of Computing and Information Science.You’ll be responsible for delivering an up-to-date…
119,Logical/ RTL Design Engineer,Graphcore,,Cambridge,Cambridge,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
120,Wireless - Senior DSP Consultant,ECM Selection,,Cambridge,Cambridge,,30+ days ago,Machine Learning and Artificial Intelligence.This Senior DSP Consultant will drive a technicolour range of projects that test ingenuity and skill.
121,Principal Project Manager,Arm,4.1,Cambridge,Cambridge,,30+ days ago,"As a Project Manager at Arm, you will have traditional expectations to ensure good quality, to-spec, and timely delivery of products, but also a focus on…"
122,Embedded Software Engineer,iO Associates,,Cambridge,Cambridge,,19 days ago,"The company operates around the semiconductor/FPGA space and have some extremely exciting projects coming up, the work will obviously involve a lot of embedded…"
123,Senior Frontend Engineer for cutting edge AI Platform,PROWLER.io,,Cambridge,Cambridge,,30+ days ago,Senior Frontend Engineer for cutting edge AI Platform.Imagine yourself working with UX Designers to use your data visualisation experience to build tools…
124,C++ Software Platform Engineer,Graphcore,,Cambridge,Cambridge,,30+ days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
125,LLVM Developer,Graphcore,,Cambridge,,,5 days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
126,Head of Artificial Intelligence & Machine Learning,Quanticate,,Cambridge,,,30+ days ago,"Apply your analytics, artificial intelligence, machine learning, big data and cloud technologies knowledge in building tools to improve the efficiency and…"
127,Administrator,Ajilon,,Cambridge,,,6 days ago,Duration: * Ajilon Consultant (See below).Salary: * £Strong PAYE salary plus extensive benefits (as below).A market leading client based in Cambridge require…
128,Data Integration Developer,IntelliSense.io,,Cambridge,,,4 days ago,"We are looking for a Data Integration Developer to ingest, transform and integrate structured data and deliver data to our back end platform."
129,C++ / Python R&D Software Engineer,RedTech Recruitment,,Cambridge,Cambridge,"£30,000 - £45,000 a year",8 days ago,Keywords- BSc / BEng / MMath / Meng / MSc / MA / Computer Science / Augmented Reality / Deep learning / artificial intelligence / research / science / post-doc …
130,Research Engineer – Audio & Speech Processing / Mathematics,RedTech Recruitment,,Cambridge,Cambridge,"£35,000 - £45,000 a year",7 days ago,Keywords- Ph.D. / Post-Doc Deep learning / artificial intelligence / research / science / post-doc / post-doctorate / Ph.D.
131,Digital Marketing Manager,OSR Recruitment,3.2,Cambridge,Cambridge,,30+ days ago,Understanding of Artificial Intelligence or Machine Learning.OSR Recruitment is currently working with an Artificial Intelligence company within the healthcare…
132,Siri - Senior Machine Learning Engineer / Scientist (NLP),Apple,4.2,Cambridge,Cambridgeshire,,30+ days ago,NLP applications and/or conversational dialogue systems.Publications in top-tier NLP and/or machine-learning conferences.
133,DevOps in AI,Linux Recruit,,Cambridge,Cambridge,"£75,000 - £90,000 a year",30+ days ago,"We require someone who can be both hands on and involved in a strategic level.For instance, what cloud platform do they adopt - AWS, Azure, Google?"
134,DevOps Engineer,110 Talent,,Cambridge,Cambridge,,11 days ago,"Roles and Responsibilities of a DevOps Engineer.Enhance and develop CI/CD infrastructure to support engineering teams.Container runtimes, Docker, Rkt, etc."
135,Siri - Principal Software Engineer (C++),Apple,4.2,Cambridge,Cambridgeshire,,30+ days ago,Significant experience using multiple programming languages and a broad range of tools.Ability to create effective designs to solve complex problems and lead…
136,DevOps Engineer,Linux Recruit,,Cambridge,Cambridge,"£40,000 - £50,000 a year",30+ days ago,You'll benefit from working closely with the founders who have previously built and run successful tech companies.
137,DMPK Senior Scientist (Lab Based),BenevolentAI,,Cambridge,Cambridge,,30+ days ago,"Based at the Babraham Research Campus in Cambridge (UK), working with artificial intelligence, deep learning, informatics, biological sciences, drug discovery…"
138,French speaking Inside Sales Representative,Language Matters Recruitment Consultants Ltd.,4.9,Cambridge,Cambridgeshire,"£20,000 - £24,000 a year",30+ days ago,An Inside Sales Representative is needed for a fast-growing cyber security company based in Cambridge.They are on the hunt after an ambitious French speaking…
139,LLVM Developer,Graphcore,,Cambridge,,,5 days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
140,Head of Artificial Intelligence & Machine Learning,Quanticate,,Cambridge,,,30+ days ago,"Apply your analytics, artificial intelligence, machine learning, big data and cloud technologies knowledge in building tools to improve the efficiency and…"
141,Application Specialist,IntelliSense.io,,Cambridge,,,1 day ago,"With offices worldwide, IntelliSense.io has a vacancy for a skilled Application Specialist to join our growing team.Overseeing UI Designs (w/ designers)."
142,DevOps Engineer,IntelliSense.io,,Cambridge,,,5 days ago,IntelliSense.io* has a great opportunity for a skilled DevOps Engineer to join our busy team.Role & Responsibilities –* You will be working in our engineering…
143,Administrator,Ajilon,,Cambridge,,,6 days ago,Duration: * Ajilon Consultant (See below).Salary: * £Strong PAYE salary plus extensive benefits (as below).A market leading client based in Cambridge require…
144,Data Integration Developer,IntelliSense.io,,Cambridge,,,4 days ago,"We are looking for a Data Integration Developer to ingest, transform and integrate structured data and deliver data to our back end platform."
145,Application Specialist,IntelliSense.io,,Cambridge,,,1 day ago,"With offices worldwide, IntelliSense.io has a vacancy for a skilled Application Specialist to join our growing team.Overseeing UI Designs (w/ designers)."
146,DevOps Engineer,IntelliSense.io,,Cambridge,,,5 days ago,IntelliSense.io* has a great opportunity for a skilled DevOps Engineer to join our busy team.Role & Responsibilities –* You will be working in our engineering…
147,LLVM Developer,Graphcore,,Cambridge,,,5 days ago,"Graphcore has created a completely new processor, the Intelligence Processing Unit (IPU), specifically designed for artificial intelligence."
