,title,company,rating,search_city,location,salary,age,summary
50,Lecturer/Senior Lecturer/Reader in Natural Language Processi...,University of Edinburgh,4.3,Edinburgh,Edinburgh,,30+ days ago,"Applications are invited for an academic post in natural language processing to join the School of Informatics, at the University of Edinburgh. The post is…"
51,Senior Java Developer,Be-IT Resourcing,,Edinburgh,Central Belt,"£70,000 a year",13 days ago,Would you like to work on a greenfield project incorporating artificial intelligence allowing the company to save hundreds of millions of pounds? How about…
52,Lecturer/Senior Lecturer/Reader in Algorithms and Complexity...,University of Edinburgh,4.3,Edinburgh,Edinburgh,,30+ days ago,"The School of Informatics, University of Edinburgh invites applications for a Lecturer (“Assistant Professor”), Senior Lecturer, or Reader (“Associate…"
53,Lecturer/Senior Lecturer/Reader in Machine Learning,University of Edinburgh,4.3,Edinburgh,Edinburgh,,30+ days ago,"Applications are invited for a Lecturer/Senior Lecturer/Reader position in Machine Learning in the School of Informatics at the University of Edinburgh, as…"
54,Lecturer/Senior Lecturer/Reader in Data Centric Systems,University of Edinburgh,4.3,Edinburgh,Edinburgh,,30+ days ago,Applications are invited for a Lecturer/Senior Lecturer/Reader (Assistant/Associate Professor) position in Data Centric Systems to join the School of…
55,Lecturer/Senior Lecturer/Reader in Compilers and Runtime Sys...,University of Edinburgh,4.3,Edinburgh,Edinburgh,,30+ days ago,Applications are invited for a Lecturer/Senior Lecturer/Reader (Assistant/Associate Professor) position in Compilers and Runtime Systems to join the School of…
56,Lecturer/Senior Lecturer/Reader in Programming Languages for...,University of Edinburgh,4.3,Edinburgh,Edinburgh,,30+ days ago,"The School of Informatics at the University of Edinburgh invites applications for a Senior Lecturer/Reader (Grade 9) or Lecturer (Grade 8), with the…"
57,QA Automation Lead/Senior Test Automation Engineer,PayWizard,3.6,Edinburgh,Edinburgh,,30+ days ago,"Would you like to use your skills and experience for something you can be passionate about? Do you want to make a real impact on the future of television,…"
58,AI Labs Scrum Master - Vice President,BlackRock,3.8,Edinburgh,,,3 days ago,"Experience leading and/or supporting intelligent automation, Data Science or RPA (Robotic Process Automation), intelligent agent or Artificial intelligence…"
59,IT/IP Associate,HRC Recruitment,,Edinburgh,,,30+ days ago,You have honed excellent drafting skills and first rate technical knowledge over the past few years as a qualified solicitor in the field of TMT and Commercial…
60,AI Labs Data Engineer Associate,BlackRock,3.8,Edinburgh,,,30+ days ago,"In February 2018, BlackRock announced the creation of a new central Data Science team in order to accelerate innovation and technology in artificial…"
61,"AI Labs Product Manager - Trading, Vice President",BlackRock,3.8,Edinburgh,,,30+ days ago,Work with partners and stakeholders to develop a 12-month roadmap for revolutionizing trading using artificial intelligence.
62,Lecturer/Senior Lecturer/Reader in Systems and Hardware Secu...,University of Edinburgh,4.3,Edinburgh,Edinburgh,,30+ days ago,"Informatics is the study of how natural and artificial systems store, process and communicate information.ICSA currently hosts the EPSRC Centre for Doctoral…"
63,Associate Vice President,TalentPartners.js,,Edinburgh,,,20 days ago,"TalentPartners.js works closely with executives and investors at hypergrowth startups across Europe & Silicon Valley, and helps build leading executive,…"
64,"Business/Data Analyst, Associate",BlackRock,3.8,Edinburgh,,,30+ days ago,The Projects & Engineering group within Tech & Ops Client Data Services is responsible for the ongoing tactical and strategic development of process…
65,Senior Data Analyst,The SmartList,5.0,Edinburgh,,"£28,819 - £30,539 a year",5 days ago,"You will be responsible for undertaking data analysis and be able to manipulate large and complex data, with an understanding of database architecture to…"
66,Data Analyst Intern,The Shopworks,,Edinburgh,Edinburgh,"£15,000 - £19,000 a year",19 days ago,Job title: Data analytics Intern*.Represent the data analytics team in project meetings.Acting as part of our quality control team for data analytics tools…
67,Junior Marketing Data Analyst Role (Edinburgh - Immediate St...,Merkle Periscopix,,Edinburgh,Edinburgh EH3,,4 days ago,"Life as a Data Analyst.As a data analyst you could be analysing and generating insight from clients’ data, with the view to driving positive change across…"
68,Statistical Data Analyst,Quotient Limited,,Edinburgh,Edinburgh,,30+ days ago,"Quotient is recruiting for a Statistical Data Analyst to join the MosaiQ team based in Edinburgh.Collect, analyse and interpret qualitative as well as…"
69,Data Analyst,Standard Life Aberdeen,4.5,Edinburgh,Edinburgh,,13 days ago,"The role of Data Analyst is to deliver accurate and timely data to Aberdeen Standard Investment platforms, working within a customer focused team based in…"
70,Data Analyst,FINTEC recruit,4.3,Edinburgh,Edinburgh,"£35,000 - £40,000 a year",18 days ago,Full details for the Data Analyst role is available on application.FINTEC recruit is seeking a Data Analyst for our client in the Fintech sector based in…
71,Lab Data Analyst,Q² Solutions,,Edinburgh,Livingston,,30+ days ago,A Lab Data Analyst that provides clinical lab data expertise as part of a team to develop and maintain Laboratory Data Management (LDM) for the studies awarded…
72,Lab Data Analyst,IQVIA,3.9,Edinburgh,Livingston,,20 days ago,A Lab Data Analyst that provides clinical lab data expertise as part of a team to develop and maintain Laboratory Data Management (LDM) for the studies awarded…
73,HR Payroll Data Analyst,FNZ,2.2,Edinburgh,Edinburgh,,14 days ago,Analyze data to be shared at Senior Level.The main function of the role will be to administer and analyse payroll data and liaise with an external payroll…
74,CIS Product Data Analyst,HSBC,4.0,Edinburgh,Edinburgh,,30+ days ago,Role Title: CIS Product Data Analyst.The principal accountability of the Data Process and Maintenance job would be to ensure data sources and processes are…
75,"Business/Data Analyst, Associate",BlackRock,3.8,Edinburgh,,,30+ days ago,The Projects & Engineering group within Tech & Ops Client Data Services is responsible for the ongoing tactical and strategic development of process…
76,Senior Data Analyst,The SmartList,5.0,Edinburgh,,"£28,819 - £30,539 a year",5 days ago,"You will be responsible for undertaking data analysis and be able to manipulate large and complex data, with an understanding of database architecture to…"
77,Data Analyst,Head Resourcing Limited,,Edinburgh,Edinburgh,,28 days ago,"They are looking for Data Analyst to join their Data Desk team, covering the whole IT suite, Infrastructure and Architecture across the Digital Transformation…"
78,Senior Data Analyst,Amaze,4.0,Edinburgh,Edinburgh,,30+ days ago,"Sound working knowledge of data visualisation tools (e.g. Data Studio, Tableau).The role of the Data Intelligence (DI) Senior Data Analyst is to support the…"
79,Data Analyst / Open to Science Gratudates,Q² Solutions,,Edinburgh,Livingston,,30+ days ago,"Perform analysis of data from high throughput lab, with >150 different assays.This positions would be ideal for a Science Graduate who is looking to work…"
80,Data Analyst,Hydrogen Group,3.2,Edinburgh,Edinburgh,,14 days ago,"Deep understanding of data quality and data governance.Data Analysis for Analytical extractions, manipulation and wrangling using SAS/ SQL / Teradata."
81,Data Analyst (Graduate),Utility People Ltd,,Edinburgh,Falkirk,"£18,000 - £20,000 a year",30+ days ago,Data entry and data analysis.Ensuring data is accurate for clients.Identify issues with data and offer solutions.Analyse faults and report on these.
82,Senior Data Analyst,Informatiq Consulting,,Edinburgh,Edinburgh,"£46,000 a year",30+ days ago,Senior Data Analyst - Highly technical complex environment.Key requirements for the Senior Data Analyst:Solid experience of data mining and data extraction on…
83,Operations Controller,Ventient Energy,,Edinburgh,Edinburgh,,30+ days ago,"Key Contacts: Technical Director, Technical Manager, Energy Analyst, Operating Equipment Manufacturer, Engineering Team, BI & Data Analyst."
84,Data Analytics Manager,Quotient Limited,,Edinburgh,Edinburgh,,30+ days ago,"Serves as lead Data Analyst for assigned projects, coordinates and monitors work assignment of direct reports.The main responsibilities will include:"
85,Higher Apprenticeships - Infrastructure - Edinburgh,Arup,4.1,Edinburgh,Edinburgh,,30+ days ago,"Interest in data analysis, data engineering and data management (Data Analyst).It is also anticipated to include visualisations, processing of digital survey…"
86,Data Analyst,Be-IT Resourcing,,Edinburgh,Central Belt,,30+ days ago,Previous work experience in a data analytics role.Translating data and calculation logic requirements to model design.Your contact for this job.
87,Senior Data Analyst,The SmartList,5.0,Edinburgh,,"£28,819 - £30,539 a year",5 days ago,"You will be responsible for undertaking data analysis and be able to manipulate large and complex data, with an understanding of database architecture to…"
88,Business Analyst/EUC Developer,GCS Recruitment Specialists Ltd,5.0,Edinburgh,Edinburgh,"£80,000 - £90,000 a year",30+ days ago,"Bank, Banking, Credit Risk, BA, data analyst.Looking for a technical Business analyst with exposure to Credit Risk.Experience building systems around credit."
89,Markit EDM Business Analyst,Red10,,Edinburgh,Edinburgh,,4 days ago,Markit EDM – Business Analyst – Data Analyst – MEDM.Markit EDM – Business Analyst – Data Analyst – MEDM.Good understanding of investment data.
90,Data Scientist,Quintex Consulting,,Edinburgh,Edinburgh,,30+ days ago,Proven experience as a Data Scientist or Data Analyst.Present information using data visualization techniques.Combine models through ensemble modelling.
91,Consultant - D&A Remediation team,Sopra Steria,3.5,Edinburgh,Edinburgh EH14,"£35,000 a year",30+ days ago,"Data Analyst – Excellent career growth.Deep understanding of data quality and data.Data Analysis for Analytical extractions,.The best kept secrets in I.T."
92,Instructor,CodeClan,4.5,Edinburgh,Edinburgh,,30+ days ago,"1+ years experience as a data analyst or data scientist.You will need to have experience as a data analyst or data scientist using R, Python and SQL and have…"
93,Data Developer,Be-IT Resourcing,,Edinburgh,Central Belt,,30+ days ago,"Contribute to the development of automation tools, reports or processes to help improve the quality of data and data analysis toolkits."
94,"Business/Data Analyst, Associate",BlackRock,3.8,Edinburgh,,,30+ days ago,The Projects & Engineering group within Tech & Ops Client Data Services is responsible for the ongoing tactical and strategic development of process…
95,Data Management Analyst,Outsource UK,3.0,Edinburgh,,"£38,000 - £48,000 a year",Just posted,"O Ability to identify, document, codify, implement and maintain business rules and thresholds to test data quality."
96,Graduate Recruitment Consultant Jobs for 2020!,Permanent People,5.0,Edinburgh,,"£20,000 - £22,000 a year",14 days ago,Founders have built and managed multi-million pound business areas for FTSE 250 recruitment business and have built an extremely well managed business.
97,Business Intelligence Engineer,Amazon UK Services Ltd.,3.6,Edinburgh,Edinburgh,,13 days ago,"We are looking for a dynamic, resourceful, and organized Business Intelligence Engineer (BIE) to join our EU Customer Services Insights function."
98,Business Intelligence Analyst,University of Edinburgh,4.3,Edinburgh,Edinburgh,,30+ days ago,Job title: Business Intelligence Analyst.Line manager: College Business Intelligence Manager.The need to produce and use business intelligence and management…
99,Business Intelligence Consultant,Franklin Templeton Investments,4.0,Edinburgh,Edinburgh,,30+ days ago,What are the ongoing responsibilities of a Business Intelligence Consultant?Builds and maintains business intelligence reports and dashboards.
100,Business Intelligence Analyst,Energy Assets,,Edinburgh,Livingston,"£35,000 a year",14 days ago,"Undertaking project work to improve business reporting and intelligence.The role will be responsible for designing, building, testing, deploying, scheduling,…"
101,Business Intelligence Analyst,Raytheon,4.0,Edinburgh,Glenrothes,,30+ days ago,Identifying and resolving technical issues within the Business Intelligence environment.This role has recently become available as we are seeking to expand our…
102,Business Controller,Petroineos,3.3,Edinburgh,Grangemouth,"£49,000 - £59,000 a year",Today,Detailed knowledge of ERP-related systems and other business intelligence tools (SAP knowledge is a distinct advantage).Accountability 6: Manage the Team.
103,Business Development Manager,Alliance Automotive UK Limited,2.3,Edinburgh,Edinburgh EH6,,30+ days ago,Effectively analyse business intelligence software.Previous experience delivering sales and margin growth within a business to business environment.
104,"Manager, Technical Operations - Networks",TSB Banking,3.3,Edinburgh,Edinburgh,"£35,000 - £44,999 a year",12 days ago,"Ability to manage technical operations simultaneously whilst balancing business priorities and quality.This includes managing the key IT suppliers to plan,…"
105,Sales Operations Analyst,Dexcom,,Edinburgh,Edinburgh,,3 days ago,"Experience analysing complex data sets and using business intelligence and CRM systems.3-5 years of relevant business experience, preferably in sales/sales…"
106,Senior Change Control Manager,TSB Banking,3.3,Edinburgh,Edinburgh,"£55,000 - £64,999 a year",1 day ago,Ability to manage technical operations simultaneously whilst balancing business priorities and quality.Respond to RFCs (Requests for Change) that will align…
107,DATA GOVERNANCE ANALYST,Core-Asset Consulting,,Edinburgh,,,14 days ago,You will have experience using SQL and Business Intelligence applications.Core Asset Consulting's client a global financial services firm is looking for a Data…
108,Head of Data Management / Data Management Director,People's Energy,,Edinburgh,,,4 days ago,"Data Science, Analytics, Business Intelligence and/or Data Engineering background with 7+ years experience;Proven experience in building business value through…"
109,Data Management Analyst,Outsource UK,3.0,Edinburgh,,"£38,000 - £48,000 a year",Just posted,"O Ability to identify, document, codify, implement and maintain business rules and thresholds to test data quality."
110,Head of Data Management / Data Management Director,People's Energy,,Edinburgh,,,4 days ago,"Data Science, Analytics, Business Intelligence and/or Data Engineering background with 7+ years experience;Proven experience in building business value through…"
111,DATA GOVERNANCE ANALYST,Core-Asset Consulting,,Edinburgh,,,14 days ago,You will have experience using SQL and Business Intelligence applications.Core Asset Consulting's client a global financial services firm is looking for a Data…
112,"Senior Manager, User Support",TSB Banking,3.3,Edinburgh,Edinburgh,"£55,000 - £64,999 a year",12 days ago,Experience of d esigning and implementing appropriate processes and procedures to achieve operational and business outcomes.The role is responsible for:
113,"Assistant Manager, IT Service Desk Management",TSB Banking,3.3,Edinburgh,Edinburgh,"£35,000 - £44,999 a year",12 days ago,"Ensuring that the Service Request Catalogue is produced and maintained, meets business needs and is available as required to business and IT users."
114,Discipline Support Administrative Assistant,University of Edinburgh,4.3,Edinburgh,Edinburgh,,Today,Working with academic course organisers the postholder is responsible for facilitating the timely and accurate progression of examination papers through the…
115,"Manager, IT Service Desk Management",TSB Banking,3.3,Edinburgh,Edinburgh,"£35,000 - £44,999 a year",12 days ago,"Ensuring that the Service Request Catalogue is produced and maintained, meets business needs and is available as required to business and IT users."
116,"Assistant Manager, Workplace Service Management",TSB Banking,3.3,Edinburgh,Edinburgh,"£25,000 - £34,999 a year",12 days ago,Capability to consider and design appropriate processes and procedures to achieve operational and business outcomes.
117,Data Management Analyst,Outsource UK,3.0,Edinburgh,Edinburgh,"£38,000 - £48,000 a year",Just posted,"O Ability to identify, document, codify, implement and maintain business rules and thresholds to test data quality."
118,Technical Business Analyst,INOV8 Consulting Ltd,,Edinburgh,Edinburgh,"£25,000 - £40,000 a year",14 days ago,Business Analysis: 1 year (Preferred).INOV8 Consulting is looking for Technical Business Analysts to join our expanding team.
119,BI Developer,Computershare,3.5,Edinburgh,Edinburgh,,7 days ago,This role will support improvements and innovation in our technologies/practices that will drive the direction of the BI stack and benefit the business.
120,Senior Event & Monitoring Manager,TSB Banking,3.3,Edinburgh,Edinburgh,"£55,000 - £64,999 a year",1 day ago,We also have ownership of Business Intelligence across TSB.Ability to manage technical operations simultaneously whilst balancing business priorities and…
121,"Senior Manager, Technical Operations - Networks",TSB Banking,3.3,Edinburgh,Edinburgh,"£55,000 - £64,999 a year",12 days ago,"Ability to manage technical operations simultaneously whilst balancing business priorities and quality.It manages the key IT suppliers to plan, implement and…"
122,Graduate Recruitment Consultant Jobs for 2020!,Permanent People,5.0,Edinburgh,,"£20,000 - £22,000 a year",14 days ago,Founders have built and managed multi-million pound business areas for FTSE 250 recruitment business and have built an extremely well managed business.
123,Data Management Analyst,Outsource UK,3.0,Edinburgh,,"£38,000 - £48,000 a year",Just posted,"O Ability to identify, document, codify, implement and maintain business rules and thresholds to test data quality."
124,Head of Data Management / Data Management Director,People's Energy,,Edinburgh,,,4 days ago,"Data Science, Analytics, Business Intelligence and/or Data Engineering background with 7+ years experience;Proven experience in building business value through…"
125,Consultant,Dufrain Consulting Ltd,,Edinburgh,Edinburgh,,30+ days ago,"You will be working with well known clients across a broad spectrum of areas including Data Management, Data Warehousing, Data Integration, Data Migration,…"
126,"Manager, Workplace Service Management",TSB Banking,3.3,Edinburgh,Edinburgh,"£35,000 - £44,999 a year",12 days ago,Capability to consider and design appropriate processes and procedures to achieve operational and business outcomes.
127,Migrations Analyst Developer,FNZ,2.2,Edinburgh,Edinburgh,,14 days ago,Experience in working on Business Intelligence projects.This position is located within the Migrations Functional Team at FNZ.
128,Senior ITSM Tools & Knowledge Manager,TSB Banking,3.3,Edinburgh,Edinburgh,"£55,000 - £64,999 a year",1 day ago,"Improve the standard and coverage of ITSM technical delivery, knowledge and competencies within CIO and across the business; promoting the use of the ITSM…"
129,"Senior Manager, IT Service Desk Management",TSB Banking,3.3,Edinburgh,Edinburgh,"£55,000 - £64,999 a year",12 days ago,"Ensuring that the Service Request Catalogue is produced and maintained, meets business needs and is available as required to business and IT users."
130,Commercial Development Executive,Jobs in Letting,,Edinburgh,Edinburgh,"£28,000 a year",4 days ago,Have excellent Business Intelligence understand the role of KPIs and be driven by achieving targets and excelling them.Not afraid of hard work.
131,CTO / Innovation Lead,Dufrain Consulting Ltd,,Edinburgh,Edinburgh,,30+ days ago,"Building and managing a software engineering team, with a background in business intelligence and data.Experience of providing insightful solutions throughout…"
132,Senior Service Lead and Reporting Manager,TSB Banking,3.3,Edinburgh,Edinburgh,"£55,000 - £64,999 a year",1 day ago,We also have ownership of Business Intelligence across TSB.Ability to manage technical operations simultaneously whilst balancing business priorities and…
133,"Research, Impact and Knowledge Exchange Data Coordinator",University of Edinburgh,4.3,Edinburgh,Edinburgh,,14 days ago,"Experience with business intelligence and data visualisation tools such as Tableau, Qlikview or MS Power BI is a distinct advantage."
134,Senior Consultant,Dufrain Consulting Ltd,,Edinburgh,Edinburgh,,30+ days ago,"You will be working with well known clients across a broad spectrum of areas including Data Management, Data Warehousing, Data Integration, Data Migration,…"
135,Graduate Recruitment Consultant Jobs for 2020!,Permanent People,5.0,Edinburgh,,"£20,000 - £22,000 a year",14 days ago,Founders have built and managed multi-million pound business areas for FTSE 250 recruitment business and have built an extremely well managed business.
136,DATA GOVERNANCE ANALYST,Core-Asset Consulting,,Edinburgh,,,14 days ago,You will have experience using SQL and Business Intelligence applications.Core Asset Consulting's client a global financial services firm is looking for a Data…
137,Data Management Analyst,Outsource UK,3.0,Edinburgh,,"£38,000 - £48,000 a year",Just posted,"O Ability to identify, document, codify, implement and maintain business rules and thresholds to test data quality."
138,DATA GOVERNANCE ANALYST,Core-Asset Consulting,,Edinburgh,,,14 days ago,You will have experience using SQL and Business Intelligence applications.Core Asset Consulting's client a global financial services firm is looking for a Data…
139,SAS Developer / Consultant,INOV8 Consulting Ltd,,Edinburgh,Edinburgh,"£25,000 - £42,000 a year",15 days ago,"The majority of our business is on site with clients in Edinburgh, but some occasional UK travel may be required.Must have right to work in the UK."
