,title,company,rating,search_city,location,salary,age,summary
29,VP - Digital Products Global Platforms,Discovery Communications,4.2,Seattle,"Bellevue, WA",,17 days ago,"Your team will be responsible for building and delivering the roadmap for Multi-tenant streaming services, which includes Streaming, Metadata, Artificial…"
30,Capability Network - CFO&EV - Treasury Consultant,Accenture,4.0,Seattle,"Seattle, WA 98101 (Downtown area)",,Today,"Accenture Treasury Consultants focus on our global client Treasury Management System (TMS) or Enterprise Resource Management (ERP) evaluation, selection,…"
31,Siri - Software Engineer,Apple,4.2,Seattle,"Seattle, WA",,30+ days ago,Strong Computer Science fundamentals including familiarity with basic algorithms.Strong object-oriented programming and design skills.
32,Applied Machine Learning Researcher - NLP,Apple,4.2,Seattle,"Seattle, WA",,30+ days ago,"Learning, artificial intelligence, computer vision and NLP techniques.Deep technical skills in machine learning, deep learning, computer vision, natural…"
33,Applied Machine Learning Researcher,Apple,4.2,Seattle,"Seattle, WA",,30+ days ago,"Learning, artificial intelligence, computer vision and NLP techniques.Deep technical skills in machine learning, deep learning, computer vision, natural…"
34,Telecom Engineer - Amazon Connect,"Amazon.com Services, Inc.",3.6,Seattle,"Seattle, WA",,30+ days ago,"**Have strong Linux & Networking Skills**.The ideal candidate will have deep experience working with Linux, preferably in a large scale, distributed…"
35,Digital Marketing Specialist / Marketing Support,DATACLOUD,,Seattle,"Seattle, WA",,30+ days ago,"Our portfolio of products and services span the latest in Geo-Statistics, Geo-Physics, and advanced digital and artificial intelligence technologies, including…"
36,"Artificial Intelligence, Consultant - Applied Artificial Int...",Deloitte,4.0,Seattle,"Seattle, WA 98104 (Downtown area)",,30+ days ago,"Applied Artificial Intelligence - Artificial Intelligence – Consultant.AI Consultants will Architect, Position, Design, Develop and Deploy enterprise solutions…"
37,Human Resources Recruiting Specialist,DATACLOUD,,Seattle,"Seattle, WA",,30+ days ago,"Our portfolio of products and services span the latest in Geo-Statistics, Geo-Physics, and advanced digital and artificial intelligence technologies, including…"
38,"Software Development Engineer, Alexa Artificial Intelligence","Amazon.com Services, Inc.",3.6,Seattle,"Seattle, WA",,30+ days ago,"Bachelor's degree in Electrical Engineering, Computer Science, Mathematics, or related technical field.Knowledge of programming languages such as C/C++, Java,…"
39,Sales Manager - North America (Seattle),Echobox,,Seattle,"Seattle, WA",,30+ days ago,You will work closely with our VP Sales to acquire and build successful customer relationships in your region.Minimum 2.1 degree from a top tier university.
40,"Artificial Intelligence, Consultant - Applied Artificial Int...",Deloitte,4.0,Seattle,"Seattle, WA 98104",,30+ days ago,"Applied Artificial Intelligence - Artificial Intelligence – Consultant.AI Consultants will Architect, Position, Design, Develop and Deploy enterprise solutions…"
41,Human Resources Recruiting Specialist,DATACLOUD,,Seattle,"Seattle, WA",,30+ days ago,"Our portfolio of products and services span the latest in Geo-Statistics, Geo-Physics, and advanced digital and artificial intelligence technologies, including…"
42,"Software Development Engineer, Alexa Artificial Intelligence","Amazon.com Services, Inc.",3.6,Seattle,"Seattle, WA",,30+ days ago,"Bachelor's degree in Electrical Engineering, Computer Science, Mathematics, or related technical field.Knowledge of programming languages such as C/C++, Java,…"
43,Sales Manager - North America (Seattle),Echobox,,Seattle,"Seattle, WA",,30+ days ago,You will work closely with our VP Sales to acquire and build successful customer relationships in your region.Minimum 2.1 degree from a top tier university.
44,Researcher Economist,Microsoft,4.2,Seattle,"Redmond, WA",,14 days ago,The position is open rank.Although we will focus on junior candidates (ranging from fresh Ph.D.’s to those who are 6 years out) we will consider senior…
45,Researcher,Microsoft,4.2,Seattle,"Redmond, WA",,30+ days ago,We are looking for an applied machine learning researcher or computational biologist to drive long term research in this domain.
46,Talent Acquisition Director,Microsoft,4.2,Seattle,"Redmond, WA",,30+ days ago,"This role leads 2 groups: Artificial Intelligence and Research organization, and Gaming Organization.The Global Talent Acquisition team is seeking a dynamic TA…"
47,Computer Vision Intern - Autonomous Vehicles,NVIDIA,4.2,Seattle,"Redmond, WA",,30+ days ago,"Now, Nvidia’s GPU runs Deep Learning algorithms, simulating human intelligence, and acts as the brain of computers, robots and self-driving cars that can…"
48,Director of Research,Patent Guru,,Seattle,"Redmond, WA",,30+ days ago,"Help the team understand and develop forward-looking analyses and insights for top technical areas including automation, renewable energy, artificial…"
49,Core ML - ML Privacy Researcher,Apple,4.2,Seattle,"Seattle, WA",,30+ days ago,"M.S/Ph.D. in machine learning, data privacy, artificial intelligence, statistics or a related discipline.Core ML is looking for an exceptional researcher with…"
50,ML Research Intern,Apple,4.2,Seattle,"Seattle, WA",,30+ days ago,Imagine what you could do here.Experience with advanced algorithms and data structures.Experience (via classroom or projects) in machine learning techniques…
51,Technical Program Manager,Microsoft,4.2,Seattle,"Redmond, WA",,30+ days ago,Microsoft Healthcare is part of our Artificial Intelligence and Research team focused on developing incubation technology for Azure customers working with…
52,"Computer Vision Engineer, Mapping - Autonomous Vehicles",NVIDIA,4.2,Seattle,"Redmond, WA",,30+ days ago,"Now, Nvidia’s GPU runs Deep Learning algorithms, simulating human intelligence, and acts as the brain of computers, robots and self-driving cars that can…"
53,Research Scientist (AI),Facebook,4.2,Seattle,"Seattle, WA 98101 (Downtown area)",,30+ days ago,"Individuals in this role are expected to be recognized experts in identified research areas such as artificial intelligence, machine learning, computational…"
54,Data Engineer in Cyber and Machine Learning â€“ Early Career,Pacific Northwest National Laboratory,4.1,Seattle,"Seattle, WA 98109 (Westlake area)",,30+ days ago,Group: Data Sciences and Analytics.Data Engineering at the Pacific Northwest National Laboratory (PNNL) addresses critical national and global issues by…
55,Software Engineer,Google,4.3,Seattle,"Seattle, WA",,30+ days ago,"We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking…"
56,Post Doc Researcher - Reinforcement Learning,Microsoft,4.2,Seattle,"Redmond, WA",,30+ days ago,"MSR AI is comprised of researchers, engineers, and postdocs who take a broad perspective on the next-generation of intelligent systems, with focus areas ranging…"
57,Executive Assistant,"Amazon.com Services, Inc.",3.6,Seattle,"Seattle, WA",,30+ days ago,"Alexa’s Artificial Intelligence team is seeking a fearless, fast-moving, and self-motivated Executive Assistant who will support the VP of Machine Learning…"
58,Senior Full-stack Software Engineer,Lexion,,Seattle,"Seattle, WA",,1 day ago,"We're looking for Senior Full-Stack Software Engineers to join our team!As a member of our team, you will be responsible for developing user-facing products,…"
59,Conversational Designer (AI Bots),Master of Code Global,,Seattle,"Seattle, WA",,30+ days ago,"Master of Code will be launching their Seattle, WA office in Q4 of 2019.The Seattle team will be focused on designing, building, and managing AI-powered chat…"
60,Research Scientist (AI),Facebook,4.2,Seattle,"Seattle, WA 98101 (Downtown area)",,30+ days ago,"Individuals in this role are expected to be recognized experts in identified research areas such as artificial intelligence, machine learning, computational…"
61,Conversational Designer (AI Bots),Master of Code Global,,Seattle,"Seattle, WA",,30+ days ago,"Master of Code will be launching their Seattle, WA office in Q4 of 2019.The Seattle team will be focused on designing, building, and managing AI-powered chat…"
62,Senior Full-stack Software Engineer,Lexion,,Seattle,"Seattle, WA",,1 day ago,"We're looking for Senior Full-Stack Software Engineers to join our team!As a member of our team, you will be responsible for developing user-facing products,…"
63,Intern - Fraud Governance Analytics Specialist,BECU,3.9,Seattle,"Tukwila, WA",,5 days ago,"Skills that may be helpful: Statistics, Computer Science, coursework in Artificial Intelligence and Machine Learning, experience with R, Python, SAS, Azure ML…"
64,Technical Program Manager,Microsoft,4.2,Seattle,"Redmond, WA",,30+ days ago,Microsoft Healthcare is part of our Artificial Intelligence and Research team focused on developing incubation technology for Azure customers working with…
65,"Cloud Engineer, Autonomous Vehicles - New College Grad",NVIDIA,4.2,Seattle,"Redmond, WA 98052",,30+ days ago,We are now seeking a Cloud Engineer for Autonomous Vehicles:NVIDIA is increasingly known as “the AI computing company.”.What you will be doing:
66,Siri End2End Team - Software Engineer,Apple,4.2,Seattle,"Seattle, WA",,30+ days ago,Play a part in the next revolution in human-computer interaction.3+ years of industry experience with C++ or Swift or Objective-C.
67,Technology Advisory Consultant,Accenture,4.0,Seattle,"Seattle, WA 98101 (Downtown area)",,30+ days ago,"Passion for technology trends e.g. Cloud, Big Data Analytics, IoT, Artificial Intelligence.Industry Applications-RESOURCES professionals design, implement and…"
68,Senior Researcher - Reinforcement Learning,Microsoft,4.2,Seattle,"Redmond, WA",,30+ days ago,"MSR AI is comprised of researchers, engineers, and postdocs who take a broad perspective on the next-generation of intelligent systems, with focus areas ranging…"
69,"Conversational Artificial Intelligence Architect, Manger - A...",Deloitte,4.0,Seattle,"Seattle, WA 98104",,30+ days ago,"Architect, Position, Design, Develop and Deploy enterprise solutions which include components across the Artificial Intelligence spectrum such as Chatbots,…"
70,Research Scientist – AI,NVIDIA,4.2,Seattle,"Redmond, WA",,30+ days ago,We are now looking for a Research Scientist.NVIDIA is hiring Research Scientists for its Deep Learning Compiler team.What we need to see:
71,Revenue Analyst,"Amazon Web Services, Inc.",3.6,Seattle,"Seattle, WA",,30+ days ago,"This role requires working with global business owners in Sales, Finance, Sales Operations, Incentive Compensation, Segmentation, and our Business Intelligence…"
72,"Artificial Intelligence, Senior Consultant - Applied Artific...",Deloitte,4.0,Seattle,"Seattle, WA 98104",,30+ days ago,"Artificial Intelligence, Senior Consultant – Applied Artificial Intelligence.AI Senior Consultants will Architect, Position, Design, Develop and Deploy…"
73,Incentive Compensation Analyst,"Amazon Web Services, Inc.",3.6,Seattle,"Seattle, WA",,30+ days ago,"This role requires working with global business owners in HR, Legal, Sales, Finance, Sales Operations, Revenue, Segmentation, and our Business Intelligence team…"
74,Enterprise Account Executive (EAE),AppZen,,Seattle,"Seattle, WA",,30+ days ago,"Our platform combines patented deep learning, computer vision, and semantic analysis with intelligence from thousands of online data sources to understand…"
75,"Conversational Artificial Intelligence Designer, Manager - A...",Deloitte,4.0,Seattle,"Seattle, WA 98104",,30+ days ago,"Architect, Position, Design, Develop and Deploy enterprise solutions which include components across the Artificial Intelligence spectrum such as Chatbots,…"
76,EPM - Machine Learning Platform,Apple,4.2,Seattle,"Seattle, WA",,30+ days ago,"Imagine what you could do here.We are looking for creative, customer-focused and technical program managers who are passionate about the intersection of user…"
77,"Siri - Applied Scientist, Machine Learning",Apple,4.2,Seattle,"Seattle, WA",,30+ days ago,"Researching, nurturing, developing and implementing innovative machine learning, artificial intelligence, computer vision and NLP techniques."
78,Technical Innovation Scout and Alliance Manager,Thermo Fisher Scientific,3.5,Seattle,"Seattle, WA 98101 (Downtown area)",,28 days ago,"You are an expert in applying digital technologies such as machine learning, artificial intelligence, and blockchain in R&D and commercial environments."
79,Machine Intelligence Technology Senior Algorithm Engineer Se...,Alibaba,4.0,Seattle,"Seattle, WA 98101 (Downtown area)",,30+ days ago,Publications in top-tier journals or conferences in the area of artificial intelligence and information retrieval.Familiar with NLP theory and application.
80,"Cloud Engineer, Autonomous Vehicles - New College Grad",NVIDIA,4.2,Seattle,"Redmond, WA 98052 (Rose Hill area)",,30+ days ago,We are now seeking a Cloud Engineer for Autonomous Vehicles:NVIDIA is increasingly known as “the AI computing company.”.What you will be doing:
81,Technical Innovation Scout and Alliance Manager,Thermo Fisher Scientific,3.5,Seattle,"Seattle, WA 98101 (Downtown area)",,28 days ago,"You are an expert in applying digital technologies such as machine learning, artificial intelligence, and blockchain in R&D and commercial environments."
82,Translational Research Trainee,Institute for Systems Biology,4.4,Seattle,"Seattle, WA 98109 (Westlake area)",,30+ days ago,"Experience in machine learning, statistical inference and artificial intelligence and application of those tools to biomedical datasets."
83,Machine Intelligence Technology Senior Algorithm Engineer Se...,Alibaba,4.0,Seattle,"Seattle, WA 98101 (Downtown area)",,30+ days ago,Publications in top-tier journals or conferences in the area of artificial intelligence and information retrieval.Familiar with NLP theory and application.
84,Incentive Compensation Analyst,"Amazon Web Services, Inc.",3.6,Seattle,"Seattle, WA",,30+ days ago,"This role requires working with global business owners in HR, Legal, Sales, Finance, Sales Operations, Revenue, Segmentation, and our Business Intelligence team…"
85,Principal PM,Microsoft,4.2,Seattle,"Redmond, WA",,30+ days ago,"The position requires product vision, ability to innovate & create a new product value, strategic thinking, customer obsession, technology depth, passion for…"
86,Azure Technical Trainer Manager,Microsoft,4.2,Seattle,"Redmond, WA",,30+ days ago,"Broad understanding of cloud computing, cloud infrastructure, application development/devops, data analytics and/or artificial intelligence."
87,"Software Engineer, News Feed",Facebook,4.2,Seattle,"Seattle, WA 98101 (Downtown area)",,30+ days ago,"5+ years of experience in one or more of the following areas: machine learning, recommendation systems, pattern recognition, data mining or artificial…"
88,Senior Software Engineer,Microsoft,4.2,Seattle,"Bellevue, WA 98004 (Hidden Valley area)",,3 days ago,We value individual creativity and passion and ability to deliver as a team.You will be contributing as a full-time engineer in the Conversation Platform team…
89,Client Service Executive - Communications/AIA,Cognizant Technology Solutions,3.9,Seattle,"Seattle, WA",,30+ days ago,Knowledge in Artificial Intelligence (AI) and Analytics solutions.Cognizant continuously seeks outstanding associates when.Clients in all major markets.
90,Software Developer 5,Oracle,3.8,Seattle,"Seattle, WA",,4 days ago,Oracle Cloud Infrastructure - Cognitive Services.Consulting Member of Technical Staff.This role is available on the OCI Cognitive Services.
91,Incentive Compensation Analyst,"Amazon Web Services, Inc.",3.6,Seattle,"Seattle, WA",,30+ days ago,"This role requires working with global business owners in HR, Legal, Sales, Finance, Sales Operations, Revenue, Segmentation, and our Business Intelligence team…"
92,Technical Innovation Scout and Alliance Manager,Thermo Fisher Scientific,3.5,Seattle,"Seattle, WA 98101 (Downtown area)",,28 days ago,"You are an expert in applying digital technologies such as machine learning, artificial intelligence, and blockchain in R&D and commercial environments."
93,Sr. Talent Management Program Manager,Microsoft,4.2,Seattle,"Redmond, WA",,21 days ago,Your Responsibilities (What You’ll Do).Program Design & Implementation - You lead the design and implementation of talent programs/processes and key efforts of…
94,Principal PM,Microsoft,4.2,Seattle,"Redmond, WA",,30+ days ago,"The position requires product vision, ability to innovate & create a new product value, strategic thinking, customer obsession, technology depth, passion for…"
95,Research Scientist - Computer Vision and Machine Learning,Apple,4.2,Seattle,"Seattle, WA",,30+ days ago,"As a member of this team, you will use your deep understanding of computer vision, machine learning, and artificial intelligence to tackle meaningful technical…"
96,"Software Engineer, News Feed",Facebook,4.2,Seattle,"Seattle, WA 98101 (Downtown area)",,30+ days ago,"5+ years of experience in one or more of the following areas: machine learning, recommendation systems, pattern recognition, data mining or artificial…"
97,"Software Engineer, Messenger",Facebook,4.2,Seattle,"Seattle, WA 98101 (Downtown area)",,30+ days ago,"5+ years of experience in one or more of the following areas: machine learning, recommendation systems, pattern recognition, data mining or artificial…"
98,Machine Learning Engineer – Integrity and Anti-Abuse,Facebook,4.2,Seattle,"Seattle, WA 98101 (Downtown area)",,30+ days ago,"5+ years of industry engineering experience in one or more of the following areas: machine learning, anomaly detection, recommendation systems, pattern…"
99,Senior Data Analyst - Health Care Innovation,IMPAQ International,3.4,Seattle,"Seattle, WA",,22 days ago,"Expertise in quantitative techniques such as econometrics (e.g., multivariate regression analysis), creation of comparison groups, artificial intelligence…"
100,Research Scientist - Computer Vision and Machine Learning,Apple,4.2,Seattle,"Seattle, WA",,30+ days ago,"As a member of this team, you will use your deep understanding of computer vision, machine learning, and artificial intelligence to tackle meaningful technical…"
101,"Software Engineer, Ads Ranking",Facebook,4.2,Seattle,"Seattle, WA 98101 (Downtown area)",,30+ days ago,"Experience with Information Retrieval, Ranking Systems, Recommendation Systems or Artificial Intelligence.Areas of projects include multitask learning, image…"
102,Technology Sales - Account Manager,N3,3.0,Seattle,"Bellevue, WA",,30+ days ago,"Competence in learning and discussing Artificial Intelligence, Virtual Reality, Internet of Things, Software as a Service, Enterprise Resource Planning and…"
103,Research Intern - Reinforcement Learning,Microsoft,4.2,Seattle,"Redmond, WA",,30+ days ago,"MSR AI is comprised of researchers, engineers, and postdocs who take a broad perspective on the next-generation of intelligent systems."
104,SAP FI-CA Specialist - West Region,Accenture,4.0,Seattle,"Seattle, WA 98101 (Downtown area)",,6 days ago,"Do you want to revolutionize the future of business?SAP professionals design, implement and deploy SAP solutions to achieve defined business goals."
105,"Sr. Product Manager - Technical, Alexa Artificial Intelligen...","Amazon.com Services, Inc.",3.6,Seattle,"Seattle, WA",,30+ days ago,"Senior Product Manager-Technical, Alexa AI Intelligent Decisions Platform is a new role in Amazon Alexa’s Artificial Intelligence (AI) organization."
106,"Software Engineer, Real-Time Communications",Axon,3.2,Seattle,"Seattle, WA 98103 (Fremont area)",,30+ days ago,"Your first ride-along with a patrol officer will forever change your perception of what the job is, and what the city is like."
107,Software Developer 5,Oracle,3.8,Seattle,"Seattle, WA",,4 days ago,Oracle Cloud Infrastructure - Cognitive Services.Consulting Member of Technical Staff.This role is available on the OCI Cognitive Services.
108,Principal Researcher,Microsoft,4.2,Seattle,"Redmond, WA",,30+ days ago,"Multi-modal intelligence, integrating vision and language capabilities.Microsoft Research AI (MSR AI) seeks exceptional researchers in the areas of machine…"
109,Advanced Analytics Analyst #3090~,Costco Wholesale,4.2,Seattle,"Issaquah, WA 98027",,30+ days ago,"Success requires the ability to tell stories through data using great visualization to speak to business stakeholders.Computer, phone, printer, copier, fax."
110,Deep Learning Scientist - Autonomous Vehicles,NVIDIA,4.2,Seattle,"Redmond, WA",,30+ days ago,You are passionate about Artificial Intelligence for robotics and autonomous navigation.We are looking for a Deep Learning Scientist for Autonomous Vehicles…
111,Technical Program Manager,Amazon.com Services LLC,3.6,Seattle,"Seattle, WA",,18 days ago,Experience with automation and artificial intelligence.Bachelor's Degree in Computer Science or equivalent.Acts as an innovative project manager with superior…
112,"Siri, Software Engineer, Home Automation",Apple,4.2,Seattle,"Seattle, WA",,30+ days ago,"As a successful Siri engineer, you will combine strong technical skills with a good product design sense, and are driven to deliver a phenomenal customer…"
113,Machine Learning Engineer(s),Logic20/20,3.5,Seattle,"Seattle, WA 98115 (Ravenna area)",,30+ days ago,Logic20/20 is seeking a Machine Learning Engineers who will be part of a team that leads the way in bringing artificial intelligence and machine learning into…
114,Applied Artificial Intelligence - Artificial Intelligence -...,Deloitte,4.0,Seattle,"Seattle, WA 98104 (Downtown area)",,30+ days ago,"Architect, Position, Design, Develop and Deploy enterprise solutions which include components across the Artificial Intelligence spectrum such as Chatbots,…"
115,Global CSP Partner Marketing Manager,NVIDIA,4.2,Seattle,"Redmond, WA 98052 (Rose Hill area)",,30+ days ago,"Responsible for defining the co-marketing objectives, plans and activities as well as allocation of MDF budgets in collaboration with partner marketing teams…"
116,Senior Program Manager,Microsoft,4.2,Seattle,"Redmond, WA",,30+ days ago,"As every company becomes a software, company code bases grow larger and more complex.An inner dev-loop that once took seconds grows to minutes and beyond."
117,Content Writer/Editor,MAQ Software,3.4,Seattle,"Redmond, WA 98052 (Overlake area)",,8 days ago,We are excited about the new opportunities offered by Artificial Intelligence (AI) and cloud services which simplify data management.
118,Research Intern - Knowledge Technologies and Intelligent Exp...,Microsoft,4.2,Seattle,"Redmond, WA",,30+ days ago,Researchers in artificial intelligence are harnessing the explosion of digital data and computational power with advanced algorithms to enable collaborative and…
119,"Associate, AI Engineer",KPMG,4.0,Seattle,"Seattle, WA 98101 (Downtown area)",,18 days ago,Work in multi-disciplinary and cross-functional teams to translate business requirements into artificial intelligence goals and solution architecture; Rapidly…
120,Project Manager (AI Bots),Master of Code Global,,Seattle,"Seattle, WA",,30+ days ago,"Master of Code will be launching their Seattle, WA office in Q4 of 2019.The Seattle team will be focused on designing, building, and managing AI-powered chat…"
121,Cloud and AI Strategy & Development Manager,Microsoft,4.2,Seattle,"Redmond, WA",,30+ days ago,The Cloud & AI Corporate Strategy team is chartered with defining the strategy for Microsoft’s Cloud and AI business.
122,"Data Science Manager, Community Integrity - Objectionable Co...",Facebook,4.2,Seattle,"Seattle, WA 98101",,30+ days ago,We also strive to build legitimacy with the broader community by acting with fairness and transparency.We have cross-functional org alignment and high-level…
123,Software Intern - Cloud Engineer for Autonomous Vehicles,NVIDIA,4.2,Seattle,"Redmond, WA 98052 (Rose Hill area)",,30+ days ago,"Now, Nvidia’s GPU runs Deep Learning algorithms, simulating human intelligence, and acts as the brain of computers, robots and self-driving cars that can…"
124,Research Intern - Robotics,NVIDIA,4.2,Seattle,"Seattle, WA",,30+ days ago,"Experience and/or theoretical knowledge in computer vision, human-robot-interactions, and Artificial Intelligence.What we need to see:"
125,Machine Learning Engineer,Apple,4.2,Seattle,"Seattle, WA",,30+ days ago,"Deep technical skills in machine learning, deep learning, computer vision, natural language processing, or artificial intelligence."
126,Security Researcher II,Microsoft,4.2,Seattle,"Bellevue, WA 98004 (Hidden Valley area)",,7 days ago,"Microsoft’s AI+R (Artificial Intelligence and Research) provides online services that include Bing, Cortana, and many strategic digital work-life scenarios."
127,"Software Engineer, Messenger",Facebook,4.2,Seattle,"Seattle, WA 98101 (Downtown area)",,30+ days ago,"5+ years of experience in one or more of the following areas: machine learning, recommendation systems, pattern recognition, data mining or artificial…"
128,Principal Product Manager,Amazon.com Services LLC,3.6,Seattle,"Seattle, WA",,Today,"Bachelor’s Degree in Computer Science or related field.Sharp analytical abilities, proven design skills, and a track record of delivery and thinking big."
129,"Software Engineer, Stadia",Google,4.3,Seattle,"Seattle, WA",,10 days ago,"We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking…"
130,Senior Program Manager,Microsoft,4.2,Seattle,"Redmond, WA",,30+ days ago,"As every company becomes a software, company code bases grow larger and more complex.An inner dev-loop that once took seconds grows to minutes and beyond."
131,Machine Learning Engineer,Dropbox,3.7,Seattle,"Seattle, WA",,30+ days ago,"You will help craft the direction of machine learning and artificial intelligence at Dropbox.While some of our algorithms run on mobile devices, others require…"
132,"Associate, AI Engineer",KPMG,4.0,Seattle,"Seattle, WA 98101 (Downtown area)",,18 days ago,Work in multi-disciplinary and cross-functional teams to translate business requirements into artificial intelligence goals and solution architecture; Rapidly…
