,title,company,rating,search_city,location,salary,age,summary
31,Data Analyst,Page Personnel - UK,2.6,Glasgow,Kilmarnock,"£40,000 a year",30+ days ago,"Previous experience as a finance analyst.Build and maintain the financial data, databases and reports.Our client is a market leader in their field."
32,Data Analyst,Hydrogen Group,3.2,Glasgow,Glasgow,£385 - £425 a week,30+ days ago,Data Analyst - Edinburgh - AWS - Data Migration.Data Analyst with 5+ years’ experience within Financial services.Knowledge of Amazon Web Services.
33,Data Analyst (Graduate),Utility People Ltd,,Glasgow,Falkirk,"£18,000 - £20,000 a year",30+ days ago,Data entry and data analysis.Ensuring data is accurate for clients.Identify issues with data and offer solutions.Analyse faults and report on these.
34,Data Analyst (Contract),Head Resourcing Limited,,Glasgow,Glasgow,,30+ days ago,"Knowledge of data management practices, such as data and data flow mapping, metadata management, conceptual and logical data modelling, data discovery, Privacy…"
35,Senior Resource Planner,Teleperformance,3.5,Glasgow,Glasgow,,25 days ago,"We are looking for a passionate Resource Planner with excellent MI and data Analyst skills.Deliver improved efficiencies through data interpretation, problem…"
36,"Hacker Analyst, Digital Studio - People Advisory Services",EY,4.0,Glasgow,Glasgow,,30+ days ago,"You will have a focus on building technology and tools, data visualisations and management and data management and modelling.Skills and attributes for success."
37,Data Analyst,Be-IT Resourcing,,Glasgow,Central Belt,,30+ days ago,Previous work experience in a data analytics role.Translating data and calculation logic requirements to model design.Your contact for this job.
38,"Lead Risk, Finance & Treasury Data Analyst",Barclays,4.0,Glasgow,Glasgow G2,,29 days ago,Job Title Lead Risk Data Analyst.Some understanding of Records or Data Management concepts.Relevant experience in either Records Management or Data Governance…
39,Senior Data Analyst,The SmartList,5.0,Glasgow,,"£28,819 - £30,539 a year",4 days ago,"You will be responsible for undertaking data analysis and be able to manipulate large and complex data, with an understanding of database architecture to…"
40,Remote Data Analyst,Siemens Gamesa Renewable Energy,3.8,Glasgow,,,13 days ago,"You to have the ability to formulate a tailored troubleshooting advice in English, based on data obtained remotely, combined with you extensive knowledge of…"
41,Senior Data Analyst,The SmartList,5.0,Glasgow,,"£28,819 - £30,539 a year",4 days ago,"You will be responsible for undertaking data analysis and be able to manipulate large and complex data, with an understanding of database architecture to…"
42,Digital Product Designer - £30k to £40k FTE,Swipii,,Glasgow,Glasgow G2,"£30,000 - £40,000 a year",14 days ago,Using research and data from our data analyst and customer success team to validate design concepts.Are you an experienced digital product designer with a keen…
43,Area Operational Controller,G4S (UK),3.4,Glasgow,Glasgow,"£20,000 - £22,000 a year",30+ days ago,Interpret data and act on recommendations from the Ops Support Data Analyst to improve efficiency and workforce utilisation and mitigate cost.
44,Data Developer,Be-IT Resourcing,,Glasgow,Central Belt,,30+ days ago,"Contribute to the development of automation tools, reports or processes to help improve the quality of data and data analysis toolkits."
45,Data Analyst - Cooperate or Investment Banking,experisuk,,Glasgow,,,12 days ago,Data Analyst - Cooperate or Investment Banking.Strong understanding of Data Management concepts and relevant experience in data governance projects.
46,IT Support Engineer (2nd/3rd Line),Morris & Spottiswood,4.0,Glasgow,,,6 days ago,"A new vacancy has arisen for a IT Support Engineer to be based in our Glasgow office.Reporting to the Head of IT, the IT Support Engineer is responsible for…"
47,Technical Solutions Consultant,Autorek,,Glasgow,,,30+ days ago,"Experience of multiple aspects of design & build such as Reporting, ETL, Business Intelligence and Analysis.No two customers or implementations are the same."
48,Business Intelligence Reports Developer,University of Strathclyde,4.3,Glasgow,Glasgow,"£32,817 - £40,322 a year",7 days ago,The Strategy & Policy Directorate is seeking a Business Intelligence Reports Developer to join a team of 18 responsible for supporting the senior management and…
49,Business Intelligence Analyst- Middle Office,Barclays,4.0,Glasgow,Glasgow,,4 days ago,"Experience with business intelligence and advanced analytics tools, e.g., Alteryx, Tableau.Prepare and build management reports, dashboards and other business…"
50,Business Intelligence Consultant,FDM Group,3.0,Glasgow,Glasgow,,30+ days ago,Accelerated career progression into a role as Business Intelligence Developer.Fully-funded training in our Glasgow Academy (certified in BCS business…
51,Qlik Developer (Business Intelligence),JP Morgan Chase,3.9,Glasgow,Glasgow G2,,30+ days ago,"Desire to learn new skills within Qlik & Business Intelligence.We are improving the design, analytics, development, coding, testing and application programming…"
52,Glasgow - Graduate Business Intelligence Developer,FDM Group,3.0,Glasgow,Glasgow,,30+ days ago,"5 reasons why FDM is for you:Commercially relevant training and development of employability skills including Microsoft Excel, and interview techniques…"
53,Business Intelligence Developer,Cathcart Associates,,Glasgow,Glasgow,"£30,000 - £45,000 a year",7 days ago,"Power Bi, SSRS, SSIS, Qlik, Tableau, Business Objects.As a company they realise the importance of understanding and analysing all data which comes through…"
54,Assistant Planning Analyst,University of Glasgow,4.1,Glasgow,Glasgow,"£22,417 - £26,715 a year",11 days ago,"D1 Ability to use QlikView or another business intelligence and visualisation tool.The role is responsible for a wide range of reporting, which includes (but…"
55,Finance and Business Intelligence Manager,myfuturerole.com,,Glasgow,Glasgow,"£50,000 a year",17 days ago,"Finance and Business Intelligence Manager.We are looking for a strong people leader who can drive this function forward, ultimately establishing at is a true…"
56,Business Controller,Petroineos,3.3,Glasgow,Grangemouth,"£49,000 - £59,000 a year",Today,Detailed knowledge of ERP-related systems and other business intelligence tools (SAP knowledge is a distinct advantage).Accountability 6: Manage the Team.
57,Business Development Manager,Alliance Automotive UK Limited,2.3,Glasgow,Glasgow G74,,30+ days ago,Effectively analyse business intelligence software.Previous experience delivering sales and margin growth within a business to business environment.
58,IT Support Engineer (2nd/3rd Line),Morris & Spottiswood,4.0,Glasgow,,,6 days ago,"A new vacancy has arisen for a IT Support Engineer to be based in our Glasgow office.Reporting to the Head of IT, the IT Support Engineer is responsible for…"
59,Technical Solutions Consultant,Autorek,,Glasgow,,,30+ days ago,"Experience of multiple aspects of design & build such as Reporting, ETL, Business Intelligence and Analysis.No two customers or implementations are the same."
60,Sales & Marketing Manager Novotel/Ibis Glasgow City Centre,ACCOR,4.0,Glasgow,Glasgow,,20 days ago," Survey, review and analyse competition, market trends, customer needs and comments in order to be proactive and adapt with business intelligence."
61,Performance & Insight Analyst,Pertemps Network Group,3.5,Glasgow,Glasgow,"£32,000 a year",15 days ago,"Prior experience with business intelligence reporting tools such as Business Objects, Excel, Access, SQL.You will collaborate with the operations management…"
62,Data Engineer,Police Scotland,3.7,Glasgow,Dalmarnock,"£38,651 - £43,622 a year",5 days ago,"Flexi –Time (depending on business requirements).Under the direction of the Business Intelligence Lead, you will be making a valuable contribution to providing…"
63,Junior BI Developer,McLaughlin & Harvey,3.6,Glasgow,Bellshill,,6 days ago,We are seeking to recruit a Junior Business Intelligence Developer to join the team.You will be responsible for the development and maintenance of McLaughlin…
64,Senior BI Developer,Barclays,4.0,Glasgow,Glasgow,,11 days ago,"Intelligence services to our partners.Possess good business domain knowledge in Procurement, Corporate Real.Job Title Senior BI Developer."
65,Data Analyst,Pertemps Network Group,3.5,Glasgow,Glasgow,£136 a day,8 days ago,"O Strong experience of business analysis in a business, policy or digital project environment???????Development and support of Business Intelligence and…"
66,Paid Search Specialist,Arnold Clark,3.3,Glasgow,Glasgow,,11 days ago,"Working knowledge of Google Analytics, Google Tag Manager and business intelligence tools.Commercial-mindedness, and the desire to deliver high value to the…"
67,Technical IT Consultant,FDM Group,3.0,Glasgow,Glasgow,,30+ days ago,What’s in it for you? .Fully-funded training* at one of our UK centres to enable you to succeed as a Technical IT Consultant.
68,Performance & Insight Analyst,Cactus Search,,Glasgow,Glasgow,"£32,000 a year",14 days ago,"Prior experience with business intelligence reporting tools such as Business Objects, Excel, Access, SQL.You will collaborate with the operations management…"
69,Senior Data Scientist / Data Scientist,Scottish Water,3.8,Glasgow,Central Belt,"£32,337 - £44,877 a year",30+ days ago,A proven ability to translate complex analytical outcomes into business intelligence that can be easily understood and used by others who have limited…
70,IT Support Engineer (2nd/3rd Line),Morris & Spottiswood,4.0,Glasgow,,,6 days ago,"A new vacancy has arisen for a IT Support Engineer to be based in our Glasgow office.Reporting to the Head of IT, the IT Support Engineer is responsible for…"
71,Glasgow - Graduate Technical Consultant,FDM Group,3.0,Glasgow,Glasgow,,30+ days ago,"As a Business Intelligence Developer, you will have wide-ranging exposure into how a business functions and operates.Essential experience and skills required:"
72,Performance Analyst,Search Consultancy,3.3,Glasgow,Glasgow,,30+ days ago,"Demonstrable experience in with business intelligence reporting tools such as Business Objects, Excel and Access.Experience in a Call Centre Environment."
73,Applications Technical Architect,Balfour Beatty,3.7,Glasgow,Motherwell,,30+ days ago,"Technical platform knowledge including mainframe, packages, integration, collaboration, business intelligence / data warehousing;"
74,BI Developer (Multiple Roles),Head Resourcing Limited,,Glasgow,Glasgow,"£45,000 - £52,000 a year",30+ days ago,Strong experience with Business Intelligence or an equivalent qualification or degree.Maintain and support best practice and methodologies for the area and…
75,C#.Net Developer,Firefish Software,,Glasgow,Glasgow,"£28,000 - £40,000 a year",14 days ago,". There will be plenty of R&D prototyping, customer journey building and story boarding.You’ll take these ideas and make them a reality with well-structured…"
76,Big Data Engineer,Barclays,4.0,Glasgow,Glasgow G2,,29 days ago,"Hands-on experience in Ab-Initio ETL tool and Tableau business intelligence tool.Experience working with global team which included Data Scientist, Business…"
77,Senior Developer,KPMG,4.0,Glasgow,Glasgow,,30+ days ago,Data Analytics and Business Intelligence.You will be working within a team of 3 developers and a test analyst across a variety of projects.
78,Data Management Analyst,Be-IT Resourcing,,Glasgow,Central Belt,"£38,000 - £43,000 a year",30+ days ago,Understanding of the principles of business process design.Providing coaching and support to the business and supporting them based on operating…
79,Glasgow - Graduate Technology Consultant - Belfast Assessmen...,FDM Group,3.0,Glasgow,Glasgow,,30+ days ago,"As a Business Intelligence Developer, you will have wide-ranging exposure into how a business functions and operates.Tech talks, social and networking events."
80,Technical Solutions Consultant,Autorek,,Glasgow,,,30+ days ago,"Experience of multiple aspects of design & build such as Reporting, ETL, Business Intelligence and Analysis.No two customers or implementations are the same."
81,Technical Solutions Consultant,Autorek,,Glasgow,,,30+ days ago,"Experience of multiple aspects of design & build such as Reporting, ETL, Business Intelligence and Analysis.No two customers or implementations are the same."
82,Data Engineer,Incremental Group,5.0,Glasgow,Glasgow,,30+ days ago,Experience in building Business Intelligence solutions such as Data Warehousing and Enterprise Data Models.Work with customers to understand and define their…
83,Trade Compliance Analyst,Alexander-Dennis,3.1,Glasgow,Larbert,,30+ days ago,"Finally, you will be highly IT literate, being a competent user of Microsoft Office, with excellent Excel skills, as well as business intelligence/ERP systems."
84,Sr Digital Design Engineer,Verimatrix,,Glasgow,Glasgow G2,,30+ days ago,"Ability to work to deadlines to support business objectives.Ability to communicate with colleagues that think and communicate in another domain (SW/FW,…"
85,Senior Software Architect,JPMorgan Chase,3.9,Glasgow,Glasgow G2,,13 days ago,Delivering business intelligence and visualization solutions on top of big data platforms.An interest in learning the surrounding business domain and its…
86,Digital Developer/Java Developer | 6 months - GLASGOW (IB20),People Source Consulting,4.4,Glasgow,Glasgow,£400 - £500 a day,4 days ago,"People Source specialise in technology recruitment across niche markets including Information Technology, Digital TV, Digital Marketing, Project and Programme…"
87,Senior Dynamics Migration Consultant,Incremental Group,5.0,Glasgow,Glasgow,,30+ days ago,"Evaluate and assess capabilities of new technologies and Business Intelligence tools, as required.Translate business requirements and technical designs into…"
88,Azure Data Platform Consultant,Venturi,5.0,Glasgow,Glasgow,£400 - £500 a day,30+ days ago,Mentoring and coaching team members and business representatives.Experience of business analysis including workshop facilitation and requirements gathering.
89,IT Support Engineer (2nd/3rd Line),Morris & Spottiswood,4.0,Glasgow,,,6 days ago,"A new vacancy has arisen for a IT Support Engineer to be based in our Glasgow office.Reporting to the Head of IT, the IT Support Engineer is responsible for…"
90,Data Scientist,SSE plc,3.0,Glasgow,Glasgow,,13 days ago,"The data science team sits within the wider data & analytics team, which includes our analytic development teams, data architects, cloud DevOps engineers, lead…"
91,Data Scientist (NLP and Machine Learning) – KTP Associate,University of West of Scotland,3.4,Glasgow,Glasgow,,9 days ago,"Job Title: Data Scientist (NLP and Machine Learning) – KTP Associate.School of Computing, Engineering & Physical Sciences in Partnership with Trtl (Coolside…"
92,Senior Data Scientist / Data Scientist,Scottish Water,3.8,Glasgow,Central Belt,"£32,337 - £44,877 a year",30+ days ago,We are looking for a Data Scientist/Senior Data Scientist to join our Business Analytics Team.This includes tasks like data preparation and data merging.
93,Data Scientist,Arnold Clark,3.3,Glasgow,Glasgow,,30+ days ago,We’re recruiting at our vibrant Hillington Head Office for a Data Scientist.Extending our data with third-party sources of information.
94,Platform Engineer for Data Analytics Tech,JP Morgan Chase,3.9,Glasgow,Glasgow G2,,13 days ago,Ability to communicate seamlessly across tech and data scientist teams.The CIB Data Analytics group is a team of data scientists that work with lines of…
95,Database Manager / Programmer,University of Glasgow,4.1,Glasgow,Glasgow,"£29,176 - £32,817 a year",26 days ago,Work with MEIRU data scientist in preparation of data extracts for analysis.Writing data checks and solving data queries.
96,Algorithms Engineer,Thales Group,4.0,Glasgow,Glasgow,,30+ days ago,"Do you have a Bachelors or Masters degree in a numerate, scientific or engineering subject coupled with experience conducting research activities?"
97,"Hacker Analyst, Digital Studio - People Advisory Services",EY,4.0,Glasgow,Glasgow,,30+ days ago,We are looking for a data scientist with beyond advanced Excel skills and a keen interest in talent management and/or tax.Skills and attributes for success.
98,Data Scientist,Be-IT Resourcing,,Glasgow,Central Belt,"£40,000 - £50,000 a year",30+ days ago,"Working with existing data, you will process, clean and verify what data is used for analysis.You will have excellent knowledge of data science tools including…"
99,Big Data Engineer,Barclays,4.0,Glasgow,Glasgow G2,,29 days ago,"Experience working with global team which included Data Scientist, Business analyst and developers.Discuss requirements and testing details with Tech Lead,…"
100,Remote Data Analyst,Siemens Gamesa Renewable Energy,3.8,Glasgow,,,13 days ago,"The Remote Data Analytics team (RDA) is looking for a new colleague with base in the UK (Glasgow), who has extensive knowledge of the Siemens fleet of wind…"
101,IT Support Engineer (2nd/3rd Line),Morris & Spottiswood,4.0,Glasgow,,,6 days ago,"Power BI - Data analytics – (Desirable.Able to interpreter, analyse data and report as required.A new vacancy has arisen for a IT Support Engineer to be based…"
102,Data Operations Analyst,Barclays,4.0,Glasgow,Glasgow G2,,12 days ago,Job Title Data Operations Analyst.Data to the Wealth platform.Mining and reporting opportunities using Data insights.Skills that will help you in the role:
103,Platform Engineer for Data Analytics Tech,JP Morgan Chase,3.9,Glasgow,Glasgow G2,,13 days ago,"The CIB data analytics tech team supports the analytics group by providing platform, tooling and development assistance.Example areas of focus for tooling:"
104,Head of Data & Reporting,Cigna,3.7,Glasgow,Glasgow G1,,7 days ago,Partner with Global Data & Analytics Team to bring global strategy locally.Experience of the management and data analysis of large data sets and of presenting…
105,Data Scientist,SSE plc,3.0,Glasgow,Glasgow,,13 days ago,"The data science team sits within the wider data & analytics team, which includes our analytic development teams, data architects, cloud DevOps engineers, lead…"
106,"Advancing You Project Manager, EMEA",JP Morgan Chase,3.9,Glasgow,Glasgow G2,,12 days ago,"Dedicated to 1 -2 projects to support AY Leads (e.g., Data Analytics, Manager Excellence, Organizational Design & Competencies in HCM)."
107,Linux Systems Administrator (Data Analytics) - Enterprise Se...,Morgan Stanley,3.9,Glasgow,Glasgow,,30+ days ago,"Linux Systems Administrator (Data Analytics) - Enterprise Security Platforms - Associate.The position is within the Level 3 Security Data & Analytics Team, a…"
108,Assurance & Controls Analyst,Virgin Money,3.7,Glasgow,Glasgow,"£21,424 - £26,780 a year",5 days ago,Proven capability and experience in emerging technologies and data analytics.Proven experience in data analysis to identify trends and translate into practical…
109,Global Privacy Data & Analytics Full Stack Software Engineer,Cigna,3.7,Glasgow,Glasgow G1,,7 days ago,Global Privacy Data & Analytics Full Stack Software Engineer:This person is comfortable working with in a technical capacity across many of the Data &…
110,Software Engineer (Prime Finance Analytics),JP Morgan Chase,3.9,Glasgow,Glasgow G2,,9 days ago,A strong data and analytics background.Prime Finance Technology are looking to hire an Analytics Technology Software Engineer to help the Business drive profit…
111,Lead Data Modeller,Barclays,4.0,Glasgow,Glasgow G2,,29 days ago,Appreciation of data analytics and interrogation tools such as Spark & HIVE.Job Title: Lead Data Modeller.Data modelling & implementation design in Hadoop.
112,Remote Data Analyst,Siemens Gamesa Renewable Energy,3.8,Glasgow,,,13 days ago,"The Remote Data Analytics team (RDA) is looking for a new colleague with base in the UK (Glasgow), who has extensive knowledge of the Siemens fleet of wind…"
113,IT Support Engineer (2nd/3rd Line),Morris & Spottiswood,4.0,Glasgow,,,6 days ago,"Power BI - Data analytics – (Desirable.Able to interpreter, analyse data and report as required.A new vacancy has arisen for a IT Support Engineer to be based…"
114,Transformation Principal,DXC,3.2,Glasgow,Glasgow,,4 days ago,Drives initial Data Analytics to demonstrate opportunities with the account and client.The DOIT Principal engages with an account and client to understand the…
115,Senior Resource Planning Analyst,HRC Recruitment,4.2,Glasgow,Glasgow,"£30,000 a year",11 days ago,Previous Resource Planning or Data Analytics experience is essential.Are you an experienced contact centre Resource Planning professional?
116,Data Analyst,Hydrogen Group,3.2,Glasgow,Glasgow,£385 - £425 a week,30+ days ago,Data Analyst - Edinburgh - AWS - Data Migration.The Role: Our Financial service client is looking for an experienced data analyst to join their programme focus…
117,Group Internal Auditor,Meraki,,Glasgow,Glasgow G2,"£35,000 - £40,000 a year",11 days ago,Strong data analytics and excel experience.Meraki Accountancy & Finance’s city centre based client are looking to add a Group Internal Auditor to the current…
118,Research Associate,University of Strathclyde,4.3,Glasgow,Glasgow,"£32,817 - £36,914 a year",4 days ago,Applications are invited for a Research Associate with experience in multivariate data analysis to work on a project entitled ‘Data analytics for digital…
119,LEAD ENTERPRISE DATA ARCHITECT,Bangura Solutions,,Glasgow,Glasgow,,30+ days ago,"Information modelling, information visualization, data analytics, data warehousing, metadata, semantics and ontologies within a complex enterprise."
120,Graduate Programme Audit Digital Audit Glasgow Spring 2020,PwC,4.0,Glasgow,Glasgow,,30+ days ago,"You’ll be checking IT systems to ensure they are appropriately controlled by management and to check that data produced is accurate, highlighting and…"
121,Information Technology SOX Associate,Morgan Stanley,3.9,Glasgow,Glasgow,,30+ days ago,Preferred experience in data analytic and visualization tools.This dynamic position offers the candidate an exceptional opportunity to assist the enhancement…
122,Environment Management - Change Manager (VP),JPMorgan Chase,3.9,Glasgow,Glasgow G2,,Today,Strong data analytics skills and ability to consolidate data from multiple sources.Microsoft Excel – macro and data analytics.
123,Software Tester,SAS Institute Inc,,Glasgow,Glasgow,,13 days ago,"Software Tester – SAS Research and Development, Scotland.The role is based in the centre of Glasgow, at SAS R&D Scotland’s facility."
124,Finance Director,Robert Half United Kingdom,3.9,Glasgow,,,11 days ago,Protiviti are looking for an experienced Finance Director to work on a transformation project within a major engineering firm in Scotland.
125,Remote Data Analyst,Siemens Gamesa Renewable Energy,3.8,Glasgow,,,13 days ago,"The Remote Data Analytics team (RDA) is looking for a new colleague with base in the UK (Glasgow), who has extensive knowledge of the Siemens fleet of wind…"
126,IT Support Engineer (2nd/3rd Line),Morris & Spottiswood,4.0,Glasgow,,,6 days ago,"Power BI - Data analytics – (Desirable.Able to interpreter, analyse data and report as required.A new vacancy has arisen for a IT Support Engineer to be based…"
127,Test Architect,Leidos,3.8,Glasgow,,,28 days ago,"Significant experience across a number of broad technology disciplines, including domains such as digital transformation, mission critical, application…"
128,".NET Developer, C#, .NET Core, Angular 6, Web API 2- Kilmarn...",Noir Consulting,5.0,Glasgow,,"£30,000 - £60,000 a year",1 day ago,NET Developer to help build the software applications and cloud platforms that they need to run advanced data analytics and capture information from the high…
129,Data Engineer,Incremental Group,5.0,Glasgow,Glasgow,,30+ days ago,"Experience of Big Data analytics platforms.Data Engineering experience including validating raw data, producing models, cleansing and de-duplicating data."
130,Analytics Senior Manager,Change Recruitment Group,3.8,Glasgow,Glasgow,,28 days ago,Lead on data analytics innovation.Support the development of the Financial Crime Data Lake and Group Data Architecture.Are you a Senior Data Specialist ?
131,Lead Data Engineer - Newport,Newport Group,,Glasgow,Glasgow,,30+ days ago,You will be working closely together with the Newport and BU data analytics specialists and business stakeholders to find the best solutions for different use…
132,Data Analyst,Be-IT Resourcing,,Glasgow,Central Belt,,30+ days ago,Previous work experience in a data analytics role.Translating data and calculation logic requirements to model design.Your contact for this job.
133,Senior Project Manager,SP POWER SYSTEMS LTD,,Glasgow,Glasgow,"£48,527 a year",30+ days ago,"Distribution System Operator, Data Analytics (IT), Marketing, Commercial Expertise.Accountable for the review and audit of all project deliverables within and…"
134,Test Architect,Leidos,3.8,Glasgow,Glasgow G44,,28 days ago,"Significant experience across a number of broad technology disciplines, including domains such as digital transformation, mission critical, application…"
135,Assistant Manager,Campbell Dallas,4.8,Glasgow,Glasgow,,30+ days ago,We are looking for a highly motivated and innovative Assistant Manager to join our Business Technology Consulting (BTC) team in our Glasgow or Edinburgh offices…
136,Senior Solutions Architect,Leidos,3.8,Glasgow,Glasgow G44,,30+ days ago,"Indepth experience across a number of broad technology disciplines, including domains such as digital transformation, application consolidation, infrastructure…"
137,Service Operations Manager - Utilities - DJHB1034a,Douglas Jackson,,Glasgow,Glasgow,"£45,000 a year",30+ days ago,"Working in partnership with customer focused organisations, we offer a professional, trusted and quality service, to identify, attract and hire talented…"
138,Principal Consultant - Transport Technology / ITS,Jacobs,3.9,Glasgow,Glasgow,,30+ days ago,Projects may vary from individual assignments or working in a small delivery team through to working with and supporting multi-disciplinary teams in different…
139,Partnership Manager for the Devolved Administrations and Lon...,EY,4.0,Glasgow,,,6 days ago,Data Analytics – particularly with excel sheets.All FDI wins have the necessary evidence for verification uploaded onto Data Hub and all key Data Hub fields…
